   t     nR      nF
5.450000  1.038800  1.275629
5.500000  1.024611  1.276252
5.550000  1.010458  1.276880
5.600000  0.996633  1.276786
5.650000  0.982841  1.276700
5.700000  0.969438  1.275910
5.750000  0.956064  1.275130
5.800000  0.943134  1.273669
5.850000  0.930229  1.272220
5.900000  0.917811  1.270118
5.950000  0.905415  1.268031
6.000000  0.893543  1.265321
6.050000  0.881690  1.262627
6.100000  0.870388  1.259346
6.150000  0.859101  1.256081
6.200000  0.848388  1.252266
6.250000  0.837687  1.248469
6.300000  0.827574  1.244161
6.350000  0.817471  1.239870
6.400000  0.807965  1.235108
6.450000  0.798467  1.230365
6.500000  0.789571  1.225190
6.550000  0.780681  1.220034
6.600000  0.772394  1.214487
6.650000  0.764110  1.208958
6.700000  0.756427  1.203080
6.750000  0.748746  1.197219
6.800000  0.741660  1.191047
6.850000  0.734576  1.184894
6.900000  0.728078  1.178467
6.950000  0.721582  1.172058
7.000000  0.715663  1.165415
7.050000  0.709744  1.158787
7.100000  0.704393  1.151961
7.150000  0.699041  1.145150
7.200000  0.694247  1.138175
7.250000  0.689450  1.131215
7.300000  0.685200  1.124123
7.350000  0.680948  1.117046
7.400000  0.677230  1.109867
7.450000  0.673510  1.102703
7.500000  0.670313  1.095466
7.550000  0.667113  1.088243
7.600000  0.664426  1.080976
7.650000  0.661736  1.073721
7.700000  0.659548  1.066448
7.750000  0.657356  1.059186
7.800000  0.655657  1.051931
7.850000  0.653954  1.044686
7.900000  0.652735  1.037471
7.950000  0.651512  1.030265
8.000000  0.650763  1.023109
8.050000  0.650011  1.015963
8.100000  0.649725  1.008886
8.150000  0.649437  1.001818
8.200000  0.649607  0.994838
8.250000  0.649775  0.987866
8.300000  0.650396  0.980999
8.350000  0.651013  0.974140
8.400000  0.652079  0.967401
8.450000  0.653142  0.960669
8.500000  0.654648  0.954072
8.550000  0.656151  0.947482
8.600000  0.658094  0.941040
8.650000  0.660034  0.934605
8.700000  0.662410  0.928331
8.750000  0.664784  0.922063
8.800000  0.667591  0.915967
8.850000  0.670396  0.909878
8.900000  0.673633  0.903971
8.950000  0.676867  0.898071
9.000000  0.680532  0.892363
9.050000  0.684195  0.886662
9.100000  0.688287  0.881163
9.150000  0.692377  0.875670
9.200000  0.696895  0.870388
9.250000  0.701411  0.865112
9.300000  0.706356  0.860055
9.350000  0.711299  0.855004
9.400000  0.716670  0.850182
9.450000  0.722038  0.845364
9.500000  0.727835  0.840783
9.550000  0.733629  0.836206
9.600000  0.739852  0.831873
9.650000  0.746071  0.827545
9.700000  0.752718  0.823468
9.750000  0.759362  0.819395
9.800000  0.766432  0.815580
9.850000  0.773500  0.811771
9.900000  0.780992  0.808226
9.950000  0.788481  0.804686
10.000000  0.796392  0.801418
10.050000  0.804300  0.798154
10.100000  0.812627  0.795170
10.150000  0.820949  0.792190
10.200000  0.829687  0.789496
10.250000  0.838419  0.786807
10.300000  0.847561  0.784411
10.350000  0.856698  0.782019
10.400000  0.866236  0.779928
10.450000  0.875767  0.777841
10.500000  0.885692  0.776063
10.550000  0.895609  0.774288
10.600000  0.905907  0.772829
10.650000  0.916196  0.771375
10.700000  0.926853  0.770244
10.750000  0.937501  0.769117
10.800000  0.948498  0.768321
10.850000  0.959486  0.767530
10.900000  0.970804  0.767077
10.950000  0.982110  0.766629
11.000000  0.993723  0.766528
11.050000  1.005324  0.766432
11.100000  1.017204  0.766692
11.150000  1.029070  0.766956
11.200000  1.041186  0.767584
11.250000  1.053286  0.768216
11.300000  1.065600  0.769221
11.350000  1.077896  0.770230
11.400000  1.090367  0.771621
11.450000  1.102817  0.773015
11.500000  1.115399  0.774800
11.550000  1.127958  0.776588
11.600000  1.140599  0.778775
11.650000  1.153215  0.780965
11.700000  1.165858  0.783561
11.750000  1.178475  0.786160
11.800000  1.191059  0.789173
11.850000  1.203614  0.792189
11.900000  1.216071  0.795625
11.950000  1.228498  0.799064
12.000000  1.240756  0.802929
12.050000  1.252982  0.806795
12.100000  1.264964  0.811093
12.150000  1.276912  0.815391
12.200000  1.288537  0.820125
12.250000  1.300126  0.824857
12.300000  1.311308  0.830027
12.350000  1.322452  0.835195
12.400000  1.333103  0.840800
12.450000  1.343714  0.846401
12.500000  1.353742  0.852436
12.550000  1.363730  0.858467
12.600000  1.373043  0.864926
12.650000  1.382316  0.871380
12.700000  1.390823  0.878252
12.750000  1.399289  0.885117
12.800000  1.406898  0.892389
12.850000  1.414468  0.899651
12.900000  1.421092  0.907304
12.950000  1.427679  0.914945
13.000000  1.433235  0.922956
13.050000  1.438756  0.930953
13.100000  1.443169  0.939294
13.150000  1.447550  0.947620
13.200000  1.450752  0.956259
13.250000  1.453925  0.964879
13.300000  1.455858  0.973778
13.350000  1.457767  0.982656
13.400000  1.458386  0.991771
13.450000  1.458986  1.000863
13.500000  1.458260  1.010146
13.550000  1.457521  1.019405
13.600000  1.455432  1.028802
13.650000  1.453336  1.038173
13.700000  1.449884  1.047628
13.750000  1.446431  1.057054
13.800000  1.441632  1.066504
13.850000  1.436838  1.075924
13.900000  1.430723  1.085304
13.950000  1.424620  1.094654
14.000000  1.417238  1.103897
14.050000  1.409876  1.113109
14.100000  1.401291  1.122146
14.150000  1.392733  1.131152
14.200000  1.383025  1.139916
14.250000  1.373350  1.148648
14.300000  1.362611  1.157070
14.350000  1.351909  1.165461
14.400000  1.340242  1.173475
14.450000  1.328617  1.181461
14.500000  1.316133  1.189005
14.550000  1.303695  1.196523
14.600000  1.290512  1.203540
14.650000  1.277378  1.210533
14.700000  1.263619  1.216971
14.750000  1.249911  1.223388
14.800000  1.235698  1.229201
14.850000  1.221536  1.234995
14.900000  1.206992  1.240145
14.950000  1.192499  1.245279
15.000000  1.177743  1.249733
15.050000  1.163036  1.254176
15.100000  1.148181  1.257912
15.150000  1.133374  1.261640
15.200000  1.118527  1.264643
15.250000  1.103727  1.267641
15.300000  1.088987  1.269903
15.350000  1.074291  1.272163
15.400000  1.059749  1.273683
15.450000  1.045247  1.275205
15.500000  1.030983  1.275991
15.550000  1.016756  1.276782
15.600000  1.002841  1.276847
15.650000  0.988960  1.276919
15.700000  0.975455  1.276283
15.750000  0.961980  1.275656
15.800000  0.948937  1.274343
15.850000  0.935921  1.273041
15.900000  0.923383  1.271080
15.950000  0.910867  1.269132
16.000000  0.898869  1.266555
16.050000  0.886889  1.263993
16.100000  0.875455  1.260836
16.150000  0.864038  1.257695
16.200000  0.853189  1.253996
16.250000  0.842354  1.250314
16.300000  0.832104  1.246112
16.350000  0.821865  1.241928
16.400000  0.812221  1.237263
16.450000  0.802585  1.232616
16.500000  0.793552  1.227529
16.550000  0.784524  1.222461
16.600000  0.776099  1.216993
16.650000  0.767679  1.211543
16.700000  0.759859  1.205734
16.750000  0.752043  1.199943
16.800000  0.744823  1.193833
16.850000  0.737604  1.187740
16.900000  0.730975  1.181366
16.950000  0.724346  1.175010
17.000000  0.718298  1.168410
17.050000  0.712250  1.161828
17.100000  0.706772  1.155038
17.150000  0.701293  1.148264
17.200000  0.696374  1.141318
17.250000  0.691454  1.134387
17.300000  0.687082  1.127318
17.350000  0.682708  1.120262
17.400000  0.678872  1.113100
17.450000  0.675033  1.105951
17.500000  0.671720  1.098724
17.550000  0.668404  1.091510
17.600000  0.665603  1.084246
17.650000  0.662799  1.076995
17.700000  0.660500  1.069720
17.750000  0.658197  1.062456
17.800000  0.656389  1.055194
17.850000  0.654578  1.047942
17.900000  0.653251  1.040714
17.950000  0.651921  1.033497
18.000000  0.651067  1.026325
18.050000  0.650210  1.019162
18.100000  0.649821  1.012065
18.150000  0.649429  1.004977
18.200000  0.649498  0.997972
18.250000  0.649564  0.990977
18.300000  0.650084  0.984081
18.350000  0.650601  0.977194
18.400000  0.651568  0.970424
18.450000  0.652531  0.963662
18.500000  0.653939  0.957030
18.550000  0.655344  0.950407
18.600000  0.657189  0.943928
18.650000  0.659032  0.937456
18.700000  0.661311  0.931142
18.750000  0.663588  0.924835
18.800000  0.666299  0.918697
18.850000  0.669007  0.912566
18.900000  0.672148  0.906615
18.950000  0.675287  0.900670
19.000000  0.678856  0.894917
19.050000  0.682423  0.889169
19.100000  0.686419  0.883621
19.150000  0.690413  0.878080
19.200000  0.694837  0.872748
19.250000  0.699258  0.867421
19.300000  0.704107  0.862313
19.350000  0.708955  0.857210
19.400000  0.714231  0.852334
19.450000  0.719504  0.847462
19.500000  0.725206  0.842825
19.550000  0.730905  0.838193
19.600000  0.737032  0.833803
19.650000  0.743157  0.829418
19.700000  0.749709  0.825282
19.750000  0.756259  0.821151
19.800000  0.763235  0.817276
19.850000  0.770208  0.813406
19.900000  0.777606  0.809799
19.950000  0.785002  0.806197
20.000000  0.792820  0.802866
20.050000  0.800635  0.799539
20.100000  0.808870  0.796490
20.150000  0.817100  0.793445
20.200000  0.825747  0.790685
20.250000  0.834389  0.787930
20.300000  0.843442  0.785466
20.350000  0.852489  0.783006
20.400000  0.861941  0.780846
20.450000  0.871385  0.778689
20.500000  0.881225  0.776839
20.550000  0.891058  0.774994
20.600000  0.901275  0.773462
20.650000  0.911483  0.771935
20.700000  0.922062  0.770729
20.750000  0.932632  0.769528
20.800000  0.943557  0.768655
20.850000  0.954471  0.767788
20.900000  0.965721  0.767257
20.950000  0.976959  0.766731
21.000000  0.988510  0.766551
21.050000  1.000049  0.766374
21.100000  1.011874  0.766552
21.150000  1.023685  0.766734
21.200000  1.035753  0.767278
21.250000  1.047805  0.767827
21.300000  1.060080  0.768747
21.350000  1.072338  0.769670
21.400000  1.084779  0.770974
21.450000  1.097201  0.772281
21.500000  1.109765  0.773976
21.550000  1.122306  0.775676
21.600000  1.134941  0.777771
21.650000  1.147552  0.779870
21.700000  1.160202  0.782374
21.750000  1.172826  0.784881
21.800000  1.185432  0.787800
21.850000  1.198009  0.790722
21.900000  1.210503  0.794063
21.950000  1.222968  0.797406
22.000000  1.235280  0.801175
22.050000  1.247560  0.804945
22.100000  1.259614  0.809146
22.150000  1.271634  0.813347
22.200000  1.283350  0.817983
22.250000  1.295029  0.822618
22.300000  1.306321  0.827691
22.350000  1.317576  0.832761
22.400000  1.328356  0.838269
22.450000  1.339098  0.843774
22.500000  1.349276  0.849714
22.550000  1.359415  0.855650
22.600000  1.368899  0.862016
22.650000  1.378344  0.868375
22.700000  1.387042  0.875157
22.750000  1.395700  0.881932
22.800000  1.403521  0.889117
22.850000  1.411302  0.896292
22.900000  1.418157  0.903862
22.950000  1.424974  0.911421
23.000000  1.430779  0.919356
23.050000  1.436548  0.927276
23.100000  1.441226  0.935548
23.150000  1.445871  0.943803
23.200000  1.449351  0.952380
23.250000  1.452802  0.960939
23.300000  1.455026  0.969785
23.350000  1.457224  0.978610
23.400000  1.458143  0.987683
23.450000  1.459041  0.996733
23.500000  1.458620  1.005984
23.550000  1.458183  1.015212
23.600000  1.456402  1.024590
23.650000  1.454611  1.033943
23.700000  1.451464  1.043392
23.750000  1.448315  1.052813
23.800000  1.443815  1.062272
23.850000  1.439320  1.071701
23.900000  1.433495  1.081105
23.950000  1.427682  1.090478
24.000000  1.420578  1.099760
24.050000  1.413492  1.109010
24.100000  1.405170  1.118102
24.150000  1.396872  1.127163
24.200000  1.387407  1.135996
24.250000  1.377972  1.144798
24.300000  1.367454  1.153304
24.350000  1.356972  1.161780
24.400000  1.345501  1.169893
24.450000  1.334071  1.177977
24.500000  1.321757  1.185634
24.550000  1.309489  1.193264
24.600000  1.296450  1.200406
24.650000  1.283459  1.207523
24.700000  1.269815  1.214097
24.750000  1.256222  1.220649
24.800000  1.242097  1.226608
24.850000  1.228023  1.232547
24.900000  1.213539  1.237850
24.950000  1.199107  1.243136
25.000000  1.184385  1.247750
25.050000  1.169713  1.252352
25.100000  1.154867  1.256252
25.150000  1.140070  1.260143
25.200000  1.125209  1.263312
25.250000  1.110395  1.266476
25.300000  1.095619  1.268905
25.350000  1.080888  1.271331
25.400000  1.066291  1.273018
25.450000  1.051735  1.274706
25.500000  1.037400  1.275656
25.550000  1.023101  1.276610
25.600000  1.009100  1.276836
25.650000  0.995132  1.277068
25.700000  0.981528  1.276587
25.750000  0.967954  1.276115
25.800000  0.954801  1.274951
25.850000  0.941675  1.273799
25.900000  0.929018  1.271979
25.950000  0.916384  1.270174
26.000000  0.904260  1.267731
26.050000  0.892155  1.265304
26.100000  0.880590  1.262273
26.150000  0.869043  1.259258
26.200000  0.858060  1.255677
26.250000  0.847090  1.252112
26.300000  0.836704  1.248018
26.350000  0.826328  1.243942
26.400000  0.816546  1.239377
26.450000  0.806773  1.234829
26.500000  0.797601  1.229833
26.550000  0.788435  1.224854
26.600000  0.779872  1.219467
26.650000  0.771314  1.214098
26.700000  0.763359  1.208361
26.750000  0.755406  1.202642
26.800000  0.748051  1.196595
26.850000  0.740698  1.190565
26.900000  0.733936  1.184246
26.950000  0.727175  1.177945
27.000000  0.720996  1.171391
27.050000  0.714817  1.164855
27.100000  0.709212  1.158103
27.150000  0.703606  1.151368
27.200000  0.698562  1.144453
27.250000  0.693516  1.137553
27.300000  0.689022  1.130507
27.350000  0.684526  1.123476
27.400000  0.680570  1.116330
27.450000  0.676611  1.109199
27.500000  0.673181  1.101982
27.550000  0.669749  1.094779
27.600000  0.666833  1.087520
27.650000  0.663915  1.080274
27.700000  0.661504  1.072998
27.750000  0.659090  1.065733
27.800000  0.657172  1.058465
27.850000  0.655251  1.051207
27.900000  0.653816  1.043969
27.950000  0.652379  1.036741
28.000000  0.651419  1.029553
28.050000  0.650457  1.022375
28.100000  0.649964  1.015258
28.150000  0.649468  1.008151
28.200000  0.649435  1.001123
28.250000  0.649398  0.994104
28.300000  0.649817  0.987181
28.350000  0.650234  0.980268
28.400000  0.651101  0.973467
28.450000  0.651964  0.966674
28.500000  0.653273  0.960009
28.550000  0.654580  0.953352
28.600000  0.656327  0.946837
28.650000  0.658071  0.940329
28.700000  0.660254  0.933976
28.750000  0.662433  0.927630
28.800000  0.665048  0.921451
28.850000  0.667660  0.915278
28.900000  0.670704  0.909283
28.950000  0.673746  0.903295
29.000000  0.677220  0.897495
29.050000  0.680691  0.891701
29.100000  0.684591  0.886106
29.150000  0.688490  0.880516
29.200000  0.692818  0.875134
29.250000  0.697143  0.869758
29.300000  0.701897  0.864598
29.350000  0.706649  0.859443
29.400000  0.711830  0.854513
29.450000  0.717008  0.849588
29.500000  0.722615  0.844896
29.550000  0.728219  0.840209
29.600000  0.734251  0.835762
29.650000  0.740280  0.831320
29.700000  0.746738  0.827126
29.750000  0.753193  0.822936
29.800000  0.760074  0.819001
29.850000  0.766953  0.815071
29.900000  0.774257  0.811403
29.950000  0.781559  0.807740
30.000000  0.789284  0.804346
30.050000  0.797005  0.800956
30.100000  0.805148  0.797842
30.150000  0.813286  0.794733
30.200000  0.821842  0.791906
30.250000  0.830393  0.789085
30.300000  0.839356  0.786553
30.350000  0.848314  0.784026
30.400000  0.857677  0.781796
30.450000  0.867035  0.779571
30.500000  0.876789  0.777650
30.550000  0.886537  0.775733
30.600000  0.896671  0.774129
30.650000  0.906798  0.772529
30.700000  0.917298  0.771249
30.750000  0.927790  0.769973
30.800000  0.938640  0.769025
30.850000  0.949480  0.768081
30.900000  0.960660  0.767473
30.950000  0.971829  0.766869
31.000000  0.983317  0.766609
31.050000  0.994791  0.766353
31.100000  1.006560  0.766449
31.150000  1.018314  0.766550
31.200000  1.030332  0.767011
31.250000  1.042335  0.767476
31.300000  1.054569  0.768310
31.350000  1.066786  0.769149
31.400000  1.079196  0.770365
31.450000  1.091587  0.771585
31.500000  1.104129  0.773192
31.550000  1.116651  0.774802
31.600000  1.129276  0.776807
31.650000  1.141878  0.778815
31.700000  1.154533  0.781227
31.750000  1.167162  0.783641
31.800000  1.179785  0.786467
31.850000  1.192381  0.789295
31.900000  1.204909  0.792540
31.950000  1.217408  0.795788
32.000000  1.229770  0.799461
32.050000  1.242101  0.803135
32.100000  1.254223  0.807238
32.150000  1.266311  0.811343
32.200000  1.278113  0.815881
32.250000  1.289879  0.820419
32.300000  1.301276  0.825394
32.350000  1.312637  0.830368
32.400000  1.323543  0.835778
32.450000  1.334411  0.841186
32.500000  1.344735  0.847030
32.550000  1.355020  0.852870
32.600000  1.364672  0.859142
32.650000  1.374283  0.865408
32.700000  1.383168  0.872098
32.750000  1.392014  0.878781
32.800000  1.400042  0.885878
32.850000  1.408031  0.892966
32.900000  1.415113  0.900452
32.950000  1.422157  0.907928
33.000000  1.428207  0.915784
33.050000  1.434221  0.923627
33.100000  1.439161  0.931826
33.150000  1.444066  0.940010
33.200000  1.447824  0.948523
33.250000  1.451550  0.957018
33.300000  1.454063  0.965809
33.350000  1.456548  0.974579
33.400000  1.457765  0.983606
33.450000  1.458960  0.992612
33.500000  1.458843  1.001829
33.550000  1.458710  1.011023
33.600000  1.457235  1.020380
33.650000  1.455750  1.029711
33.700000  1.452910  1.039152
33.750000  1.450066  1.048564
33.800000  1.445868  1.058028
33.850000  1.441673  1.067463
33.900000  1.436142  1.076887
33.950000  1.430621  1.086281
34.000000  1.423798  1.095598
34.050000  1.416993  1.104884
34.100000  1.408936  1.114027
34.150000  1.400903  1.123139
34.200000  1.391686  1.132038
34.250000  1.382498  1.140906
34.300000  1.372206  1.149494
34.350000  1.361949  1.158051
34.400000  1.350680  1.166260
34.450000  1.339452  1.174440
34.500000  1.327314  1.182207
34.550000  1.315222  1.189946
34.600000  1.302332  1.197211
34.650000  1.289491  1.204450
34.700000  1.275969  1.211158
34.750000  1.262497  1.217843
34.800000  1.248466  1.223945
34.850000  1.234487  1.230027
34.900000  1.220070  1.235482
34.950000  1.205704  1.240920
35.000000  1.191022  1.245692
35.050000  1.176391  1.250452
35.100000  1.161559  1.254515
35.150000  1.146777  1.258569
35.200000  1.131907  1.261904
35.250000  1.117084  1.265233
35.300000  1.102278  1.267830
35.350000  1.087517  1.270423
35.400000  1.072869  1.272277
35.450000  1.058263  1.274131
35.500000  1.043859  1.275247
35.550000  1.029493  1.276365
35.600000  1.015407  1.276752
35.650000  1.001356  1.277146
35.700000  0.987655  1.276822
35.750000  0.973985  1.276506
35.800000  0.960724  1.275493
35.850000  0.947490  1.274491
35.900000  0.934716  1.272816
35.950000  0.921966  1.271154
36.000000  0.909716  1.268849
36.050000  0.897488  1.266558
36.100000  0.885793  1.263655
36.150000  0.874116  1.260769
36.200000  0.862999  1.257307
36.250000  0.851896  1.253862
36.300000  0.841373  1.249879
36.350000  0.830861  1.245913
36.400000  0.820941  1.241449
36.450000  0.811030  1.237003
36.500000  0.801719  1.232099
36.550000  0.792415  1.227213
36.600000  0.783714  1.221909
36.650000  0.775019  1.216623
36.700000  0.766926  1.210960
36.750000  0.758836  1.205315
36.800000  0.751345  1.199333
36.850000  0.743857  1.193369
36.900000  0.736962  1.187106
36.950000  0.730067  1.180861
37.000000  0.723757  1.174356
37.050000  0.717448  1.167868
37.100000  0.711714  1.161157
37.150000  0.705979  1.154462
37.200000  0.700809  1.147579
37.250000  0.695638  1.140712
37.300000  0.691021  1.133692
37.350000  0.686401  1.126686
37.400000  0.682325  1.119559
37.450000  0.678246  1.112446
37.500000  0.674698  1.105241
37.550000  0.671148  1.098051
37.600000  0.668118  1.090797
37.650000  0.665085  1.083557
37.700000  0.662560  1.076281
37.750000  0.660033  1.069018
37.800000  0.658005  1.061744
37.850000  0.655974  1.054482
37.900000  0.654431  1.047233
37.950000  0.652886  1.039996
38.000000  0.651820  1.032794
38.050000  0.650751  1.025602
38.100000  0.650154  1.018466
38.150000  0.649554  1.011340
38.200000  0.649417  1.004289
38.250000  0.649278  0.997247
38.300000  0.649596  0.990299
38.350000  0.649911  0.983359
38.400000  0.650678  0.976528
38.450000  0.651441  0.969706
38.500000  0.652651  0.963008
38.550000  0.653858  0.956318
38.600000  0.655507  0.949767
38.650000  0.657154  0.943224
38.700000  0.659238  0.936832
38.750000  0.661320  0.930448
38.800000  0.663838  0.924227
38.850000  0.666353  0.918014
38.900000  0.669301  0.911976
38.950000  0.672247  0.905944
39.000000  0.675624  0.900099
39.050000  0.678999  0.894259
39.100000  0.682804  0.888616
39.150000  0.686606  0.882979
39.200000  0.690839  0.877547
39.250000  0.695068  0.872121
39.300000  0.699727  0.866910
39.350000  0.704383  0.861704
39.400000  0.709468  0.856721
39.450000  0.714551  0.851743
39.500000  0.720062  0.846995
39.550000  0.725571  0.842253
39.600000  0.731508  0.837750
39.650000  0.737442  0.833251
39.700000  0.743804  0.828999
39.750000  0.750164  0.824751
39.800000  0.756951  0.820757
39.850000  0.763735  0.816767
39.900000  0.770945  0.813038
39.950000  0.778152  0.809313
40.000000  0.785784  0.805856
40.050000  0.793411  0.802403
40.100000  0.801461  0.799225
40.150000  0.809507  0.796052
40.200000  0.817971  0.793160
40.250000  0.826430  0.790272
40.300000  0.835303  0.787673
40.350000  0.844171  0.785078
40.400000  0.853446  0.782779
40.450000  0.862716  0.780485
40.500000  0.872384  0.778493
40.550000  0.882046  0.776506
40.600000  0.892097  0.774830
40.650000  0.902141  0.773158
40.700000  0.912562  0.771803
40.750000  0.922974  0.770454
40.800000  0.933748  0.769430
40.850000  0.944513  0.768410
40.900000  0.955622  0.767724
40.950000  0.966721  0.767043
41.000000  0.978143  0.766703
41.050000  0.989553  0.766368
41.100000  1.001262  0.766383
41.150000  1.012958  0.766402
41.200000  1.024924  0.766780
41.250000  1.036876  0.767162
41.300000  1.049067  0.767912
41.350000  1.061241  0.768665
41.400000  1.073617  0.769795
41.450000  1.085975  0.770928
41.500000  1.098494  0.772446
41.550000  1.110992  0.773967
41.600000  1.123606  0.775882
41.650000  1.136197  0.777800
41.700000  1.148852  0.780119
41.750000  1.161483  0.782442
41.800000  1.174121  0.785173
41.850000  1.186733  0.787908
41.900000  1.199291  0.791058
41.950000  1.211820  0.794211
42.000000  1.224229  0.797788
42.050000  1.236606  0.801365
42.100000  1.248792  0.805372
42.150000  1.260944  0.809379
42.200000  1.272828  0.813820
42.250000  1.284677  0.818261
42.300000  1.296176  0.823138
42.350000  1.307638  0.828014
42.400000  1.318665  0.833327
42.450000  1.329655  0.838638
42.500000  1.340121  0.844385
42.550000  1.350548  0.850129
42.600000  1.360362  0.856306
42.650000  1.370135  0.862477
42.700000  1.379204  0.869075
42.750000  1.388233  0.875666
42.800000  1.396465  0.882673
42.850000  1.404657  0.889672
42.900000  1.411962  0.897074
42.950000  1.419228  0.904465
43.000000  1.425520  0.912241
43.050000  1.431776  0.920005
43.100000  1.436974  0.928130
43.150000  1.442138  0.936242
43.200000  1.446169  0.944688
43.250000  1.450168  0.953118
43.300000  1.452967  0.961851
43.350000  1.455739  0.970565
43.400000  1.457252  0.979544
43.450000  1.458743  0.988502
43.500000  1.458930  0.997683
43.550000  1.459099  1.006840
43.600000  1.457932  1.016172
43.650000  1.456753  1.025479
43.700000  1.454220  1.034908
43.750000  1.451682  1.044309
43.800000  1.447788  1.053776
43.850000  1.443895  1.063213
43.900000  1.438660  1.072654
43.950000  1.433434  1.082064
44.000000  1.426897  1.091414
44.050000  1.420375  1.100732
44.100000  1.412589  1.109923
44.150000  1.404825  1.119082
44.200000  1.395860  1.128044
44.250000  1.386924  1.136975
44.300000  1.376863  1.145641
44.350000  1.366837  1.154276
44.400000  1.355776  1.162578
44.450000  1.344755  1.170851
44.500000  1.332801  1.178724
44.550000  1.320891  1.186570
44.600000  1.308157  1.193955
44.650000  1.295471  1.201313
44.700000  1.282077  1.208153
44.750000  1.268734  1.214969
44.800000  1.254804  1.221213
44.850000  1.240925  1.227436
44.900000  1.226580  1.233042
44.950000  1.212288  1.238630
45.000000  1.197652  1.243560
45.050000  1.183067  1.248476
45.100000  1.168255  1.252702
45.150000  1.153494  1.256917
45.200000  1.138620  1.260419
45.250000  1.123794  1.263913
45.300000  1.108962  1.266678
45.350000  1.094175  1.269438
45.400000  1.079480  1.271460
45.450000  1.064829  1.273481
45.500000  1.050359  1.274762
45.550000  1.035929  1.276046
45.600000  1.021763  1.276596
45.650000  1.007632  1.277152
45.700000  0.993836  1.276986
45.750000  0.980072  1.276828
45.800000  0.966705  1.275968
45.850000  0.953366  1.275118
45.900000  0.940476  1.273589
45.950000  0.927611  1.272073
46.000000  0.915238  1.269906
46.050000  0.902887  1.267753
46.100000  0.891063  1.264981
46.150000  0.879258  1.262225
46.200000  0.868007  1.258885
46.250000  0.856771  1.255562
46.300000  0.846111  1.251692
46.350000  0.835463  1.247840
46.400000  0.825405  1.243479
46.450000  0.815357  1.239137
46.500000  0.805907  1.234327
46.550000  0.796464  1.229536
