   t     nR      nF
4.950000  0.757660  0.870388
5.000000  0.762926  0.862195
5.050000  0.768183  0.854019
5.100000  0.774140  0.846357
5.150000  0.780087  0.838711
5.200000  0.786722  0.831602
5.250000  0.793346  0.824507
5.300000  0.800645  0.817971
5.350000  0.807932  0.811448
5.400000  0.815879  0.805503
5.450000  0.823813  0.799570
5.500000  0.832390  0.794233
5.550000  0.840954  0.788908
5.600000  0.850142  0.784195
5.650000  0.859316  0.779494
5.700000  0.869091  0.775422
5.750000  0.878850  0.771361
5.800000  0.889185  0.767946
5.850000  0.899502  0.764542
5.900000  0.910364  0.761799
5.950000  0.921207  0.759068
6.000000  0.932559  0.757014
6.050000  0.943889  0.754972
6.100000  0.955687  0.753625
6.150000  0.967460  0.752289
6.200000  0.979652  0.751667
6.250000  0.991816  0.751055
6.300000  1.004343  0.751175
6.350000  1.016838  0.751306
6.400000  1.029631  0.752187
6.450000  1.042389  0.753079
6.500000  1.055370  0.754741
6.550000  1.068312  0.756412
6.600000  1.081392  0.758875
6.650000  1.094430  0.761345
6.700000  1.107511  0.764626
6.750000  1.120545  0.767914
6.800000  1.133518  0.772032
6.850000  1.146438  0.776155
6.900000  1.159180  0.781124
6.950000  1.171866  0.786098
7.000000  1.184247  0.791933
7.050000  1.196567  0.797769
7.100000  1.208445  0.804478
7.150000  1.220259  0.811185
7.200000  1.231485  0.818771
7.250000  1.242644  0.826353
7.300000  1.253063  0.834812
7.350000  1.263413  0.843263
7.400000  1.272866  0.852582
7.450000  1.282248  0.861888
7.500000  1.290575  0.872044
7.550000  1.298832  0.882179
7.600000  1.305878  0.893133
7.650000  1.312856  0.904061
7.700000  1.318473  0.915761
7.750000  1.324027  0.927427
7.800000  1.328082  0.939802
7.850000  1.332080  0.952135
7.900000  1.334458  0.965096
7.950000  1.336787  0.978008
8.000000  1.337398  0.991447
8.050000  1.337970  1.004827
8.100000  1.336752  1.018615
8.150000  1.335508  1.032336
8.200000  1.332434  1.046324
8.250000  1.329348  1.060237
8.300000  1.324426  1.074258
8.350000  1.319509  1.088199
8.400000  1.312788  1.102074
8.450000  1.306088  1.115862
8.500000  1.297656  1.129398
8.550000  1.289260  1.142845
8.600000  1.279239  1.155844
8.650000  1.269271  1.168754
8.700000  1.257820  1.181021
8.750000  1.246435  1.193201
8.800000  1.233739  1.204545
8.850000  1.221121  1.215807
8.900000  1.207386  1.226052
8.950000  1.193739  1.236223
9.000000  1.179187  1.245212
9.050000  1.164730  1.254137
9.100000  1.149587  1.261740
9.150000  1.134542  1.269290
9.200000  1.119035  1.275402
9.250000  1.103626  1.281474
9.300000  1.087971  1.286025
9.350000  1.072411  1.290551
9.400000  1.056812  1.293501
9.450000  1.041303  1.296441
9.500000  1.025943  1.297785
9.550000  1.010668  1.299132
9.600000  0.995711  1.298894
9.650000  0.980830  1.298671
9.700000  0.966416  1.296902
9.750000  0.952070  1.295160
9.800000  0.938315  1.291936
9.850000  0.924619  1.288748
9.900000  0.911617  1.284164
9.950000  0.898665  1.279624
10.000000  0.886488  1.273791
10.050000  0.874353  1.268007
10.100000  0.863055  1.261045
10.150000  0.851790  1.254137
10.200000  0.841408  1.246175
10.250000  0.831051  1.238269
10.300000  0.821606  1.229438
10.350000  0.812181  1.220665
10.400000  0.803684  1.211097
10.450000  0.795202  1.201587
10.500000  0.787654  1.191411
10.550000  0.780116  1.181291
10.600000  0.773511  1.170631
10.650000  0.766912  1.160025
10.700000  0.761239  1.149000
10.750000  0.755568  1.138026
10.800000  0.750810  1.126746
10.850000  0.746052  1.115515
10.900000  0.742192  1.104083
10.950000  0.738329  1.092698
11.000000  0.735348  1.081209
11.050000  0.732362  1.069764
11.100000  0.730239  1.058305
11.150000  0.728110  1.046885
11.200000  0.726825  1.035534
11.250000  0.725533  1.024218
11.300000  0.725068  1.013044
11.350000  0.724595  1.001904
11.400000  0.724930  0.990970
11.450000  0.725257  0.980067
11.500000  0.726375  0.969429
11.550000  0.727486  0.958818
11.600000  0.729371  0.948525
11.650000  0.731248  0.938258
11.700000  0.733886  0.928353
11.750000  0.736515  0.918471
11.800000  0.739891  0.908993
11.850000  0.743258  0.899535
11.900000  0.747358  0.890517
11.950000  0.751449  0.881517
12.000000  0.756261  0.872989
12.050000  0.761064  0.864477
12.100000  0.766576  0.856464
12.150000  0.772077  0.848467
12.200000  0.778275  0.840993
12.250000  0.784463  0.833535
12.300000  0.791334  0.826621
12.350000  0.798194  0.819721
12.400000  0.805723  0.813387
12.450000  0.813241  0.807066
12.500000  0.821414  0.801329
12.550000  0.829573  0.795604
12.600000  0.838370  0.790481
12.650000  0.847152  0.785371
12.700000  0.856552  0.780878
12.750000  0.865937  0.776397
12.800000  0.875915  0.772551
12.850000  0.885876  0.768716
12.900000  0.896404  0.765533
12.950000  0.906912  0.762360
13.000000  0.917955  0.759855
13.050000  0.928978  0.757362
13.100000  0.940496  0.755552
13.150000  0.951991  0.753754
13.200000  0.963938  0.752657
13.250000  0.975860  0.751571
13.300000  0.988182  0.751206
13.350000  1.000474  0.750851
13.400000  1.013108  0.751234
13.450000  1.025710  0.751628
13.500000  1.038584  0.752780
13.550000  1.051422  0.753942
13.600000  1.064455  0.755882
13.650000  1.077448  0.757830
13.700000  1.090548  0.760577
13.750000  1.103603  0.763332
13.800000  1.116666  0.766904
13.850000  1.129681  0.770483
13.900000  1.142595  0.774897
13.950000  1.155455  0.779317
14.000000  1.168093  0.784589
14.050000  1.180674  0.789864
14.100000  1.192904  0.796006
14.150000  1.205071  0.802148
14.200000  1.216746  0.809165
14.250000  1.228356  0.816181
14.300000  1.239326  0.824076
14.350000  1.250227  0.831965
14.400000  1.260334  0.840730
14.450000  1.270371  0.849485
14.500000  1.279455  0.859104
14.550000  1.288469  0.868707
14.600000  1.296372  0.879152
14.650000  1.304205  0.889574
14.700000  1.310773  0.900801
14.750000  1.317275  0.911999
14.800000  1.322366  0.923949
14.850000  1.327394  0.935863
14.900000  1.330879  0.948461
14.950000  1.334309  0.961014
15.000000  1.336081  0.974163
15.050000  1.337807  0.987259
15.100000  1.337786  1.000843
15.150000  1.337729  1.014366
15.200000  1.335864  1.028250
15.250000  1.333977  1.042064
15.300000  1.330253  1.056092
15.350000  1.326522  1.070043
15.400000  1.320961  1.084043
15.450000  1.315410  1.097960
15.500000  1.308076  1.111748
15.550000  1.300767  1.125448
15.600000  1.291758  1.138827
15.650000  1.282791  1.152118
15.700000  1.272244  1.164892
15.750000  1.261755  1.177578
15.800000  1.249838  1.189551
15.850000  1.237993  1.201439
15.900000  1.224900  1.212426
15.950000  1.211890  1.223333
16.000000  1.197835  1.233163
16.050000  1.183870  1.242921
16.100000  1.169076  1.251446
16.150000  1.154378  1.259909
16.200000  1.139073  1.267006
16.250000  1.123866  1.274054
16.300000  1.108273  1.279631
16.350000  1.092777  1.285173
16.400000  1.077110  1.289170
16.450000  1.061536  1.293146
16.500000  1.045991  1.295536
16.550000  1.030535  1.297919
16.600000  1.015290  1.298706
16.650000  1.000126  1.299500
16.700000  0.985336  1.298719
16.750000  0.970619  1.297957
16.800000  0.956415  1.295668
16.850000  0.942276  1.293410
16.900000  0.928768  1.289696
16.950000  0.915315  1.286021
17.000000  0.902588  1.280983
17.050000  0.889908  1.275992
17.100000  0.878028  1.269745
17.150000  0.866185  1.263550
17.200000  0.855199  1.256218
17.250000  0.844243  1.248942
17.300000  0.834182  1.240656
17.350000  0.824145  1.232427
17.400000  0.815027  1.223318
17.450000  0.805927  1.214266
17.500000  0.797759  1.204465
17.550000  0.789603  1.194721
17.600000  0.782384  1.184356
17.650000  0.775172  1.174046
17.700000  0.768892  1.163239
17.750000  0.762616  1.152486
17.800000  0.757263  1.141353
17.850000  0.751911  1.130271
17.900000  0.747468  1.118920
17.950000  0.743023  1.107617
18.000000  0.739472  1.096149
18.050000  0.735917  1.084726
18.100000  0.733237  1.073233
18.150000  0.730552  1.061781
18.200000  0.728723  1.050345
18.250000  0.726889  1.038948
18.300000  0.725892  1.027645
18.350000  0.724889  1.016378
18.400000  0.724705  1.005276
18.450000  0.724514  0.994206
18.500000  0.725125  0.983365
18.550000  0.725728  0.972553
18.600000  0.727117  0.962025
18.650000  0.728497  0.951524
18.700000  0.730648  0.941358
18.750000  0.732790  0.931216
18.800000  0.735688  0.921451
18.850000  0.738578  0.911709
18.900000  0.742209  0.902384
18.950000  0.745832  0.893079
19.000000  0.750184  0.884225
19.050000  0.754527  0.875389
19.100000  0.759586  0.867034
19.150000  0.764636  0.858696
19.200000  0.770391  0.850866
19.250000  0.776135  0.843051
19.300000  0.782572  0.835767
19.350000  0.788998  0.828498
19.400000  0.796104  0.821782
19.450000  0.803198  0.815080
19.500000  0.810956  0.808949
19.550000  0.818703  0.802832
19.600000  0.827098  0.797305
19.650000  0.835481  0.791791
19.700000  0.844494  0.786884
19.750000  0.853493  0.781989
19.800000  0.863101  0.777719
19.850000  0.872694  0.773460
19.900000  0.882871  0.769841
19.950000  0.893031  0.766234
20.000000  0.903747  0.763284
20.050000  0.914444  0.760346
20.100000  0.925662  0.758080
20.150000  0.936859  0.755826
20.200000  0.948538  0.754262
20.250000  0.960192  0.752710
20.300000  0.972282  0.751865
20.350000  0.984345  0.751031
20.400000  0.996789  0.750924
20.450000  1.009203  0.750828
20.500000  1.021936  0.751477
20.550000  1.034635  0.752137
20.600000  1.047581  0.753561
20.650000  1.060489  0.754996
20.700000  1.073563  0.757215
20.750000  1.086595  0.759443
20.800000  1.099702  0.762476
20.850000  1.112762  0.765517
20.900000  1.125794  0.769382
20.950000  1.138776  0.773253
21.000000  1.151616  0.777966
21.050000  1.164401  0.782684
21.100000  1.176920  0.788260
21.150000  1.189380  0.793839
21.200000  1.201441  0.800287
21.250000  1.213438  0.806736
21.300000  1.224892  0.814062
21.350000  1.236280  0.821385
21.400000  1.246974  0.829588
21.450000  1.257599  0.837784
21.500000  1.267374  0.846853
21.550000  1.277079  0.855910
21.600000  1.285775  0.865826
21.650000  1.294401  0.875723
21.700000  1.301862  0.886451
21.750000  1.309253  0.897154
21.800000  1.315327  0.908647
21.850000  1.321335  0.920108
21.900000  1.325883  0.932300
21.950000  1.330371  0.944453
22.000000  1.333273  0.957261
22.050000  1.336122  0.970022
22.100000  1.337279  0.983345
22.150000  1.338392  0.996611
22.200000  1.337732  1.010325
22.250000  1.337042  1.023973
22.300000  1.334527  1.037934
22.350000  1.331996  1.051823
22.400000  1.327624  1.065870
22.450000  1.323251  1.079839
22.500000  1.317059  1.093795
22.550000  1.310883  1.107667
22.600000  1.302945  1.121344
22.650000  1.295040  1.134932
22.700000  1.285471  1.148132
22.750000  1.275950  1.161242
22.800000  1.264898  1.173767
22.850000  1.253908  1.186204
22.900000  1.241549  1.197862
22.950000  1.229266  1.209436
23.000000  1.215804  1.220045
23.050000  1.202427  1.230576
23.100000  1.188079  1.239973
23.150000  1.173824  1.249301
23.200000  1.158815  1.257346
23.250000  1.143904  1.265333
23.300000  1.128464  1.271913
23.350000  1.113122  1.278448
23.400000  1.097469  1.283482
23.450000  1.081913  1.288486
23.500000  1.066257  1.291926
23.550000  1.050694  1.295350
23.600000  1.035225  1.297179
23.650000  1.019843  1.299007
23.700000  1.004731  1.299241
23.750000  0.989698  1.299487
23.800000  0.975091  1.298170
23.850000  0.960554  1.296877
23.900000  0.946574  1.294078
23.950000  0.932656  1.291312
24.000000  0.919405  1.287121
24.050000  0.906206  1.282971
24.100000  0.893762  1.277494
24.150000  0.881361  1.272065
24.200000  0.869783  1.265420
24.250000  0.858240  1.258829
24.300000  0.847569  1.251144
24.350000  0.836926  1.243516
24.400000  0.827189  1.234922
24.450000  0.817473  1.226385
24.500000  0.808683  1.217014
24.550000  0.799908  1.207700
24.600000  0.792068  1.197682
24.650000  0.784240  1.187720
24.700000  0.777347  1.177181
24.750000  0.770460  1.166696
24.800000  0.764503  1.155756
24.850000  0.758550  1.144869
24.900000  0.753514  1.133642
24.950000  0.748479  1.122465
25.000000  0.744348  1.111056
25.050000  0.740215  1.099694
25.100000  0.736969  1.088201
25.150000  0.733719  1.076752
25.200000  0.731337  1.065264
25.250000  0.728951  1.053816
25.300000  0.727414  1.042413
25.350000  0.725872  1.031047
25.400000  0.725161  1.019802
25.450000  0.724443  1.008591
25.500000  0.724538  0.997568
25.550000  0.724626  0.986576
25.600000  0.725511  0.975834
25.650000  0.726388  0.965119
25.700000  0.728045  0.954708
25.750000  0.729693  0.944323
25.800000  0.732107  0.934288
25.850000  0.734513  0.924276
25.900000  0.737669  0.914657
25.950000  0.740817  0.905059
26.000000  0.744703  0.895891
26.050000  0.748579  0.886742
26.100000  0.753181  0.878055
26.150000  0.757773  0.869386
26.200000  0.763079  0.861208
26.250000  0.768374  0.853047
26.300000  0.774370  0.845401
26.350000  0.780356  0.837771
26.400000  0.787030  0.830680
26.450000  0.793693  0.823604
26.500000  0.801030  0.817087
26.550000  0.808356  0.810584
26.600000  0.816342  0.804660
26.650000  0.824315  0.798748
26.700000  0.832931  0.793433
26.750000  0.841534  0.788131
26.800000  0.850761  0.783442
26.850000  0.859973  0.778765
26.900000  0.869786  0.774718
26.950000  0.879584  0.770683
27.000000  0.889957  0.767294
27.050000  0.900312  0.763916
27.100000  0.911212  0.761202
27.150000  0.922091  0.758498
27.200000  0.933480  0.756474
27.250000  0.944847  0.754461
27.300000  0.956680  0.753145
27.350000  0.968488  0.751840
27.400000  0.980714  0.751250
27.450000  0.992911  0.750670
27.500000  1.005470  0.750824
27.550000  1.017997  0.750988
27.600000  1.030819  0.751905
27.650000  1.043606  0.752832
27.700000  1.056614  0.754532
27.750000  1.069582  0.756240
27.800000  1.082686  0.758741
27.850000  1.095746  0.761251
27.900000  1.108847  0.764572
27.950000  1.121900  0.767901
28.000000  1.134886  0.772061
28.050000  1.147820  0.776226
28.100000  1.160571  0.781240
28.150000  1.173266  0.786258
28.200000  1.185649  0.792139
28.250000  1.197971  0.798021
28.300000  1.209845  0.804778
28.350000  1.221655  0.811533
28.400000  1.232870  0.819168
28.450000  1.244017  0.826798
28.500000  1.254416  0.835308
28.550000  1.264746  0.843809
28.600000  1.274170  0.853180
28.650000  1.283524  0.862536
28.700000  1.291814  0.872744
28.750000  1.300034  0.882931
28.800000  1.307034  0.893936
28.850000  1.313965  0.904915
28.900000  1.319527  0.916665
28.950000  1.325025  0.928381
29.000000  1.329017  0.940805
29.050000  1.332951  0.953187
29.100000  1.335257  0.966194
29.150000  1.337514  0.979151
29.200000  1.338046  0.992632
29.250000  1.338538  1.006055
29.300000  1.337235  1.019880
29.350000  1.335906  1.033637
29.400000  1.332742  1.047656
29.450000  1.329566  1.061600
29.500000  1.324551  1.075645
29.550000  1.319542  1.089609
29.600000  1.312727  1.103499
29.650000  1.305934  1.117303
29.700000  1.297408  1.130845
29.750000  1.288920  1.144298
29.800000  1.278809  1.157294
29.850000  1.268752  1.170200
29.900000  1.257215  1.182453
29.950000  1.245746  1.194619
30.000000  1.232970  1.205939
30.050000  1.220275  1.217177
30.100000  1.206469  1.227388
30.150000  1.192752  1.237525
30.200000  1.178138  1.246471
30.250000  1.163619  1.255353
30.300000  1.148425  1.262903
30.350000  1.133328  1.270401
30.400000  1.117779  1.276453
30.450000  1.102329  1.282467
30.500000  1.086642  1.286952
30.550000  1.071052  1.291412
30.600000  1.055431  1.294293
30.650000  1.039900  1.297162
30.700000  1.024529  1.298433
30.750000  1.009241  1.299707
30.800000  0.994281  1.299394
30.850000  0.979397  1.299097
30.900000  0.964987  1.297253
30.950000  0.950645  1.295436
31.000000  0.936902  1.292138
31.050000  0.923217  1.288877
31.100000  0.910232  1.284221
31.150000  0.897297  1.279610
31.200000  0.885143  1.273707
31.250000  0.873030  1.267855
31.300000  0.861759  1.260829
31.350000  0.850520  1.253857
31.400000  0.840168  1.245835
31.450000  0.829840  1.237870
31.500000  0.820428  1.228984
31.550000  0.811035  1.220156
31.600000  0.802573  1.210538
31.650000  0.794124  1.200979
31.700000  0.786612  1.190758
31.750000  0.779110  1.180595
31.800000  0.772542  1.169896
31.850000  0.765980  1.159252
31.900000  0.760344  1.148193
31.950000  0.754710  1.137186
32.000000  0.749990  1.125877
32.050000  0.745270  1.114618
32.100000  0.741448  1.103163
32.150000  0.737624  1.091754
32.200000  0.734680  1.080247
32.250000  0.731732  1.068783
32.300000  0.729647  1.057310
32.350000  0.727556  1.045876
32.400000  0.726309  1.034514
32.450000  0.725056  1.023189
32.500000  0.724628  1.012009
32.550000  0.724193  1.000862
32.600000  0.724566  0.989925
32.650000  0.724931  0.979019
32.700000  0.726087  0.968381
32.750000  0.727235  0.957771
32.800000  0.729158  0.947482
32.850000  0.731072  0.937217
32.900000  0.733748  0.927318
32.950000  0.736414  0.917442
33.000000  0.739827  0.907972
33.050000  0.743231  0.898523
33.100000  0.747369  0.889515
33.150000  0.751498  0.880526
33.200000  0.756348  0.872010
33.250000  0.761188  0.863511
33.300000  0.766737  0.855513
33.350000  0.772276  0.847530
33.400000  0.778512  0.840072
33.450000  0.784737  0.832630
33.500000  0.791646  0.825734
33.550000  0.798544  0.818852
33.600000  0.806112  0.812537
33.650000  0.813667  0.806235
33.700000  0.821878  0.800519
33.750000  0.830075  0.794815
33.800000  0.838910  0.789714
33.850000  0.847730  0.784625
33.900000  0.857167  0.780156
33.950000  0.866590  0.775699
34.000000  0.876605  0.771877
34.050000  0.886604  0.768067
34.100000  0.897168  0.764909
34.150000  0.907714  0.761763
34.200000  0.918794  0.759285
34.250000  0.929852  0.756819
34.300000  0.941406  0.755038
34.350000  0.952936  0.753268
34.400000  0.964918  0.752202
34.450000  0.976873  0.751146
34.500000  0.989228  0.750812
34.550000  1.001553  0.750489
34.600000  1.014217  0.750905
34.650000  1.026849  0.751333
34.700000  1.039752  0.752519
34.750000  1.052618  0.753716
34.800000  1.065676  0.755692
34.850000  1.078694  0.757677
34.900000  1.091815  0.760462
34.950000  1.104892  0.763255
35.000000  1.117973  0.766867
35.050000  1.131005  0.770486
35.100000  1.143931  0.774942
35.150000  1.156804  0.779403
35.200000  1.169450  0.784719
35.250000  1.182038  0.790038
35.300000  1.194268  0.796224
35.350000  1.206437  0.802411
35.400000  1.218106  0.809476
35.450000  1.229710  0.816538
35.500000  1.240667  0.824481
35.550000  1.251555  0.832418
35.600000  1.261641  0.841233
35.650000  1.271656  0.850037
35.700000  1.280711  0.859707
35.750000  1.289694  0.869360
35.800000  1.297559  0.879854
35.850000  1.305354  0.890327
35.900000  1.311875  0.901604
35.950000  1.318330  0.912851
36.000000  1.323365  0.924851
36.050000  1.328337  0.936813
36.100000  1.331758  0.949458
36.150000  1.335123  0.962058
36.200000  1.336824  0.975251
36.250000  1.338478  0.988390
36.300000  1.338378  1.002014
36.350000  1.338243  1.015577
36.400000  1.336293  1.029495
36.450000  1.334322  1.043344
36.500000  1.330510  1.057400
36.550000  1.326691  1.071380
36.600000  1.321040  1.085401
36.650000  1.315399  1.099340
36.700000  1.307973  1.113140
36.750000  1.300573  1.126852
36.800000  1.291475  1.140236
36.850000  1.282419  1.153530
36.900000  1.271786  1.166298
36.950000  1.261211  1.178977
37.000000  1.249213  1.190935
37.050000  1.237287  1.202807
37.100000  1.224120  1.213768
37.150000  1.211036  1.224649
37.200000  1.196914  1.234443
37.250000  1.182884  1.244167
37.300000  1.168032  1.252646
37.350000  1.153277  1.261066
37.400000  1.137924  1.268110
37.450000  1.122669  1.275106
37.500000  1.107038  1.280623
37.550000  1.091505  1.286106
37.600000  1.075810  1.290038
37.650000  1.060209  1.293950
37.700000  1.044645  1.296271
37.750000  1.029170  1.298585
37.800000  1.013915  1.299301
37.850000  0.998742  1.300024
37.900000  0.983951  1.299170
37.950000  0.969232  1.298336
38.000000  0.955035  1.295974
38.050000  0.940902  1.293643
38.100000  0.927406  1.289858
38.150000  0.913965  1.286113
38.200000  0.901256  1.281006
38.250000  0.888593  1.275947
38.300000  0.876736  1.269634
38.350000  0.864916  1.263374
38.400000  0.853956  1.255981
38.450000  0.843026  1.248644
38.500000  0.832995  1.240301
38.550000  0.822986  1.232016
38.600000  0.813900  1.222854
38.650000  0.804831  1.213751
38.700000  0.796697  1.203903
38.750000  0.788575  1.194113
38.800000  0.781390  1.183706
38.850000  0.774212  1.173355
38.900000  0.767968  1.162512
38.950000  0.761728  1.151722
39.000000  0.756411  1.140558
39.050000  0.751095  1.129445
39.100000  0.746689  1.118068
39.150000  0.742281  1.106739
39.200000  0.738766  1.095250
39.250000  0.735247  1.083805
39.300000  0.732604  1.072295
39.350000  0.729956  1.060826
39.400000  0.728164  1.049377
39.450000  0.726366  1.037967
39.500000  0.725406  1.026655
39.550000  0.724439  1.015379
39.600000  0.724292  1.004271
39.650000  0.724137  0.993196
39.700000  0.724785  0.982352
39.750000  0.725424  0.971538
39.800000  0.726849  0.961012
39.850000  0.728266  0.950512
39.900000  0.730453  0.940349
39.950000  0.732632  0.930210
40.000000  0.735567  0.920452
40.050000  0.738492  0.910716
40.100000  0.742160  0.901399
40.150000  0.745819  0.892103
40.200000  0.750207  0.883259
40.250000  0.754586  0.874434
40.300000  0.759682  0.866091
40.350000  0.764769  0.857766
40.400000  0.770560  0.849949
40.450000  0.776341  0.842149
40.500000  0.782815  0.834881
40.550000  0.789278  0.827628
40.600000  0.796420  0.820929
40.650000  0.803550  0.814244
40.700000  0.811346  0.808132
40.750000  0.819130  0.802034
40.800000  0.827562  0.796527
40.850000  0.835981  0.791033
40.900000  0.845031  0.786148
40.950000  0.854067  0.781274
41.000000  0.863712  0.777026
41.050000  0.873341  0.772790
41.100000  0.883555  0.769196
41.150000  0.893751  0.765613
41.200000  0.904503  0.762688
41.250000  0.915236  0.759775
41.300000  0.926490  0.757536
41.350000  0.937722  0.755309
41.400000  0.949435  0.753773
41.450000  0.961124  0.752248
41.500000  0.973247  0.751433
41.550000  0.985343  0.750629
41.600000  0.997818  0.750553
41.650000  1.010264  0.750488
41.700000  1.023026  0.751170
41.750000  1.035754  0.751861
41.800000  1.048727  0.753320
41.850000  1.061662  0.754788
41.900000  1.074760  0.757043
41.950000  1.087816  0.759307
42.000000  1.100943  0.762378
42.050000  1.114023  0.765456
42.100000  1.127072  0.769360
42.150000  1.140069  0.773271
42.200000  1.152920  0.778025
42.250000  1.165716  0.782784
42.300000  1.178242  0.788403
42.350000  1.190707  0.794024
42.400000  1.202767  0.800517
42.450000  1.214764  0.807009
42.500000  1.226211  0.814382
42.550000  1.237591  0.821751
42.600000  1.248271  0.830001
42.650000  1.258881  0.838244
42.700000  1.268634  0.847362
42.750000  1.278316  0.856467
42.800000  1.286982  0.866431
42.850000  1.295577  0.876377
42.900000  1.302999  0.887154
42.950000  1.310350  0.897907
43.000000  1.316376  0.909447
43.050000  1.322336  0.920957
43.100000  1.326829  0.933196
43.150000  1.331260  0.945396
43.200000  1.334098  0.958250
43.250000  1.336883  0.971056
43.300000  1.337967  0.984420
43.350000  1.339010  0.997729
43.400000  1.338271  1.011480
43.450000  1.337503  1.025166
43.500000  1.334906  1.039159
43.550000  1.332292  1.053080
43.600000  1.327834  1.067154
43.650000  1.323375  1.081148
43.700000  1.317095  1.095123
43.750000  1.310830  1.109013
43.800000  1.302805  1.122700
43.850000  1.294812  1.136299
43.900000  1.285157  1.149500
43.950000  1.275550  1.162611
44.000000  1.264415  1.175129
44.050000  1.253343  1.187557
44.100000  1.240908  1.199197
44.150000  1.228548  1.210753
44.200000  1.215016  1.221335
44.250000  1.201569  1.231839
44.300000  1.187159  1.241199
44.350000  1.172841  1.250491
44.400000  1.157780  1.258490
44.450000  1.142816  1.266432
44.500000  1.127332  1.272959
44.550000  1.111946  1.279442
44.600000  1.096259  1.284417
44.650000  1.080669  1.289363
44.700000  1.064989  1.292738
44.750000  1.049400  1.296099
44.800000  1.033916  1.297860
44.850000  1.018518  1.299621
44.900000  1.003399  1.299786
44.950000  0.988359  1.299962
45.000000  0.973752  1.298575
45.050000  0.959215  1.297212
45.100000  0.945243  1.294342
45.150000  0.931332  1.291508
45.200000  0.918094  1.287248
45.250000  0.904908  1.283030
45.300000  0.892482  1.277487
45.350000  0.880100  1.271993
45.400000  0.868544  1.265286
45.450000  0.857024  1.258633
45.500000  0.846379  1.250890
45.550000  0.835761  1.243203
45.600000  0.826053  1.234555
45.650000  0.816365  1.225965
45.700000  0.807606  1.216545
45.750000  0.798862  1.207183
45.800000  0.791055  1.197120
45.850000  0.783258  1.187115
45.900000  0.776399  1.176536
45.950000  0.769546  1.166013
46.000000  0.763623  1.155039
46.050000  0.757704  1.144118
46.100000  0.752704  1.132862
46.150000  0.747703  1.121656
46.200000  0.743607  1.110223
46.250000  0.739509  1.098837
46.300000  0.736298  1.087324
46.350000  0.733083  1.075855
46.400000  0.730737  1.064351
46.450000  0.728386  1.052887
46.500000  0.726885  1.041472
46.550000  0.725378  1.030095
