   t     nR      nF
11.900000  1.566902  0.953598
11.950000  1.570537  0.959004
12.000000  1.573340  0.964541
12.050000  1.576130  0.970071
12.100000  1.578057  0.975719
12.150000  1.579973  0.981359
12.200000  1.581003  0.987102
12.250000  1.582022  0.992837
12.300000  1.582136  0.998659
12.350000  1.582242  1.004473
12.400000  1.581428  1.010356
12.450000  1.580609  1.016231
12.500000  1.578863  1.022157
12.550000  1.577114  1.028074
12.600000  1.574435  1.034023
12.650000  1.571757  1.039963
12.700000  1.568154  1.045915
12.750000  1.564554  1.051858
12.800000  1.560040  1.057792
12.850000  1.555533  1.063716
12.900000  1.550129  1.069610
12.950000  1.544734  1.075495
13.000000  1.538467  1.081328
13.050000  1.532211  1.087150
13.100000  1.525114  1.092900
13.150000  1.518030  1.098638
13.200000  1.510140  1.104282
13.250000  1.502266  1.109915
13.300000  1.493628  1.115432
13.350000  1.485008  1.120938
13.400000  1.475669  1.126305
13.450000  1.466350  1.131662
13.500000  1.456363  1.136860
13.550000  1.446397  1.142048
13.600000  1.435817  1.147056
13.650000  1.425260  1.152055
13.700000  1.414145  1.156854
13.750000  1.403054  1.161645
13.800000  1.391465  1.166218
13.850000  1.379901  1.170784
13.900000  1.367899  1.175114
13.950000  1.355922  1.179437
14.000000  1.343569  1.183510
14.050000  1.331241  1.187576
14.100000  1.318598  1.191377
14.150000  1.305980  1.195173
14.200000  1.293108  1.198691
14.250000  1.280262  1.202205
14.300000  1.267221  1.205430
14.350000  1.254205  1.208651
14.400000  1.241052  1.211575
14.450000  1.227923  1.214495
14.500000  1.214713  1.217111
14.550000  1.201527  1.219724
14.600000  1.188313  1.222027
14.650000  1.175121  1.224328
14.700000  1.161952  1.226315
14.750000  1.148803  1.228301
14.800000  1.135724  1.229971
14.850000  1.122665  1.231640
14.900000  1.109719  1.232992
14.950000  1.096791  1.234345
15.000000  1.084016  1.235382
15.050000  1.071258  1.236420
15.100000  1.058689  1.237144
15.150000  1.046136  1.237870
15.200000  1.033805  1.238286
15.250000  1.021488  1.238705
15.300000  1.009422  1.238819
15.350000  0.997368  1.238935
15.400000  0.985591  1.238753
15.450000  0.973825  1.238575
15.500000  0.962358  1.238105
15.550000  0.950901  1.237639
15.600000  0.939761  1.236890
15.650000  0.928630  1.236145
15.700000  0.917832  1.235125
15.750000  0.907041  1.234110
15.800000  0.896597  1.232831
15.850000  0.886159  1.231556
15.900000  0.876077  1.230027
15.950000  0.866001  1.228502
16.000000  0.856289  1.226734
16.050000  0.846582  1.224971
16.100000  0.837243  1.222976
16.150000  0.827909  1.220985
16.200000  0.818948  1.218773
16.250000  0.809990  1.216567
16.300000  0.801406  1.214150
16.350000  0.792825  1.211739
16.400000  0.784619  1.209129
16.450000  0.776415  1.206525
16.500000  0.768584  1.203734
16.550000  0.760755  1.200948
16.600000  0.753297  1.197988
16.650000  0.745840  1.195032
16.700000  0.738751  1.191913
16.750000  0.731662  1.188799
16.800000  0.724937  1.185533
16.850000  0.718212  1.182272
16.900000  0.711846  1.178870
16.950000  0.705479  1.175473
17.000000  0.699467  1.171946
17.050000  0.693453  1.168424
17.100000  0.687787  1.164782
17.150000  0.682120  1.161146
17.200000  0.676795  1.157400
17.250000  0.671469  1.153660
17.300000  0.666477  1.149820
17.350000  0.661485  1.145985
17.400000  0.656821  1.142061
17.450000  0.652155  1.138142
17.500000  0.647812  1.134143
17.550000  0.643467  1.130149
17.600000  0.639437  1.126085
17.650000  0.635406  1.122024
17.700000  0.631683  1.117903
17.750000  0.627960  1.113786
17.800000  0.624538  1.109616
17.850000  0.621115  1.105449
17.900000  0.617989  1.101239
17.950000  0.614860  1.097032
18.000000  0.612022  1.092789
18.050000  0.609183  1.088549
18.100000  0.606628  1.084280
18.150000  0.604072  1.080015
18.200000  0.601795  1.075728
18.250000  0.599516  1.071444
18.300000  0.597511  1.067146
18.350000  0.595505  1.062851
18.400000  0.593769  1.058548
18.450000  0.592030  1.054248
18.500000  0.590557  1.049946
18.550000  0.589082  1.045647
18.600000  0.587868  1.041352
18.650000  0.586653  1.037060
18.700000  0.585694  1.032779
18.750000  0.584734  1.028500
18.800000  0.584027  1.024237
18.850000  0.583320  1.019976
18.900000  0.582862  1.015737
18.950000  0.582404  1.011500
19.000000  0.582192  1.007289
19.050000  0.581980  1.003080
19.100000  0.582013  0.998903
19.150000  0.582045  0.994727
19.200000  0.582320  0.990588
19.250000  0.582594  0.986450
19.300000  0.583109  0.982353
19.350000  0.583624  0.978257
19.400000  0.584378  0.974206
19.450000  0.585132  0.970157
19.500000  0.586125  0.966156
19.550000  0.587116  0.962158
19.600000  0.588346  0.958211
19.650000  0.589576  0.954267
19.700000  0.591043  0.950378
19.750000  0.592509  0.946492
19.800000  0.594213  0.942664
19.850000  0.595917  0.938839
19.900000  0.597858  0.935077
19.950000  0.599799  0.931317
20.000000  0.601977  0.927623
20.050000  0.604156  0.923931
20.100000  0.606573  0.920308
20.150000  0.608990  0.916687
20.200000  0.611647  0.913139
20.250000  0.614303  0.909593
20.300000  0.617201  0.906123
20.350000  0.620098  0.902654
20.400000  0.623237  0.899264
20.450000  0.626376  0.895876
20.500000  0.629759  0.892570
20.550000  0.633142  0.889265
20.600000  0.636770  0.886045
20.650000  0.640398  0.882827
20.700000  0.644274  0.879696
20.750000  0.648149  0.876567
20.800000  0.652274  0.873528
20.850000  0.656399  0.870490
20.900000  0.660775  0.867546
20.950000  0.665151  0.864603
21.000000  0.669781  0.861755
21.050000  0.674411  0.858910
21.100000  0.679296  0.856162
21.150000  0.684182  0.853417
21.200000  0.689325  0.850772
21.250000  0.694469  0.848129
21.300000  0.699872  0.845589
21.350000  0.705276  0.843051
21.400000  0.710942  0.840620
21.450000  0.716607  0.838190
21.500000  0.722537  0.835869
21.550000  0.728466  0.833550
21.600000  0.734662  0.831342
21.650000  0.740858  0.829137
21.700000  0.747321  0.827045
21.750000  0.753783  0.824955
21.800000  0.760515  0.822983
21.850000  0.767247  0.821012
21.900000  0.774248  0.819161
21.950000  0.781249  0.817312
22.000000  0.788521  0.815585
22.050000  0.795791  0.813860
22.100000  0.803334  0.812261
22.150000  0.810874  0.810664
22.200000  0.818686  0.809195
22.250000  0.826497  0.807728
22.300000  0.834578  0.806392
22.350000  0.842657  0.805058
22.400000  0.851005  0.803859
22.450000  0.859350  0.802661
22.500000  0.867963  0.801601
22.550000  0.876573  0.800542
22.600000  0.885447  0.799625
22.650000  0.894318  0.798709
22.700000  0.903449  0.797936
22.750000  0.912576  0.797166
22.800000  0.921959  0.796543
22.850000  0.931338  0.795921
22.900000  0.940965  0.795450
22.950000  0.950589  0.794980
23.000000  0.960454  0.794664
23.050000  0.970315  0.794350
23.100000  0.980409  0.794192
23.150000  0.990498  0.794037
23.200000  1.000810  0.794041
23.250000  1.011116  0.794048
23.300000  1.021634  0.794218
23.350000  1.032145  0.794390
23.400000  1.042856  0.794729
23.450000  1.053559  0.795069
23.500000  1.064446  0.795580
23.550000  1.075326  0.796093
23.600000  1.086373  0.796780
23.650000  1.097412  0.797468
23.700000  1.108599  0.798333
23.750000  1.119777  0.799200
23.800000  1.131084  0.800248
23.850000  1.142381  0.801297
23.900000  1.153784  0.802530
23.950000  1.165176  0.803764
24.000000  1.176649  0.805185
24.050000  1.188110  0.806607
24.100000  1.199626  0.808220
24.150000  1.211129  0.809833
24.200000  1.222658  0.811639
24.250000  1.234173  0.813446
24.300000  1.245681  0.815449
24.350000  1.257176  0.817452
24.400000  1.268631  0.819653
24.450000  1.280071  0.821855
24.500000  1.291435  0.824257
24.550000  1.302783  0.826659
24.600000  1.314017  0.829263
24.650000  1.325235  0.831867
24.700000  1.336299  0.834674
24.750000  1.347345  0.837481
24.800000  1.358196  0.840492
24.850000  1.369028  0.843502
24.900000  1.379621  0.846717
24.950000  1.390194  0.849932
25.000000  1.400483  0.853350
25.050000  1.410752  0.856768
25.100000  1.420690  0.860389
25.150000  1.430607  0.864008
25.200000  1.440145  0.867830
25.250000  1.449662  0.871649
25.300000  1.458751  0.875668
25.350000  1.467820  0.879686
25.400000  1.476411  0.883899
25.450000  1.484982  0.888110
25.500000  1.493027  0.892513
25.550000  1.501051  0.896914
25.600000  1.508500  0.901501
25.650000  1.515930  0.906086
25.700000  1.522737  0.910851
25.750000  1.529525  0.915612
25.800000  1.535645  0.920548
25.850000  1.541745  0.925479
25.900000  1.547134  0.930575
25.950000  1.552504  0.935667
26.000000  1.557122  0.940914
26.050000  1.561722  0.946156
26.100000  1.565530  0.951544
26.150000  1.569323  0.956925
26.200000  1.572290  0.962440
26.250000  1.575243  0.967948
26.300000  1.577339  0.973576
26.350000  1.579423  0.979197
26.400000  1.580625  0.984923
26.450000  1.581816  0.990642
26.500000  1.582105  0.996451
26.550000  1.582386  1.002251
26.600000  1.581749  1.008125
26.650000  1.581106  1.013990
26.700000  1.579537  1.019910
26.750000  1.577965  1.025820
26.800000  1.575463  1.031767
26.850000  1.572960  1.037705
26.900000  1.569532  1.043659
26.950000  1.566106  1.049603
27.000000  1.561764  1.055542
27.050000  1.557426  1.061472
27.100000  1.552190  1.067376
27.150000  1.546961  1.073270
27.200000  1.540855  1.079117
27.250000  1.534760  1.084953
27.300000  1.527817  1.090721
27.350000  1.520887  1.096478
27.400000  1.513144  1.102144
27.450000  1.505416  1.107799
27.500000  1.496915  1.113341
27.550000  1.488432  1.118874
27.600000  1.479222  1.124271
27.650000  1.470031  1.129659
27.700000  1.460162  1.134891
27.750000  1.450313  1.140113
27.800000  1.439841  1.145159
27.850000  1.429390  1.150196
27.900000  1.418372  1.155037
27.950000  1.407377  1.159869
28.000000  1.395872  1.164487
28.050000  1.384392  1.169097
28.100000  1.372463  1.173475
28.150000  1.360558  1.177845
28.200000  1.348266  1.181968
28.250000  1.335999  1.186085
28.300000  1.323405  1.189939
28.350000  1.310837  1.193787
28.400000  1.298003  1.197360
28.450000  1.285194  1.200928
28.500000  1.272179  1.204210
28.550000  1.259190  1.207488
28.600000  1.246053  1.210469
28.650000  1.232940  1.213448
28.700000  1.219736  1.216123
28.750000  1.206555  1.218795
28.800000  1.193337  1.221158
28.850000  1.180141  1.223519
28.900000  1.166959  1.225566
28.950000  1.153797  1.227612
29.000000  1.140697  1.229342
29.050000  1.127616  1.231071
29.100000  1.114641  1.232484
29.150000  1.101684  1.233897
29.200000  1.088873  1.234993
29.250000  1.076079  1.236091
29.300000  1.063468  1.236874
29.350000  1.050872  1.237659
29.400000  1.038493  1.238133
29.450000  1.026128  1.238610
29.500000  1.014008  1.238781
29.550000  1.001902  1.238954
29.600000  0.990067  1.238828
29.650000  0.978245  1.238705
29.700000  0.966716  1.238289
29.750000  0.955198  1.237877
29.800000  0.943994  1.237180
29.850000  0.932800  1.236487
29.900000  0.921935  1.235518
29.950000  0.911078  1.234553
30.000000  0.900565  1.233322
30.050000  0.890059  1.232096
30.100000  0.879907  1.230613
30.150000  0.869761  1.229135
30.200000  0.859978  1.227411
30.250000  0.850200  1.225693
30.300000  0.840790  1.223739
30.350000  0.831384  1.221791
30.400000  0.822350  1.219619
30.450000  0.813320  1.217452
30.500000  0.804664  1.215073
30.550000  0.796011  1.212700
30.600000  0.787733  1.210126
30.650000  0.779457  1.207557
30.700000  0.771555  1.204800
30.750000  0.763654  1.202047
30.800000  0.756126  1.199118
30.850000  0.748598  1.196193
30.900000  0.741439  1.193103
30.950000  0.734280  1.190018
31.000000  0.727486  1.186779
31.050000  0.720692  1.183545
31.100000  0.714258  1.180167
31.150000  0.707824  1.176795
31.200000  0.701744  1.173291
31.250000  0.695664  1.169791
31.300000  0.689932  1.166171
31.350000  0.684200  1.162555
31.400000  0.678810  1.158828
31.450000  0.673420  1.155106
31.500000  0.668365  1.151283
31.550000  0.663310  1.147465
31.600000  0.658584  1.143556
31.650000  0.653857  1.139652
31.700000  0.649453  1.135667
31.750000  0.645047  1.131686
31.800000  0.640958  1.127633
31.850000  0.636868  1.123584
31.900000  0.633088  1.119473
31.950000  0.629306  1.115365
32.000000  0.625828  1.111203
32.050000  0.622348  1.107046
32.100000  0.619166  1.102842
32.150000  0.615982  1.098642
32.200000  0.613089  1.094404
32.250000  0.610195  1.090170
32.300000  0.607587  1.085905
32.350000  0.604978  1.081644
32.400000  0.602648  1.077359
32.450000  0.600317  1.073078
32.500000  0.598261  1.068782
32.550000  0.596204  1.064488
32.600000  0.594416  1.060185
32.650000  0.592627  1.055885
32.700000  0.591104  1.051582
32.750000  0.589580  1.047282
32.800000  0.588317  1.042986
32.850000  0.587052  1.038692
32.900000  0.586045  1.034407
32.950000  0.585037  1.030125
33.000000  0.584283  1.025858
33.050000  0.583527  1.021593
33.100000  0.583023  1.017348
33.150000  0.582517  1.013106
33.200000  0.582259  1.008889
33.250000  0.582001  1.004675
33.300000  0.581987  1.000490
33.350000  0.581973  0.996308
33.400000  0.582202  0.992161
33.450000  0.582430  0.988015
33.500000  0.582900  0.983909
33.550000  0.583369  0.979805
33.600000  0.584078  0.975745
33.650000  0.584787  0.971687
33.700000  0.585734  0.967676
33.750000  0.586681  0.963667
33.800000  0.587866  0.959710
33.850000  0.589050  0.955754
33.900000  0.590472  0.951854
33.950000  0.591893  0.947956
34.000000  0.593552  0.944117
34.050000  0.595211  0.940280
34.100000  0.597107  0.936505
34.150000  0.599003  0.932732
34.200000  0.601136  0.929024
34.250000  0.603270  0.925319
34.300000  0.605642  0.921682
34.350000  0.608013  0.918048
34.400000  0.610624  0.914485
34.450000  0.613235  0.910924
34.500000  0.616087  0.907439
34.550000  0.618938  0.903955
34.600000  0.622031  0.900549
34.650000  0.625125  0.897146
34.700000  0.628461  0.893823
34.750000  0.631798  0.890502
34.800000  0.635379  0.887265
34.850000  0.638961  0.884030
34.900000  0.642789  0.880882
34.950000  0.646618  0.877735
35.000000  0.650695  0.874678
35.050000  0.654772  0.871623
35.100000  0.659101  0.868660
35.150000  0.663429  0.865699
35.200000  0.668011  0.862833
35.250000  0.672592  0.859968
35.300000  0.677429  0.857202
35.350000  0.682266  0.854437
35.400000  0.687360  0.851772
35.450000  0.692455  0.849109
35.500000  0.697809  0.846549
35.550000  0.703163  0.843991
35.600000  0.708779  0.841539
35.650000  0.714395  0.839088
35.700000  0.720274  0.836746
35.750000  0.726154  0.834405
35.800000  0.732299  0.832176
35.850000  0.738444  0.829948
35.900000  0.744856  0.827834
35.950000  0.751268  0.825722
36.000000  0.757949  0.823727
36.050000  0.764630  0.821733
36.100000  0.771580  0.819858
36.150000  0.778530  0.817986
36.200000  0.785751  0.816235
36.250000  0.792970  0.814486
36.300000  0.800461  0.812863
36.350000  0.807951  0.811241
36.400000  0.815712  0.809747
36.450000  0.823472  0.808254
36.500000  0.831502  0.806893
36.550000  0.839530  0.805534
36.600000  0.847828  0.804308
36.650000  0.856124  0.803084
36.700000  0.864686  0.801997
36.750000  0.873247  0.800912
36.800000  0.882072  0.799967
36.850000  0.890894  0.799023
36.900000  0.899977  0.798223
36.950000  0.909056  0.797425
37.000000  0.918392  0.796773
37.050000  0.927724  0.796122
37.100000  0.937306  0.795622
37.150000  0.946884  0.795123
37.200000  0.956705  0.794777
37.250000  0.966522  0.794433
37.300000  0.976574  0.794245
37.350000  0.986621  0.794059
37.400000  0.996893  0.794033
37.450000  1.007159  0.794008
37.500000  1.017639  0.794146
37.550000  1.028113  0.794287
37.600000  1.038789  0.794593
37.650000  1.049458  0.794901
37.700000  1.060313  0.795379
37.750000  1.071161  0.795859
37.800000  1.082180  0.796512
37.850000  1.093190  0.797167
37.900000  1.104353  0.797998
37.950000  1.115508  0.798830
38.000000  1.126794  0.799843
38.050000  1.138071  0.800857
38.100000  1.149458  0.802055
38.150000  1.160834  0.803253
38.200000  1.172297  0.804638
38.250000  1.183748  0.806025
38.300000  1.195259  0.807601
38.350000  1.206757  0.809178
38.400000  1.218286  0.810947
38.450000  1.229802  0.812717
38.500000  1.241318  0.814682
38.550000  1.252820  0.816648
38.600000  1.264289  0.818811
38.650000  1.275743  0.820975
38.700000  1.287128  0.823339
38.750000  1.298497  0.825703
38.800000  1.309761  0.828268
38.850000  1.321007  0.830834
38.900000  1.332108  0.833602
38.950000  1.343191  0.836371
39.000000  1.354086  0.839343
39.050000  1.364963  0.842315
39.100000  1.375610  0.845491
39.150000  1.386237  0.848667
39.200000  1.396588  0.852047
39.250000  1.406919  0.855426
39.300000  1.416928  0.859009
39.350000  1.426917  0.862590
39.400000  1.436535  0.866374
39.450000  1.446133  0.870156
39.500000  1.455313  0.874138
39.550000  1.464471  0.878118
39.600000  1.473162  0.882295
39.650000  1.481832  0.886470
39.700000  1.489985  0.890838
39.750000  1.498118  0.895203
39.800000  1.505685  0.899756
39.850000  1.513232  0.904306
39.900000  1.520166  0.909038
39.950000  1.527080  0.913767
40.000000  1.533334  0.918671
40.050000  1.539569  0.923571
40.100000  1.545101  0.928638
40.150000  1.550614  0.933700
40.200000  1.555382  0.938920
40.250000  1.560132  0.944134
40.300000  1.564097  0.949497
40.350000  1.568047  0.954853
40.400000  1.571177  0.960345
40.450000  1.574292  0.965830
40.500000  1.576556  0.971438
40.550000  1.578808  0.977039
40.600000  1.580181  0.982748
40.650000  1.581544  0.988450
40.700000  1.582008  0.994245
40.750000  1.582463  1.000031
40.800000  1.582003  1.005895
40.850000  1.581537  1.011749
40.900000  1.580145  1.017662
40.950000  1.578749  1.023566
41.000000  1.576424  1.029510
41.050000  1.574098  1.035444
41.100000  1.570845  1.041399
41.150000  1.567594  1.047343
41.200000  1.563424  1.053288
41.250000  1.559258  1.059222
41.300000  1.554189  1.065135
41.350000  1.549128  1.071038
41.400000  1.543185  1.076898
41.450000  1.537251  1.082748
41.500000  1.530464  1.088532
41.550000  1.523689  1.094307
41.600000  1.516095  1.099994
41.650000  1.508515  1.105671
41.700000  1.500154  1.111239
41.750000  1.491810  1.116797
41.800000  1.482730  1.122224
41.850000  1.473669  1.127641
41.900000  1.463920  1.132907
41.950000  1.454192  1.138162
42.000000  1.443829  1.143245
42.050000  1.433488  1.148319
42.100000  1.422567  1.153201
42.150000  1.411670  1.158074
42.200000  1.400252  1.162736
42.250000  1.388859  1.167390
42.300000  1.377004  1.171815
42.350000  1.365175  1.176233
42.400000  1.352945  1.180406
42.450000  1.340742  1.184572
42.500000  1.328199  1.188478
42.550000  1.315682  1.192379
42.600000  1.302888  1.196006
42.650000  1.290120  1.199629
42.700000  1.277134  1.202967
42.750000  1.264173  1.206301
42.800000  1.251054  1.209341
42.850000  1.237959  1.212377
42.900000  1.224762  1.215111
42.950000  1.211589  1.217842
43.000000  1.198369  1.220264
43.050000  1.185171  1.222685
43.100000  1.171977  1.224792
43.150000  1.158804  1.226899
43.200000  1.145684  1.228689
43.250000  1.132584  1.230479
43.300000  1.119580  1.231952
43.350000  1.106596  1.233425
43.400000  1.093749  1.234581
43.450000  1.080921  1.235739
43.500000  1.068268  1.236581
43.550000  1.055631  1.237426
43.600000  1.043205  1.237958
43.650000  1.030793  1.238493
43.700000  1.018621  1.238721
43.750000  1.006463  1.238952
43.800000  0.994571  1.238881
43.850000  0.982692  1.238814
43.900000  0.971103  1.238452
43.950000  0.959525  1.238094
44.000000  0.948257  1.237450
44.050000  0.936999  1.236810
44.100000  0.926068  1.235892
44.150000  0.915146  1.234978
44.200000  0.904565  1.233796
44.250000  0.893990  1.232618
44.300000  0.883769  1.231182
44.350000  0.873553  1.229751
44.400000  0.863699  1.228072
44.450000  0.853849  1.226398
44.500000  0.844368  1.224488
44.550000  0.834890  1.222582
44.600000  0.825785  1.220450
44.650000  0.816682  1.218324
44.700000  0.807954  1.215984
44.750000  0.799229  1.213648
44.800000  0.790879  1.211110
44.850000  0.782531  1.208578
44.900000  0.774557  1.205854
44.950000  0.766585  1.203135
45.000000  0.758985  1.200237
45.050000  0.751386  1.197344
45.100000  0.744157  1.194284
45.150000  0.736928  1.191228
45.200000  0.730065  1.188016
45.250000  0.723202  1.184809
45.300000  0.716699  1.181457
45.350000  0.710197  1.178110
45.400000  0.704050  1.174629
45.450000  0.697903  1.171152
45.500000  0.692105  1.167552
45.550000  0.686307  1.163958
45.600000  0.680853  1.160250
45.650000  0.675397  1.156547
45.700000  0.670280  1.152742
45.750000  0.665161  1.148941
45.800000  0.660373  1.145047
45.850000  0.655583  1.141159
45.900000  0.651119  1.137187
45.950000  0.646652  1.133219
46.000000  0.642504  1.129178
46.050000  0.638354  1.125142
46.100000  0.634515  1.121040
46.150000  0.630675  1.116943
46.200000  0.627140  1.112790
46.250000  0.623603  1.108641
46.300000  0.620365  1.104444
46.350000  0.617126  1.100251
46.400000  0.614178  1.096019
46.450000  0.611230  1.091790
46.500000  0.608568  1.087530
46.550000  0.605905  1.083273
