   t     nR      nF
9.100000  0.954557  1.267059
9.150000  0.941811  1.265907
9.200000  0.929514  1.264112
9.250000  0.917239  1.262330
9.300000  0.905452  1.259934
9.350000  0.893684  1.257551
9.400000  0.882435  1.254586
9.450000  0.871202  1.251636
9.500000  0.860512  1.248137
9.550000  0.849836  1.244655
9.600000  0.839721  1.240661
9.650000  0.829616  1.236684
9.700000  0.820085  1.232233
9.750000  0.810562  1.227799
9.800000  0.801620  1.222929
9.850000  0.792685  1.218077
9.900000  0.784334  1.212828
9.950000  0.775987  1.207597
10.000000  0.768224  1.202008
10.050000  0.760465  1.196436
10.100000  0.753286  1.190544
10.150000  0.746110  1.184670
10.200000  0.739508  1.178513
10.250000  0.732907  1.172373
10.300000  0.726875  1.165988
10.350000  0.720842  1.159618
10.400000  0.715369  1.153039
10.450000  0.709895  1.146475
10.500000  0.704970  1.139735
10.550000  0.700045  1.133010
10.600000  0.695659  1.126141
10.650000  0.691272  1.119286
10.700000  0.687413  1.112319
10.750000  0.683553  1.105365
10.800000  0.680211  1.098327
10.850000  0.676867  1.091302
10.900000  0.674031  1.084222
10.950000  0.671193  1.077153
11.000000  0.668852  1.070055
11.050000  0.666510  1.062968
11.100000  0.664656  1.055875
11.150000  0.662799  1.048793
11.200000  0.661422  1.041729
11.250000  0.660042  1.034675
11.300000  0.659133  1.027659
11.350000  0.658221  1.020653
11.400000  0.657773  1.013706
11.450000  0.657323  1.006767
11.500000  0.657329  0.999906
11.550000  0.657332  0.993053
11.600000  0.657785  0.986294
11.650000  0.658236  0.979544
11.700000  0.659132  0.972903
11.750000  0.660025  0.966271
11.800000  0.661358  0.959763
11.850000  0.662689  0.953263
11.900000  0.664455  0.946901
11.950000  0.666219  0.940547
12.000000  0.668416  0.934344
12.050000  0.670610  0.928147
12.100000  0.673235  0.922115
12.150000  0.675856  0.916088
12.200000  0.678906  0.910237
12.250000  0.681953  0.904392
12.300000  0.685426  0.898731
12.350000  0.688897  0.893077
12.400000  0.692792  0.887618
12.450000  0.696685  0.882164
12.500000  0.701001  0.876915
12.550000  0.705315  0.871671
12.600000  0.710053  0.866640
12.650000  0.714787  0.861615
12.700000  0.719944  0.856810
12.750000  0.725099  0.852011
12.800000  0.730675  0.847442
12.850000  0.736248  0.842877
12.900000  0.742243  0.838549
12.950000  0.748235  0.834226
13.000000  0.754647  0.830148
13.050000  0.761056  0.826075
13.100000  0.767883  0.822253
13.150000  0.774708  0.818435
13.200000  0.781949  0.814877
13.250000  0.789187  0.811323
13.300000  0.796839  0.808036
13.350000  0.804488  0.804752
13.400000  0.812547  0.801742
13.450000  0.820602  0.798736
13.500000  0.829063  0.796010
13.550000  0.837519  0.793289
13.600000  0.846375  0.790855
13.650000  0.855226  0.788425
13.700000  0.864469  0.786289
13.750000  0.873707  0.784158
13.800000  0.883328  0.782328
13.850000  0.892942  0.780502
13.900000  0.902928  0.778985
13.950000  0.912906  0.777473
14.000000  0.923242  0.776277
14.050000  0.933570  0.775085
14.100000  0.944240  0.774217
14.150000  0.954899  0.773354
14.200000  0.965882  0.772822
14.250000  0.976853  0.772295
14.300000  0.988126  0.772107
14.350000  0.999385  0.771924
14.400000  1.010919  0.772088
14.450000  1.022439  0.772257
14.500000  1.034205  0.772781
14.550000  1.045954  0.773310
14.600000  1.057915  0.774203
14.650000  1.069859  0.775099
14.700000  1.081977  0.776368
14.750000  1.094075  0.777641
14.800000  1.106304  0.779295
14.850000  1.118513  0.780952
14.900000  1.130805  0.782997
14.950000  1.143075  0.785045
15.000000  1.155376  0.787490
15.050000  1.167653  0.789937
15.100000  1.179904  0.792787
15.150000  1.192129  0.795640
15.200000  1.204267  0.798902
15.250000  1.216375  0.802165
15.300000  1.228331  0.805844
15.350000  1.240255  0.809524
15.400000  1.251955  0.813624
15.450000  1.263621  0.817724
15.500000  1.274987  0.822247
15.550000  1.286319  0.826769
15.600000  1.297270  0.831716
15.650000  1.308186  0.836661
15.700000  1.318638  0.842029
15.750000  1.329053  0.847396
15.800000  1.338920  0.853183
15.850000  1.348749  0.858966
15.900000  1.357942  0.865166
15.950000  1.367097  0.871359
16.000000  1.375528  0.877961
16.050000  1.383922  0.884554
16.100000  1.391505  0.891545
16.150000  1.399051  0.898525
16.200000  1.405702  0.905887
16.250000  1.412317  0.913237
16.300000  1.417956  0.920949
16.350000  1.423560  0.928647
16.400000  1.428113  0.936682
16.450000  1.432635  0.944702
16.500000  1.436035  0.953030
16.550000  1.439408  0.961342
16.600000  1.441600  0.969927
16.650000  1.443768  0.978494
16.700000  1.444705  0.987296
16.750000  1.445623  0.996077
16.800000  1.445272  1.005051
16.850000  1.444907  1.014002
16.900000  1.443249  1.023097
16.950000  1.441582  1.032166
17.000000  1.438612  1.041328
17.050000  1.435639  1.050463
17.100000  1.431367  1.059633
17.150000  1.427099  1.068775
17.200000  1.421552  1.077892
17.250000  1.416016  1.086980
17.300000  1.409236  1.095980
17.350000  1.402473  1.104950
17.400000  1.394517  1.113769
17.450000  1.386584  1.122557
17.500000  1.377523  1.131127
17.550000  1.368492  1.139668
17.600000  1.358410  1.147925
17.650000  1.348363  1.156154
17.700000  1.337355  1.164036
17.750000  1.326386  1.171890
17.800000  1.314556  1.179335
17.850000  1.302768  1.186755
17.900000  1.290226  1.193708
17.950000  1.277729  1.200637
18.000000  1.264590  1.207046
18.050000  1.251498  1.213433
18.100000  1.237879  1.219253
18.150000  1.224308  1.225054
18.200000  1.210325  1.230245
18.250000  1.196392  1.235420
18.300000  1.182160  1.239950
18.350000  1.167977  1.244467
18.400000  1.153607  1.248311
18.450000  1.139284  1.252146
18.500000  1.124880  1.255287
18.550000  1.110522  1.258423
18.600000  1.096182  1.260851
18.650000  1.081885  1.263276
18.700000  1.067698  1.264988
18.750000  1.053552  1.266701
18.800000  1.039600  1.267702
18.850000  1.025685  1.268706
18.900000  1.012039  1.269005
18.950000  0.998427  1.269311
19.000000  0.985150  1.268925
19.050000  0.971904  1.268549
19.100000  0.959050  1.267500
19.150000  0.946223  1.266462
19.200000  0.933837  1.264775
19.250000  0.921474  1.263102
19.300000  0.909593  1.260808
19.350000  0.897731  1.258528
19.400000  0.886384  1.255660
19.450000  0.875053  1.252806
19.500000  0.864262  1.249398
19.550000  0.853485  1.246006
19.600000  0.843266  1.242096
19.650000  0.833058  1.238202
19.700000  0.823422  1.233828
19.750000  0.813795  1.229470
19.800000  0.804748  1.224670
19.850000  0.795708  1.219888
19.900000  0.787251  1.214702
19.950000  0.778800  1.209533
20.000000  0.770933  1.204000
20.050000  0.763069  1.198484
20.100000  0.755787  1.192641
20.150000  0.748507  1.186816
20.200000  0.741804  1.180702
20.250000  0.735101  1.174605
20.300000  0.728968  1.168256
20.350000  0.722836  1.161924
20.400000  0.717264  1.155375
20.450000  0.711692  1.148841
20.500000  0.706671  1.142126
20.550000  0.701649  1.135425
20.600000  0.697169  1.128576
20.650000  0.692687  1.121740
20.700000  0.688736  1.114787
20.750000  0.684783  1.107847
20.800000  0.681351  1.100818
20.850000  0.677916  1.093803
20.900000  0.674992  1.086726
20.950000  0.672065  1.079662
21.000000  0.669638  1.072564
21.050000  0.667209  1.065477
21.100000  0.665269  1.058381
21.150000  0.663328  1.051295
21.200000  0.661867  1.044223
21.250000  0.660403  1.037161
21.300000  0.659413  1.030134
21.350000  0.658419  1.023117
21.400000  0.657891  1.016155
21.450000  0.657359  1.009202
21.500000  0.657286  1.002323
21.550000  0.657209  0.995453
21.600000  0.657585  0.988674
21.650000  0.657957  0.981903
21.700000  0.658775  0.975240
21.750000  0.659591  0.968585
21.800000  0.660847  0.962051
21.850000  0.662101  0.955526
21.900000  0.663792  0.949137
21.950000  0.665480  0.942754
22.000000  0.667602  0.936522
22.050000  0.669720  0.930296
22.100000  0.672270  0.924231
22.150000  0.674817  0.918174
22.200000  0.677792  0.912289
22.250000  0.680764  0.906410
22.300000  0.684163  0.900714
22.350000  0.687559  0.895025
22.400000  0.691381  0.889528
22.450000  0.695199  0.884038
22.500000  0.699442  0.878750
22.550000  0.703683  0.873468
22.600000  0.708346  0.868397
22.650000  0.713007  0.863332
22.700000  0.718091  0.858487
22.750000  0.723172  0.853646
22.800000  0.728675  0.849034
22.850000  0.734175  0.844427
22.900000  0.740096  0.840055
22.950000  0.746015  0.835689
23.000000  0.752354  0.831565
23.050000  0.758690  0.827446
23.100000  0.765446  0.823578
23.150000  0.772198  0.819715
23.200000  0.779367  0.816109
23.250000  0.786533  0.812508
23.300000  0.794114  0.809171
23.350000  0.801691  0.805839
23.400000  0.809680  0.802779
23.450000  0.817664  0.799723
23.500000  0.826056  0.796946
23.550000  0.834442  0.794174
23.600000  0.843231  0.791687
23.650000  0.852014  0.789205
23.700000  0.861191  0.787015
23.750000  0.870362  0.784830
23.800000  0.879918  0.782946
23.850000  0.889468  0.781065
23.900000  0.899392  0.779492
23.950000  0.909308  0.777924
24.000000  0.919585  0.776670
24.050000  0.929854  0.775421
24.100000  0.940468  0.774495
24.150000  0.951072  0.773572
24.200000  0.962003  0.772981
24.250000  0.972923  0.772393
24.300000  0.984147  0.772144
24.350000  0.995359  0.771899
24.400000  1.006852  0.772001
24.450000  1.018330  0.772106
24.500000  1.030059  0.772567
24.550000  1.041772  0.773031
24.600000  1.053704  0.773858
24.650000  1.065618  0.774690
24.700000  1.077713  0.775892
24.750000  1.089789  0.777098
24.800000  1.102005  0.778683
24.850000  1.114199  0.780271
24.900000  1.126487  0.782247
24.950000  1.138752  0.784226
25.000000  1.151058  0.786600
25.050000  1.163340  0.788976
25.100000  1.175607  0.791754
25.150000  1.187848  0.794535
25.200000  1.200014  0.797724
25.250000  1.212150  0.800916
25.300000  1.224146  0.804521
25.350000  1.236110  0.808128
25.400000  1.247863  0.812153
25.450000  1.259583  0.816179
25.500000  1.271017  0.820628
25.550000  1.282416  0.825076
25.600000  1.293449  0.829949
25.650000  1.304447  0.834820
25.700000  1.314996  0.840115
25.750000  1.325509  0.845408
25.800000  1.335488  0.851122
25.850000  1.345429  0.856833
25.900000  1.354750  0.862961
25.950000  1.364032  0.869084
26.000000  1.372607  0.875616
26.050000  1.381144  0.882142
26.100000  1.388885  0.889065
26.150000  1.396589  0.895980
26.200000  1.403412  0.903279
26.250000  1.410199  0.910567
26.300000  1.416024  0.918219
26.350000  1.421814  0.925859
26.400000  1.426566  0.933841
26.450000  1.431285  0.941808
26.500000  1.434895  0.950088
26.550000  1.438475  0.958352
26.600000  1.440886  0.966897
26.650000  1.443270  0.975423
26.700000  1.444433  0.984192
26.750000  1.445574  0.992940
26.800000  1.445453  1.001889
26.850000  1.445317  1.010815
26.900000  1.443890  1.019894
26.950000  1.442454  1.028949
27.000000  1.439714  1.038105
27.050000  1.436971  1.047234
27.100000  1.432927  1.056409
27.150000  1.428885  1.065556
27.200000  1.423560  1.074689
27.250000  1.418243  1.083793
27.300000  1.411676  1.092821
27.350000  1.405124  1.101819
27.400000  1.397369  1.110676
27.450000  1.389636  1.119503
27.500000  1.380762  1.128124
27.550000  1.371917  1.136715
27.600000  1.362006  1.145034
27.650000  1.352129  1.153325
27.700000  1.341275  1.161279
27.750000  1.330459  1.169206
27.800000  1.318763  1.176734
27.850000  1.307109  1.184236
27.900000  1.294681  1.191282
27.950000  1.282298  1.198303
28.000000  1.269253  1.204813
28.050000  1.256255  1.211301
28.100000  1.242708  1.217229
28.150000  1.229210  1.223138
28.200000  1.215280  1.228443
28.250000  1.201398  1.233732
28.300000  1.187199  1.238382
28.350000  1.173049  1.243019
28.400000  1.158692  1.246986
28.450000  1.144383  1.250944
28.500000  1.129974  1.254211
28.550000  1.115611  1.257471
28.600000  1.101250  1.260026
28.650000  1.086933  1.262578
28.700000  1.072710  1.264416
28.750000  1.058528  1.266255
28.800000  1.044526  1.267381
28.850000  1.030562  1.268509
28.900000  1.016855  1.268931
28.950000  1.003181  1.269359
29.000000  0.989833  1.269093
29.050000  0.976515  1.268835
29.100000  0.963581  1.267901
29.150000  0.950674  1.266978
29.200000  0.938200  1.265401
29.250000  0.925750  1.263837
29.300000  0.913775  1.261648
29.350000  0.901821  1.259472
29.400000  0.890375  1.256701
29.450000  0.878947  1.253946
29.500000  0.868055  1.250630
29.550000  0.857177  1.247329
29.600000  0.846854  1.243504
29.650000  0.836544  1.239695
29.700000  0.826803  1.235398
29.750000  0.817071  1.231119
29.800000  0.807919  1.226390
29.850000  0.798774  1.221679
29.900000  0.790212  1.216557
29.950000  0.781655  1.211452
30.000000  0.773683  1.205976
30.050000  0.765715  1.200518
30.100000  0.758329  1.194726
30.150000  0.750946  1.188951
30.200000  0.744140  1.182881
30.250000  0.737336  1.176828
30.300000  0.731102  1.170517
30.350000  0.724869  1.164222
30.400000  0.719198  1.157704
30.450000  0.713527  1.151203
30.500000  0.708409  1.144513
30.550000  0.703291  1.137838
30.600000  0.698715  1.131008
30.650000  0.694139  1.124193
30.700000  0.690095  1.117255
30.750000  0.686049  1.110330
30.800000  0.682526  1.103311
30.850000  0.679000  1.096305
30.900000  0.675986  1.089234
30.950000  0.672970  1.082176
31.000000  0.670456  1.075078
31.050000  0.667939  1.067993
31.100000  0.665915  1.060893
31.150000  0.663887  1.053804
31.200000  0.662343  1.046725
31.250000  0.660795  1.039656
31.300000  0.659722  1.032619
31.350000  0.658646  1.025591
31.400000  0.658037  1.018615
31.450000  0.657424  1.011648
31.500000  0.657271  1.004752
31.550000  0.657115  0.997865
31.600000  0.657411  0.991066
31.650000  0.657705  0.984276
31.700000  0.658445  0.977590
31.750000  0.659183  0.970912
31.800000  0.660363  0.964354
31.850000  0.661540  0.957803
31.900000  0.663154  0.951386
31.950000  0.664766  0.944977
32.000000  0.666812  0.938715
32.050000  0.668855  0.932460
32.100000  0.671330  0.926364
32.150000  0.673801  0.920274
32.200000  0.676701  0.914356
32.250000  0.679599  0.908444
32.300000  0.682924  0.902713
32.350000  0.686246  0.896989
32.400000  0.689993  0.891456
32.450000  0.693737  0.885929
32.500000  0.697906  0.880603
32.550000  0.702073  0.875282
32.600000  0.706662  0.870172
32.650000  0.711250  0.865067
32.700000  0.716259  0.860181
32.750000  0.721267  0.855299
32.800000  0.726696  0.850645
32.850000  0.732123  0.845995
32.900000  0.737971  0.841580
32.950000  0.743817  0.837169
33.000000  0.750083  0.833001
33.050000  0.756346  0.828837
33.100000  0.763029  0.824923
33.150000  0.769708  0.821013
33.200000  0.776805  0.817360
33.250000  0.783899  0.813711
33.300000  0.791409  0.810326
33.350000  0.798914  0.806946
33.400000  0.806832  0.803836
33.450000  0.814746  0.800730
33.500000  0.823067  0.797902
33.550000  0.831384  0.795079
33.600000  0.840104  0.792540
33.650000  0.848819  0.790005
33.700000  0.857929  0.787762
33.750000  0.867033  0.785524
33.800000  0.876525  0.783584
33.850000  0.886009  0.781649
33.900000  0.895871  0.780020
33.950000  0.905725  0.778396
34.000000  0.915942  0.777085
34.050000  0.926151  0.775779
34.100000  0.936708  0.774793
34.150000  0.947256  0.773813
34.200000  0.958134  0.773161
34.250000  0.969001  0.772513
34.300000  0.980178  0.772203
34.350000  0.991342  0.771897
34.400000  1.002790  0.771936
34.450000  1.014225  0.771979
34.500000  1.025917  0.772375
34.550000  1.037593  0.772775
34.600000  1.049494  0.773537
34.650000  1.061377  0.774303
34.700000  1.073449  0.775438
34.750000  1.085501  0.776577
34.800000  1.097701  0.778094
34.850000  1.109881  0.779614
34.900000  1.122161  0.781520
34.950000  1.134420  0.783430
35.000000  1.146730  0.785733
35.050000  1.159015  0.788039
35.100000  1.171296  0.790745
35.150000  1.183551  0.793454
35.200000  1.195742  0.796571
35.250000  1.207904  0.799689
35.300000  1.219938  0.803221
35.350000  1.231941  0.806754
35.400000  1.243744  0.810706
35.450000  1.255516  0.814658
35.500000  1.267014  0.819032
35.550000  1.278479  0.823406
35.600000  1.289591  0.828204
35.650000  1.300669  0.833001
35.700000  1.311313  0.838223
35.750000  1.321920  0.843441
35.800000  1.332008  0.849083
35.850000  1.342059  0.854721
35.900000  1.351506  0.860778
35.950000  1.360914  0.866829
36.000000  1.369629  0.873292
36.050000  1.378306  0.879748
36.100000  1.386203  0.886605
36.150000  1.394063  0.893453
36.200000  1.401057  0.900688
36.250000  1.408014  0.907912
36.300000  1.414023  0.915505
36.350000  1.419997  0.923086
36.400000  1.424945  0.931013
36.450000  1.429860  0.938926
36.500000  1.433677  0.947157
36.550000  1.437465  0.955372
36.600000  1.440092  0.963875
36.650000  1.442694  0.972359
36.700000  1.444080  0.981093
36.750000  1.445445  0.989807
36.800000  1.445554  0.998729
36.850000  1.445645  1.007629
36.900000  1.444451  1.016691
36.950000  1.443245  1.025729
37.000000  1.440737  1.034877
37.050000  1.438225  1.043999
37.100000  1.434409  1.053177
37.150000  1.430595  1.062328
37.200000  1.425493  1.071475
37.250000  1.420398  1.080593
37.300000  1.414045  1.089646
37.350000  1.407707  1.098669
37.400000  1.400156  1.107563
37.450000  1.392625  1.116427
37.500000  1.383942  1.125097
37.550000  1.375285  1.133736
37.600000  1.365549  1.142116
37.650000  1.355846  1.150466
37.700000  1.345148  1.158491
37.750000  1.334489  1.166488
37.800000  1.322931  1.174098
37.850000  1.311415  1.181681
37.900000  1.299105  1.188818
37.950000  1.286840  1.195930
38.000000  1.273892  1.202540
38.050000  1.260991  1.209127
38.100000  1.247521  1.215163
38.150000  1.234100  1.221178
38.200000  1.220225  1.226598
38.250000  1.206400  1.232000
38.300000  1.192237  1.236769
38.350000  1.178123  1.241524
38.400000  1.163782  1.245615
38.450000  1.149490  1.249695
38.500000  1.135080  1.253088
38.550000  1.120716  1.256473
38.600000  1.106337  1.259155
38.650000  1.092001  1.261833
38.700000  1.077745  1.263798
38.750000  1.063529  1.265763
38.800000  1.049480  1.267015
38.850000  1.035469  1.268269
38.900000  1.021702  1.268814
38.950000  1.007969  1.269365
39.000000  0.994550  1.269219
39.050000  0.981163  1.269080
39.100000  0.968149  1.268262
39.150000  0.955163  1.267455
39.200000  0.942603  1.265989
39.250000  0.930067  1.264536
39.300000  0.917999  1.262452
39.350000  0.905953  1.260382
39.400000  0.894410  1.257711
39.450000  0.882885  1.255055
39.500000  0.871892  1.251831
39.550000  0.860913  1.248624
39.600000  0.850487  1.244884
39.650000  0.840074  1.241162
39.700000  0.830228  1.236945
39.750000  0.820392  1.232745
39.800000  0.811134  1.228088
39.850000  0.801883  1.223449
39.900000  0.793216  1.218393
39.950000  0.784554  1.213354
40.000000  0.776477  1.207936
40.050000  0.768404  1.202536
40.100000  0.760914  1.196796
40.150000  0.753427  1.191073
40.200000  0.746518  1.185049
40.250000  0.739611  1.179041
40.300000  0.733276  1.172768
40.350000  0.726941  1.166512
40.400000  0.721171  1.160027
40.450000  0.715401  1.153558
40.500000  0.710186  1.146895
40.550000  0.704970  1.140248
40.600000  0.700299  1.133439
40.650000  0.695626  1.126645
40.700000  0.691489  1.119722
40.750000  0.687350  1.112813
40.800000  0.683735  1.105805
40.850000  0.680118  1.098811
40.900000  0.677014  1.091746
40.950000  0.673909  1.084693
41.000000  0.671307  1.077597
41.050000  0.668702  1.070513
41.100000  0.666592  1.063411
41.150000  0.664478  1.056320
41.200000  0.662849  1.049234
41.250000  0.661218  1.042159
41.300000  0.660062  1.035112
41.350000  0.658903  1.028074
41.400000  0.658212  1.021085
41.450000  0.657518  1.014105
41.500000  0.657284  1.007192
41.550000  0.657048  1.000289
41.600000  0.657266  0.993470
41.650000  0.657480  0.986660
41.700000  0.658143  0.979952
41.750000  0.658802  0.973252
41.800000  0.659905  0.966669
41.850000  0.661004  0.960094
41.900000  0.662543  0.953651
41.950000  0.664078  0.947214
42.000000  0.666048  0.940923
42.050000  0.668015  0.934639
42.100000  0.670414  0.928512
42.150000  0.672811  0.922391
42.200000  0.675636  0.916440
42.250000  0.678459  0.910494
42.300000  0.681708  0.904729
42.350000  0.684956  0.898970
42.400000  0.688628  0.893401
42.450000  0.692299  0.887837
42.500000  0.696394  0.882473
42.550000  0.700486  0.877115
42.600000  0.705001  0.871965
42.650000  0.709515  0.866820
42.700000  0.714451  0.861893
42.750000  0.719384  0.856971
42.800000  0.724740  0.852274
42.850000  0.730093  0.847582
42.900000  0.735868  0.843123
42.950000  0.741640  0.838669
43.000000  0.747833  0.834456
43.050000  0.754023  0.830247
43.100000  0.760633  0.826287
43.150000  0.767239  0.822331
43.200000  0.774264  0.818631
43.250000  0.781286  0.814935
43.300000  0.788723  0.811501
43.350000  0.796157  0.808072
43.400000  0.804004  0.804912
43.450000  0.811846  0.801757
43.500000  0.820098  0.798878
43.550000  0.828345  0.796004
43.600000  0.836996  0.793413
43.650000  0.845641  0.790826
43.700000  0.854684  0.788530
43.750000  0.863721  0.786238
43.800000  0.873147  0.784244
43.850000  0.882567  0.782254
43.900000  0.892365  0.780569
43.950000  0.902156  0.778889
44.000000  0.912313  0.777521
44.050000  0.922461  0.776157
44.100000  0.932961  0.775114
44.150000  0.943452  0.774074
44.200000  0.954276  0.773363
44.250000  0.965090  0.772656
44.300000  0.976217  0.772284
44.350000  0.987332  0.771917
44.400000  0.998736  0.771893
44.450000  1.010127  0.771873
44.500000  1.021780  0.772205
44.550000  1.033418  0.772542
44.600000  1.045286  0.773238
44.650000  1.057138  0.773938
44.700000  1.069184  0.775007
44.750000  1.081212  0.776079
44.800000  1.093394  0.777528
44.850000  1.105557  0.778980
44.900000  1.117829  0.780817
44.950000  1.130080  0.782657
45.000000  1.142391  0.784889
45.050000  1.154678  0.787125
45.100000  1.166971  0.789759
45.150000  1.179238  0.792397
45.200000  1.191453  0.795441
45.250000  1.203639  0.798486
45.300000  1.215707  0.801945
45.350000  1.227746  0.805404
45.400000  1.239599  0.809282
45.450000  1.251420  0.813160
45.500000  1.262980  0.817460
45.550000  1.274508  0.821759
45.600000  1.285697  0.826483
45.650000  1.296852  0.831205
45.700000  1.307588  0.836352
45.750000  1.318287  0.841497
45.800000  1.328483  0.847066
45.850000  1.338641  0.852631
45.900000  1.348210  0.858615
45.950000  1.357741  0.864595
46.000000  1.366595  0.870987
46.050000  1.375410  0.877373
46.100000  1.383461  0.884162
46.150000  1.391474  0.890943
46.200000  1.398636  0.898114
46.250000  1.405761  0.905274
46.300000  1.411952  0.912807
46.350000  1.418108  0.920327
46.400000  1.423250  0.928199
46.450000  1.428360  0.936056
46.500000  1.432384  0.944237
46.550000  1.436378  0.952403
