   t     nR      nF
3.650000  1.474558  1.144012
3.700000  1.463604  1.149350
3.750000  1.452675  1.154678
3.800000  1.441135  1.159804
3.850000  1.429620  1.164920
3.900000  1.417557  1.169813
3.950000  1.405521  1.174698
4.000000  1.393003  1.179341
4.050000  1.380512  1.183976
4.100000  1.367605  1.188351
4.150000  1.354726  1.192719
4.200000  1.341497  1.196813
4.250000  1.328296  1.200900
4.300000  1.314811  1.204698
4.350000  1.301354  1.208490
4.400000  1.287679  1.211981
4.450000  1.274031  1.215468
4.500000  1.260228  1.218643
4.550000  1.246451  1.221814
4.600000  1.232580  1.224665
4.650000  1.218734  1.227514
4.700000  1.204852  1.230035
4.750000  1.190994  1.232555
4.800000  1.177155  1.234744
4.850000  1.163339  1.236931
4.900000  1.149592  1.238784
4.950000  1.135867  1.240637
5.000000  1.122259  1.242156
5.050000  1.108671  1.243674
5.100000  1.095243  1.244859
5.150000  1.081834  1.246044
5.200000  1.068625  1.246898
5.250000  1.055433  1.247754
5.300000  1.042477  1.248281
5.350000  1.029535  1.248811
5.400000  1.016861  1.249019
5.450000  1.004200  1.249230
5.500000  0.991833  1.249124
5.550000  0.979479  1.249022
5.600000  0.967442  1.248611
5.650000  0.955416  1.248205
5.700000  0.943728  1.247498
5.750000  0.932049  1.246796
5.800000  0.920725  1.245804
5.850000  0.909409  1.244816
5.900000  0.898462  1.243548
5.950000  0.887521  1.242286
6.000000  0.876958  1.240754
6.050000  0.866402  1.239227
6.100000  0.856231  1.237443
6.150000  0.846066  1.235664
6.200000  0.836293  1.233638
6.250000  0.826523  1.231619
6.300000  0.817149  1.229365
6.350000  0.807778  1.227117
6.400000  0.798803  1.224648
6.450000  0.789830  1.222184
6.500000  0.781254  1.219510
6.550000  0.772679  1.216843
6.600000  0.764499  1.213978
6.650000  0.756320  1.211119
6.700000  0.748532  1.208076
6.750000  0.740744  1.205038
6.800000  0.733344  1.201827
6.850000  0.725943  1.198623
6.900000  0.718925  1.195258
6.950000  0.711906  1.191898
7.000000  0.705264  1.188390
7.050000  0.698620  1.184887
7.100000  0.692347  1.181248
7.150000  0.686073  1.177614
7.200000  0.680161  1.173854
7.250000  0.674249  1.170100
7.300000  0.668692  1.166231
7.350000  0.663135  1.162367
7.400000  0.657925  1.158400
7.450000  0.652714  1.154437
7.500000  0.647845  1.150381
7.550000  0.642974  1.146330
7.600000  0.638436  1.142196
7.650000  0.633897  1.138066
7.700000  0.629684  1.133863
7.750000  0.625470  1.129664
7.800000  0.621574  1.125401
7.850000  0.617677  1.121142
7.900000  0.614092  1.116828
7.950000  0.610504  1.112518
8.000000  0.607222  1.108162
8.050000  0.603938  1.103809
8.100000  0.600953  1.099418
8.150000  0.597965  1.095031
8.200000  0.595270  1.090614
8.250000  0.592573  1.086200
8.300000  0.590162  1.081763
8.350000  0.587750  1.077329
8.400000  0.585617  1.072880
8.450000  0.583483  1.068434
8.500000  0.581624  1.063980
8.550000  0.579764  1.059528
8.600000  0.578173  1.055075
8.650000  0.576581  1.050624
8.700000  0.575254  1.046178
8.750000  0.573926  1.041734
8.800000  0.572859  1.037300
8.850000  0.571791  1.032870
8.900000  0.570979  1.028455
8.950000  0.570167  1.024042
9.000000  0.569609  1.019651
9.050000  0.569049  1.015263
9.100000  0.568740  1.010901
9.150000  0.568430  1.006541
9.200000  0.568368  1.002213
9.250000  0.568305  0.997887
9.300000  0.568488  0.993597
9.350000  0.568670  0.989310
9.400000  0.569096  0.985063
9.450000  0.569521  0.980818
9.500000  0.570189  0.976618
9.550000  0.570855  0.972421
9.600000  0.571763  0.968272
9.650000  0.572670  0.964126
9.700000  0.573817  0.960032
9.750000  0.574964  0.955941
9.800000  0.576351  0.951906
9.850000  0.577737  0.947873
9.900000  0.579362  0.943901
9.950000  0.580987  0.939931
10.000000  0.582852  0.936024
10.050000  0.584717  0.932120
10.100000  0.586821  0.928282
10.150000  0.588926  0.924447
10.200000  0.591271  0.920682
10.250000  0.593616  0.916919
10.300000  0.596203  0.913230
10.350000  0.598789  0.909542
10.400000  0.601619  0.905931
10.450000  0.604449  0.902322
10.500000  0.607523  0.898793
10.550000  0.610598  0.895265
10.600000  0.613918  0.891821
10.650000  0.617239  0.888377
10.700000  0.620808  0.885020
10.750000  0.624377  0.881664
10.800000  0.628197  0.878396
10.850000  0.632016  0.875130
10.900000  0.636089  0.871956
10.950000  0.640161  0.868783
11.000000  0.644489  0.865703
11.050000  0.648816  0.862626
11.100000  0.653402  0.859644
11.150000  0.657987  0.856665
11.200000  0.662833  0.853785
11.250000  0.667679  0.850906
11.300000  0.672788  0.848129
11.350000  0.677897  0.845354
11.400000  0.683271  0.842683
11.450000  0.688646  0.840014
11.500000  0.694289  0.837453
11.550000  0.699931  0.834892
11.600000  0.705845  0.832442
11.650000  0.711758  0.829993
11.700000  0.717945  0.827657
11.750000  0.724132  0.825323
11.800000  0.730594  0.823104
11.850000  0.737056  0.820886
11.900000  0.743796  0.818787
11.950000  0.750535  0.816689
12.000000  0.757554  0.814712
12.050000  0.764572  0.812737
12.100000  0.771872  0.810885
12.150000  0.779170  0.809035
12.200000  0.786751  0.807312
12.250000  0.794331  0.805590
12.300000  0.802194  0.803998
12.350000  0.810055  0.802408
12.400000  0.818200  0.800950
12.450000  0.826343  0.799494
12.500000  0.834768  0.798173
12.550000  0.843192  0.796854
12.600000  0.851897  0.795674
12.650000  0.860601  0.794496
12.700000  0.869583  0.793459
12.750000  0.878563  0.792424
12.800000  0.887820  0.791535
12.850000  0.897074  0.790647
12.900000  0.906601  0.789907
12.950000  0.916124  0.789169
13.000000  0.925915  0.788583
13.050000  0.935703  0.787999
13.100000  0.945752  0.787570
13.150000  0.955798  0.787143
13.200000  0.966097  0.786874
13.250000  0.976392  0.786607
13.300000  0.986933  0.786503
13.350000  0.997468  0.786400
13.400000  1.008239  0.786463
13.450000  1.019003  0.786528
13.500000  1.029991  0.786762
13.550000  1.040973  0.786998
13.600000  1.052164  0.787407
13.650000  1.063349  0.787817
13.700000  1.074727  0.788405
13.750000  1.086097  0.788994
13.800000  1.097644  0.789763
13.850000  1.109182  0.790535
13.900000  1.120878  0.791490
13.950000  1.132563  0.792446
14.000000  1.144384  0.793591
14.050000  1.156195  0.794736
14.100000  1.168117  0.796073
14.150000  1.180027  0.797412
14.200000  1.192023  0.798944
14.250000  1.204006  0.800479
14.300000  1.216045  0.802210
14.350000  1.228071  0.803944
14.400000  1.240123  0.805878
14.450000  1.252159  0.807813
14.500000  1.264187  0.809952
14.550000  1.276200  0.812091
14.600000  1.288168  0.814438
14.650000  1.300120  0.816784
14.700000  1.311989  0.819340
14.750000  1.323840  0.821896
14.800000  1.335567  0.824663
14.850000  1.347275  0.827431
14.900000  1.358816  0.830410
14.950000  1.370339  0.833390
15.000000  1.381648  0.836583
15.050000  1.392937  0.839776
15.100000  1.403966  0.843183
15.150000  1.414974  0.846589
15.200000  1.425673  0.850209
15.250000  1.436351  0.853828
15.300000  1.446669  0.857660
15.350000  1.456964  0.861491
15.400000  1.466849  0.865534
15.450000  1.476711  0.869574
15.500000  1.486109  0.873824
15.550000  1.495484  0.878072
15.600000  1.504343  0.882526
15.650000  1.513179  0.886977
15.700000  1.521445  0.891629
15.750000  1.529689  0.896279
15.800000  1.537312  0.901124
15.850000  1.544912  0.905966
15.900000  1.551839  0.910998
15.950000  1.558745  0.916025
16.000000  1.564928  0.921234
16.050000  1.571092  0.926439
16.100000  1.576486  0.931816
16.150000  1.581860  0.937188
16.200000  1.586422  0.942722
16.250000  1.590965  0.948251
16.300000  1.594655  0.953930
16.350000  1.598328  0.959602
16.400000  1.601112  0.965413
16.450000  1.603881  0.971216
16.500000  1.605728  0.977143
16.550000  1.607563  0.983062
16.600000  1.608451  0.989088
16.650000  1.609329  0.995107
16.700000  1.609239  1.001215
16.750000  1.609141  1.007315
16.800000  1.608062  1.013487
16.850000  1.606977  1.019650
16.900000  1.604904  1.025865
16.950000  1.602828  1.032071
17.000000  1.599763  1.038309
17.050000  1.596699  1.044536
17.100000  1.592652  1.050774
17.150000  1.588609  1.057002
17.200000  1.583597  1.063217
17.250000  1.578592  1.069422
17.300000  1.572638  1.075592
17.350000  1.566694  1.081752
17.400000  1.559830  1.087853
17.450000  1.552978  1.093943
17.500000  1.545241  1.099951
17.550000  1.537519  1.105949
17.600000  1.528951  1.111841
17.650000  1.520401  1.117722
17.700000  1.511053  1.123474
17.750000  1.501724  1.129216
17.800000  1.491648  1.134805
17.850000  1.481594  1.140384
17.900000  1.470849  1.145789
17.950000  1.460127  1.151184
18.000000  1.448774  1.156383
18.050000  1.437446  1.161573
18.100000  1.425549  1.166546
18.150000  1.413678  1.171510
18.200000  1.401303  1.176238
18.250000  1.388955  1.180958
18.300000  1.376169  1.185425
18.350000  1.363410  1.189884
18.400000  1.350280  1.194073
18.450000  1.337177  1.198256
18.500000  1.323769  1.202154
18.550000  1.310389  1.206046
18.600000  1.296769  1.209641
18.650000  1.283176  1.213230
18.700000  1.269408  1.216512
18.750000  1.255666  1.219789
18.800000  1.241810  1.222749
18.850000  1.227979  1.225706
18.900000  1.214094  1.228338
18.950000  1.200233  1.230967
19.000000  1.186372  1.233267
19.050000  1.172535  1.235566
19.100000  1.158751  1.237531
19.150000  1.144989  1.239495
19.200000  1.131329  1.241125
19.250000  1.117690  1.242755
19.300000  1.104197  1.244050
19.350000  1.090723  1.245347
19.400000  1.077436  1.246310
19.450000  1.064167  1.247275
19.500000  1.051122  1.247911
19.550000  1.038093  1.248549
19.600000  1.025321  1.248862
19.650000  1.012562  1.249178
19.700000  1.000090  1.249176
19.750000  0.987630  1.249177
19.800000  0.975480  1.248867
19.850000  0.963342  1.248560
19.900000  0.951535  1.247951
19.950000  0.939739  1.247346
20.000000  0.928291  1.246448
20.050000  0.916853  1.245554
20.100000  0.905778  1.244377
20.150000  0.894710  1.243204
20.200000  0.884018  1.241759
20.250000  0.873332  1.240318
20.300000  0.863030  1.238616
20.350000  0.852733  1.236920
20.400000  0.842827  1.234973
20.450000  0.832925  1.233032
20.500000  0.823417  1.230853
20.550000  0.813913  1.228680
20.600000  0.804805  1.226280
20.650000  0.795699  1.223887
20.700000  0.786990  1.221279
20.750000  0.778283  1.218678
20.800000  0.769971  1.215875
20.850000  0.761660  1.213079
20.900000  0.753741  1.210093
20.950000  0.745824  1.207113
21.000000  0.738295  1.203957
21.050000  0.730766  1.200806
21.100000  0.723620  1.197491
21.150000  0.716475  1.194181
21.200000  0.709708  1.190719
21.250000  0.702940  1.187262
21.300000  0.696544  1.183665
21.350000  0.690148  1.180073
21.400000  0.684117  1.176352
21.450000  0.678084  1.172636
21.500000  0.672410  1.168802
21.550000  0.666735  1.164974
21.600000  0.661411  1.161038
21.650000  0.656085  1.157106
21.700000  0.651104  1.153079
21.750000  0.646120  1.149056
21.800000  0.641473  1.144946
21.850000  0.636824  1.140841
21.900000  0.632504  1.136660
21.950000  0.628182  1.132482
22.000000  0.624181  1.128238
22.050000  0.620179  1.123998
22.100000  0.616491  1.119700
22.150000  0.612802  1.115406
22.200000  0.609419  1.111062
22.250000  0.606035  1.106722
22.300000  0.602951  1.102342
22.350000  0.599866  1.097965
22.400000  0.597075  1.093555
22.450000  0.594282  1.089149
22.500000  0.591777  1.084717
22.550000  0.589270  1.080289
22.600000  0.587046  1.075843
22.650000  0.584819  1.071400
22.700000  0.582870  1.066947
22.750000  0.580919  1.062496
22.800000  0.579240  1.058041
22.850000  0.577559  1.053589
22.900000  0.576144  1.049140
22.950000  0.574729  1.044693
23.000000  0.573576  1.040254
23.050000  0.572421  1.035818
23.100000  0.571525  1.031396
23.150000  0.570628  1.026977
23.200000  0.569986  1.022577
23.250000  0.569343  1.018180
23.300000  0.568951  1.013807
23.350000  0.568558  1.009437
23.400000  0.568414  1.005097
23.450000  0.568270  1.000759
23.500000  0.568371  0.996456
23.550000  0.568472  0.992155
23.600000  0.568817  0.987893
23.650000  0.569162  0.983634
23.700000  0.569749  0.979417
23.750000  0.570335  0.975203
23.800000  0.571163  0.971037
23.850000  0.571990  0.966873
23.900000  0.573058  0.962761
23.950000  0.574125  0.958650
24.000000  0.575432  0.954595
24.050000  0.576738  0.950542
24.100000  0.578284  0.946549
24.150000  0.579830  0.942557
24.200000  0.581615  0.938628
24.250000  0.583400  0.934701
24.300000  0.585425  0.930840
24.350000  0.587449  0.926981
24.400000  0.589714  0.923192
24.450000  0.591979  0.919404
24.500000  0.594485  0.915689
24.550000  0.596991  0.911976
24.600000  0.599740  0.908338
24.650000  0.602489  0.904702
24.700000  0.605482  0.901146
24.750000  0.608474  0.897590
24.800000  0.611713  0.894117
24.850000  0.614952  0.890645
24.900000  0.618438  0.887258
24.950000  0.621924  0.883873
25.000000  0.625660  0.880575
25.050000  0.629396  0.877278
25.100000  0.633384  0.874072
25.150000  0.637372  0.870868
25.200000  0.641615  0.867756
25.250000  0.645857  0.864646
25.300000  0.650357  0.861632
25.350000  0.654856  0.858619
25.400000  0.659615  0.855705
25.450000  0.664374  0.852792
25.500000  0.669395  0.849981
25.550000  0.674416  0.847171
25.600000  0.679702  0.844464
25.650000  0.684988  0.841759
25.700000  0.690541  0.839161
25.750000  0.696095  0.836564
25.800000  0.701918  0.834076
25.850000  0.707741  0.831590
25.900000  0.713837  0.829215
25.950000  0.719933  0.826843
26.000000  0.726303  0.824584
26.050000  0.732674  0.822327
26.100000  0.739321  0.820187
26.150000  0.745968  0.818049
26.200000  0.752894  0.816031
26.250000  0.759819  0.814015
26.300000  0.767025  0.812121
26.350000  0.774231  0.810229
26.400000  0.781718  0.808462
26.450000  0.789204  0.806698
26.500000  0.796974  0.805062
26.550000  0.804742  0.803427
26.600000  0.812793  0.801924
26.650000  0.820842  0.800423
26.700000  0.829175  0.799056
26.750000  0.837506  0.797691
26.800000  0.846118  0.796464
26.850000  0.854729  0.795238
26.900000  0.863620  0.794153
26.950000  0.872509  0.793070
27.000000  0.881675  0.792131
27.050000  0.890838  0.791194
27.100000  0.900276  0.790403
27.150000  0.909711  0.789615
27.200000  0.919415  0.788978
27.250000  0.929116  0.788342
27.300000  0.939080  0.787860
27.350000  0.949041  0.787380
27.400000  0.959259  0.787058
27.450000  0.969472  0.786737
27.500000  0.979934  0.786577
27.550000  0.990391  0.786419
27.600000  1.001087  0.786426
27.650000  1.011777  0.786435
27.700000  1.022695  0.786611
27.750000  1.033607  0.786790
27.800000  1.044733  0.787140
27.850000  1.055852  0.787492
27.900000  1.067170  0.788020
27.950000  1.078481  0.788549
28.000000  1.089975  0.789257
28.050000  1.101460  0.789968
28.100000  1.113109  0.790860
28.150000  1.124749  0.791755
28.200000  1.136531  0.792836
28.250000  1.148304  0.793918
28.300000  1.160196  0.795191
28.350000  1.172077  0.796465
28.400000  1.184052  0.797932
28.450000  1.196015  0.799400
28.500000  1.208044  0.801066
28.550000  1.220060  0.802732
28.600000  1.232112  0.804599
28.650000  1.244149  0.806466
28.700000  1.256190  0.808537
28.750000  1.268216  0.810608
28.800000  1.280209  0.812885
28.850000  1.292186  0.815163
28.900000  1.304094  0.817649
28.950000  1.315984  0.820135
29.000000  1.327763  0.822832
29.050000  1.339525  0.825528
29.100000  1.351134  0.828437
29.150000  1.362725  0.831346
29.200000  1.374117  0.834468
29.250000  1.385490  0.837590
29.300000  1.396619  0.840926
29.350000  1.407727  0.844261
29.400000  1.418543  0.847811
29.450000  1.429337  0.851359
29.500000  1.439789  0.855121
29.550000  1.450218  0.858882
29.600000  1.460254  0.862855
29.650000  1.470267  0.866826
29.700000  1.479834  0.871007
29.750000  1.489378  0.875187
29.800000  1.498423  0.879573
29.850000  1.507446  0.883957
29.900000  1.515916  0.888545
29.950000  1.524364  0.893129
30.000000  1.532207  0.897911
30.050000  1.540028  0.902690
30.100000  1.547193  0.907661
30.150000  1.554337  0.912627
30.200000  1.560774  0.917779
30.250000  1.567190  0.922925
30.300000  1.572853  0.928248
30.350000  1.578496  0.933566
30.400000  1.583340  0.939049
30.450000  1.588165  0.944527
30.500000  1.592150  0.950160
30.550000  1.596117  0.955787
30.600000  1.599207  0.961555
30.650000  1.602281  0.967317
30.700000  1.604443  0.973207
30.750000  1.606593  0.979090
30.800000  1.607803  0.985086
30.850000  1.609002  0.991073
30.900000  1.609239  0.997157
30.950000  1.609468  1.003232
31.000000  1.608719  1.009386
31.050000  1.607964  1.015530
31.100000  1.606222  1.021734
31.150000  1.604476  1.027928
31.200000  1.601741  1.034161
31.250000  1.599005  1.040384
31.300000  1.595283  1.046625
31.350000  1.591564  1.052855
31.400000  1.586871  1.059081
31.450000  1.582183  1.065297
31.500000  1.576540  1.071485
31.550000  1.570905  1.077663
31.600000  1.564340  1.083790
31.650000  1.557786  1.089906
31.700000  1.550334  1.095949
31.750000  1.542897  1.101980
31.800000  1.534600  1.107914
31.850000  1.526320  1.113837
31.900000  1.517225  1.119639
31.950000  1.508149  1.125430
32.000000  1.498308  1.131077
32.050000  1.488488  1.136713
32.100000  1.477959  1.142182
32.150000  1.467452  1.147641
32.200000  1.456293  1.152911
32.250000  1.445159  1.158172
32.300000  1.433435  1.163223
32.350000  1.421736  1.168264
32.400000  1.409512  1.173077
32.450000  1.397314  1.177881
32.500000  1.384656  1.182436
32.550000  1.372026  1.186985
32.600000  1.359002  1.191268
32.650000  1.346005  1.195545
32.700000  1.332681  1.199542
32.750000  1.319385  1.203532
32.800000  1.305827  1.207229
32.850000  1.292297  1.210921
32.900000  1.278570  1.214308
32.950000  1.264870  1.217691
33.000000  1.251035  1.220759
33.050000  1.237226  1.223823
33.100000  1.223343  1.226565
33.150000  1.209485  1.229305
33.200000  1.195609  1.231716
33.250000  1.181757  1.234125
33.300000  1.167941  1.236202
33.350000  1.154148  1.238278
33.400000  1.140440  1.240019
33.450000  1.126754  1.241761
33.500000  1.113200  1.243167
33.550000  1.099665  1.244575
33.600000  1.086305  1.245648
33.650000  1.072962  1.246723
33.700000  1.059832  1.247468
33.750000  1.046719  1.248214
33.800000  1.033851  1.248634
33.850000  1.020999  1.249057
33.900000  1.008423  1.249158
33.950000  0.995860  1.249264
34.000000  0.983599  1.249055
34.050000  0.971351  1.248850
34.100000  0.959427  1.248339
34.150000  0.947514  1.247833
34.200000  0.935945  1.247030
34.250000  0.924385  1.246231
34.300000  0.913184  1.245145
34.350000  0.901991  1.244064
34.400000  0.891169  1.242706
34.450000  0.880355  1.241354
34.500000  0.869922  1.239736
34.550000  0.859494  1.238123
34.600000  0.849455  1.236257
34.650000  0.839421  1.234395
34.700000  0.829779  1.232292
34.750000  0.820142  1.230195
34.800000  0.810900  1.227867
34.850000  0.801661  1.225545
34.900000  0.792819  1.223005
34.950000  0.783979  1.220472
35.000000  0.775535  1.217733
35.050000  0.767092  1.214999
35.100000  0.759042  1.212073
35.150000  0.750994  1.209152
35.200000  0.743335  1.206051
35.250000  0.735677  1.202956
35.300000  0.728404  1.199692
35.350000  0.721131  1.196433
35.400000  0.714239  1.193019
35.450000  0.707346  1.189610
35.500000  0.700827  1.186056
35.550000  0.694307  1.182508
35.600000  0.688155  1.178826
35.650000  0.682002  1.175150
35.700000  0.676210  1.171352
35.750000  0.670416  1.167560
35.800000  0.664976  1.163656
35.850000  0.659535  1.159758
35.900000  0.654440  1.155759
35.950000  0.649343  1.151765
36.000000  0.644585  1.147681
36.050000  0.639825  1.143602
36.100000  0.635397  1.139444
36.150000  0.630967  1.135289
36.200000  0.626861  1.131064
36.250000  0.622753  1.126844
36.300000  0.618961  1.122562
36.350000  0.615168  1.118285
36.400000  0.611685  1.113955
36.450000  0.608200  1.109630
36.500000  0.605017  1.105260
36.550000  0.601833  1.100895
36.600000  0.598945  1.096494
36.650000  0.596055  1.092096
36.700000  0.593456  1.087671
36.750000  0.590854  1.083249
36.800000  0.588537  1.078806
36.850000  0.586218  1.074368
36.900000  0.584177  1.069915
36.950000  0.582135  1.065466
37.000000  0.580366  1.061011
37.050000  0.578596  1.056559
37.100000  0.577094  1.052106
37.150000  0.575590  1.047657
37.200000  0.574351  1.043213
37.250000  0.573110  1.038773
37.300000  0.572129  1.034345
37.350000  0.571146  1.029919
37.400000  0.570420  1.025511
37.450000  0.569692  1.021106
37.500000  0.569217  1.016723
37.550000  0.568741  1.012343
37.600000  0.568515  1.007991
37.650000  0.568288  1.003642
37.700000  0.568308  0.999326
37.750000  0.568328  0.995012
37.800000  0.568592  0.990735
37.850000  0.568855  0.986461
37.900000  0.569362  0.982229
37.950000  0.569868  0.977999
38.000000  0.570616  0.973816
38.050000  0.571363  0.969634
38.100000  0.572351  0.965503
38.150000  0.573338  0.961374
38.200000  0.574565  0.957300
38.250000  0.575792  0.953227
38.300000  0.577258  0.949212
38.350000  0.578724  0.945200
38.400000  0.580430  0.941249
38.450000  0.582135  0.937300
38.500000  0.584080  0.933415
38.550000  0.586024  0.929533
38.600000  0.588209  0.925719
38.650000  0.590394  0.921907
38.700000  0.592820  0.918167
38.750000  0.595246  0.914428
38.800000  0.597914  0.910765
38.850000  0.600581  0.907103
38.900000  0.603493  0.903518
38.950000  0.606404  0.899936
39.000000  0.609561  0.896434
39.050000  0.612717  0.892934
39.100000  0.616121  0.889518
39.150000  0.619524  0.886103
39.200000  0.623177  0.882775
39.250000  0.626830  0.879448
39.300000  0.630734  0.876211
39.350000  0.634637  0.872976
39.400000  0.638795  0.869832
39.450000  0.642953  0.866690
39.500000  0.647366  0.863643
39.550000  0.651780  0.860598
39.600000  0.656452  0.857650
39.650000  0.661124  0.854703
39.700000  0.666058  0.851857
39.750000  0.670992  0.849012
39.800000  0.676189  0.846270
39.850000  0.681387  0.843530
39.900000  0.686851  0.840895
39.950000  0.692315  0.838262
40.000000  0.698048  0.835737
40.050000  0.703782  0.833213
40.100000  0.709786  0.830800
40.150000  0.715791  0.828389
40.200000  0.722070  0.826092
40.250000  0.728349  0.823796
40.300000  0.734904  0.821616
40.350000  0.741459  0.819438
40.400000  0.748292  0.817379
40.450000  0.755125  0.815321
40.500000  0.762238  0.813386
40.550000  0.769350  0.811452
40.600000  0.776743  0.809643
40.650000  0.784136  0.807835
40.700000  0.791812  0.806155
40.750000  0.799486  0.804477
40.800000  0.807444  0.802929
40.850000  0.815400  0.801383
40.900000  0.823639  0.799970
40.950000  0.831877  0.798559
41.000000  0.840396  0.797285
41.050000  0.848914  0.796012
41.100000  0.857713  0.794880
41.150000  0.866510  0.793749
41.200000  0.875585  0.792760
41.250000  0.884658  0.791774
41.300000  0.894006  0.790934
41.350000  0.903351  0.790096
41.400000  0.912968  0.789407
41.450000  0.922581  0.788720
41.500000  0.932460  0.788185
41.550000  0.942335  0.787653
41.600000  0.952470  0.787277
41.650000  0.962601  0.786903
41.700000  0.972983  0.786688
41.750000  0.983360  0.786476
41.800000  0.993980  0.786427
41.850000  1.004594  0.786379
41.900000  1.015440  0.786499
41.950000  1.026280  0.786620
42.000000  1.037339  0.786912
42.050000  1.048391  0.787206
42.100000  1.059648  0.787674
42.150000  1.070898  0.788144
42.200000  1.082336  0.788792
42.250000  1.093766  0.789441
42.300000  1.105366  0.790272
42.350000  1.116957  0.791105
42.400000  1.128699  0.792123
42.450000  1.140430  0.793142
42.500000  1.152289  0.794350
42.550000  1.164138  0.795560
42.600000  1.176089  0.796962
42.650000  1.188028  0.798365
42.700000  1.200044  0.799964
42.750000  1.212046  0.801565
42.800000  1.224095  0.803364
42.850000  1.236130  0.805164
42.900000  1.248179  0.807166
42.950000  1.260214  0.809169
43.000000  1.272228  0.811377
43.050000  1.284226  0.813586
43.100000  1.296168  0.816002
43.150000  1.308092  0.818419
43.200000  1.319920  0.821045
43.250000  1.331730  0.823672
43.300000  1.343402  0.826510
43.350000  1.355056  0.829348
43.400000  1.366527  0.832399
43.450000  1.377978  0.835450
43.500000  1.389201  0.838715
43.550000  1.400404  0.841979
43.600000  1.411330  0.845457
43.650000  1.422236  0.848935
43.700000  1.432815  0.852626
43.750000  1.443373  0.856317
43.800000  1.453554  0.860220
43.850000  1.463713  0.864121
43.900000  1.473443  0.868234
43.950000  1.483151  0.872345
44.000000  1.492376  0.876663
44.050000  1.501580  0.880980
44.100000  1.510248  0.885501
44.150000  1.518894  0.890019
44.200000  1.526953  0.894738
44.250000  1.534990  0.899452
44.300000  1.542387  0.904361
44.350000  1.549763  0.909267
44.400000  1.556448  0.914359
44.450000  1.563113  0.919447
44.500000  1.569040  0.924714
44.550000  1.574946  0.929976
44.600000  1.580068  0.935408
44.650000  1.585171  0.940834
44.700000  1.589447  0.946419
44.750000  1.593705  0.951997
44.800000  1.597097  0.957723
44.850000  1.600473  0.963442
44.900000  1.602948  0.969293
44.950000  1.605409  0.975138
45.000000  1.606940  0.981101
45.050000  1.608458  0.987055
45.100000  1.609022  0.993112
45.150000  1.609576  0.999160
45.200000  1.609157  1.005293
45.250000  1.608731  1.011417
45.300000  1.607320  1.017607
45.350000  1.605905  1.023787
45.400000  1.603500  1.030013
45.450000  1.601094  1.036230
45.500000  1.597700  1.042471
45.550000  1.594307  1.048702
45.600000  1.589935  1.054936
45.650000  1.585568  1.061159
45.700000  1.580238  1.067364
45.750000  1.574915  1.073557
45.800000  1.568653  1.079708
45.850000  1.562402  1.085847
45.900000  1.555240  1.091921
45.950000  1.548092  1.097984
46.000000  1.540072  1.103957
46.050000  1.532066  1.109919
46.100000  1.523231  1.115768
46.150000  1.514414  1.121606
46.200000  1.504815  1.127308
46.250000  1.495236  1.132998
46.300000  1.484929  1.138530
46.350000  1.474643  1.144051
46.400000  1.463686  1.149390
46.450000  1.452753  1.154720
46.500000  1.441209  1.159846
46.550000  1.429691  1.164963
