   t     nR      nF
13.600000  0.824504  1.248843
13.650000  0.814245  1.242268
13.700000  0.804777  1.234997
13.750000  0.795321  1.227764
13.800000  0.786663  1.219919
13.850000  0.778013  1.212112
13.900000  0.770160  1.203775
13.950000  0.762313  1.195475
14.000000  0.755259  1.186726
14.050000  0.748208  1.178013
14.100000  0.741940  1.168929
14.150000  0.735673  1.159880
14.200000  0.730178  1.150534
14.250000  0.724682  1.141221
14.300000  0.719944  1.131682
14.350000  0.715204  1.122174
14.400000  0.711206  1.112507
14.450000  0.707205  1.102868
14.500000  0.703931  1.093132
14.550000  0.700653  1.083422
14.600000  0.698086  1.073673
14.650000  0.695515  1.063948
14.700000  0.693638  1.054235
14.750000  0.691757  1.044546
14.800000  0.690557  1.034917
14.850000  0.689351  1.025309
14.900000  0.688812  1.015806
14.950000  0.688268  1.006323
15.000000  0.688377  0.996984
15.050000  0.688481  0.987663
15.100000  0.689226  0.978523
15.150000  0.689966  0.969400
15.200000  0.691338  0.960491
15.250000  0.692703  0.951597
15.300000  0.694691  0.942945
15.350000  0.696672  0.934309
15.400000  0.699267  0.925941
15.450000  0.701856  0.917587
15.500000  0.705051  0.909527
15.550000  0.708241  0.901479
15.600000  0.712029  0.893746
15.650000  0.715812  0.886025
15.700000  0.720187  0.878638
15.750000  0.724558  0.871262
15.800000  0.729515  0.864239
15.850000  0.734467  0.857226
15.900000  0.740001  0.850582
15.950000  0.745530  0.843947
16.000000  0.751636  0.837696
16.050000  0.757735  0.831455
16.100000  0.764407  0.825610
16.150000  0.771072  0.819775
16.200000  0.778304  0.814350
16.250000  0.785528  0.808934
16.300000  0.793312  0.803941
16.350000  0.801089  0.798956
16.400000  0.809418  0.794405
16.450000  0.817738  0.789863
16.500000  0.826602  0.785768
16.550000  0.835456  0.781680
16.600000  0.844841  0.778050
16.650000  0.854217  0.774429
16.700000  0.864110  0.771276
16.750000  0.873992  0.768132
16.800000  0.884375  0.765469
16.850000  0.894746  0.762814
16.900000  0.905597  0.760652
16.950000  0.916435  0.758497
17.000000  0.927729  0.756849
17.050000  0.939008  0.755208
17.100000  0.950715  0.754085
17.150000  0.962405  0.752970
17.200000  0.974490  0.752386
17.250000  0.986555  0.751811
17.300000  0.998975  0.751780
17.350000  1.011373  0.751757
17.400000  1.024082  0.752293
17.450000  1.036765  0.752836
17.500000  1.049707  0.753954
17.550000  1.062621  0.755078
17.600000  1.075733  0.756791
17.650000  1.088814  0.758510
17.700000  1.102026  0.760833
17.750000  1.115205  0.763161
17.800000  1.128439  0.766108
17.850000  1.141635  0.769060
17.900000  1.154804  0.772643
17.950000  1.167931  0.776232
18.000000  1.180938  0.780465
18.050000  1.193901  0.784701
18.100000  1.206643  0.789594
18.150000  1.219337  0.794489
18.200000  1.231702  0.800049
18.250000  1.244016  0.805611
18.300000  1.255884  0.811844
18.350000  1.267699  0.818076
18.400000  1.278946  0.824984
18.450000  1.290138  0.831888
18.500000  1.300635  0.839466
18.550000  1.311075  0.847037
18.600000  1.320690  0.855276
18.650000  1.330247  0.863504
18.700000  1.338847  0.872386
18.750000  1.347390  0.881254
18.800000  1.354847  0.890754
18.850000  1.362248  0.900236
18.900000  1.368437  0.910321
18.950000  1.374573  0.920382
19.000000  1.379381  0.931006
19.050000  1.384140  0.941602
19.100000  1.387464  0.952708
19.150000  1.390745  0.963782
19.200000  1.392501  0.975304
19.250000  1.394221  0.986788
19.300000  1.394343  0.998644
19.350000  1.394438  1.010459
19.400000  1.392885  1.022558
19.450000  1.391314  1.034611
19.500000  1.388070  1.046850
19.550000  1.384818  1.059037
19.600000  1.379894  1.071302
19.650000  1.374975  1.083511
19.700000  1.368411  1.095679
19.750000  1.361865  1.107789
19.800000  1.353732  1.119731
19.850000  1.345628  1.131614
19.900000  1.336022  1.143198
19.950000  1.326456  1.154723
20.000000  1.315499  1.165816
20.050000  1.304592  1.176851
20.100000  1.292427  1.187324
20.150000  1.280322  1.197740
20.200000  1.267110  1.207469
20.250000  1.253965  1.217145
20.300000  1.239880  1.226016
20.350000  1.225869  1.234839
20.400000  1.211092  1.242750
20.450000  1.196393  1.250620
20.500000  1.181108  1.257487
20.550000  1.165902  1.264319
20.600000  1.150291  1.270072
20.650000  1.134758  1.275799
20.700000  1.118995  1.280388
20.750000  1.103307  1.284959
20.800000  1.087555  1.288353
20.850000  1.071875  1.291737
20.900000  1.056284  1.293923
20.950000  1.040761  1.296108
21.000000  1.025467  1.297093
21.050000  1.010234  1.298084
21.100000  0.995353  1.297890
21.150000  0.980528  1.297709
21.200000  0.966162  1.296374
21.250000  0.951845  1.295058
21.300000  0.938077  1.292632
21.350000  0.924352  1.290231
21.400000  0.911250  1.286776
21.450000  0.898183  1.283350
21.500000  0.885800  1.278936
21.550000  0.873446  1.274554
21.600000  0.861819  1.269258
21.650000  0.850216  1.263996
21.700000  0.839373  1.257898
21.750000  0.828550  1.251837
21.800000  0.818507  1.245021
21.850000  0.808480  1.238242
21.900000  0.799246  1.230792
21.950000  0.790023  1.223379
22.000000  0.781599  1.215379
22.050000  0.773182  1.207416
22.100000  0.765562  1.198947
22.150000  0.757946  1.190515
22.200000  0.751122  1.181657
22.250000  0.744299  1.172834
22.300000  0.738258  1.163663
22.350000  0.732216  1.154526
22.400000  0.726943  1.145113
22.450000  0.721668  1.135733
22.500000  0.717148  1.126147
22.550000  0.712624  1.116591
22.600000  0.708839  1.106894
22.650000  0.705050  1.097225
22.700000  0.701984  1.087476
22.750000  0.698914  1.077754
22.800000  0.696550  1.068007
22.850000  0.694181  1.058284
22.900000  0.692504  1.048588
22.950000  0.690821  1.038915
23.000000  0.689815  1.029315
23.050000  0.688804  1.019737
23.100000  0.688456  1.010275
23.150000  0.688102  1.000833
23.200000  0.688399  0.991546
23.250000  0.688690  0.982277
23.300000  0.689619  0.973198
23.350000  0.690543  0.964136
23.400000  0.692096  0.955297
23.450000  0.693643  0.946472
23.500000  0.695809  0.937899
23.550000  0.697969  0.929340
23.600000  0.700741  0.921058
23.650000  0.703506  0.912789
23.700000  0.706876  0.904820
23.750000  0.710240  0.896863
23.800000  0.714201  0.889227
23.850000  0.718157  0.881603
23.900000  0.722704  0.874319
23.950000  0.727245  0.867045
24.000000  0.732373  0.860129
24.050000  0.737495  0.853223
24.100000  0.743198  0.846691
24.150000  0.748895  0.840168
24.200000  0.755167  0.834032
24.250000  0.761434  0.827906
24.300000  0.768271  0.822182
24.350000  0.775102  0.816466
24.400000  0.782497  0.811165
24.450000  0.789885  0.805872
24.500000  0.797831  0.801005
24.550000  0.805769  0.796147
24.600000  0.814257  0.791727
24.650000  0.822736  0.787315
24.700000  0.831755  0.783353
24.750000  0.840765  0.779399
24.800000  0.850302  0.775907
24.850000  0.859830  0.772422
24.900000  0.869870  0.769410
24.950000  0.879899  0.766407
25.000000  0.890424  0.763888
25.050000  0.900936  0.761377
25.100000  0.911923  0.759362
25.150000  0.922895  0.757356
25.200000  0.934316  0.755858
25.250000  0.945721  0.754369
25.300000  0.957546  0.753402
25.350000  0.969352  0.752442
25.400000  0.981543  0.752018
25.450000  0.993713  0.751602
25.500000  1.006227  0.751734
25.550000  1.018717  0.751875
25.600000  1.031504  0.752579
25.650000  1.044264  0.753290
25.700000  1.057267  0.754579
25.750000  1.070240  0.755876
25.800000  1.083394  0.757765
25.850000  1.096516  0.759661
25.900000  1.109747  0.762164
25.950000  1.122944  0.764674
26.000000  1.136173  0.767805
26.050000  1.149364  0.770942
26.100000  1.162500  0.774714
26.150000  1.175595  0.778491
26.200000  1.188541  0.782916
26.250000  1.201442  0.787344
26.300000  1.214090  0.792432
26.350000  1.226691  0.797522
26.400000  1.238928  0.803280
26.450000  1.251114  0.809037
26.500000  1.262820  0.815469
26.550000  1.274471  0.821899
26.600000  1.285518  0.829005
26.650000  1.296509  0.836105
26.700000  1.306767  0.843879
26.750000  1.316968  0.851646
26.800000  1.326305  0.860076
26.850000  1.335584  0.868495
26.900000  1.343869  0.877563
26.950000  1.352096  0.886616
27.000000  1.359199  0.896294
27.050000  1.366247  0.905952
27.100000  1.372048  0.916202
27.150000  1.377797  0.926428
27.200000  1.382185  0.937202
27.250000  1.386525  0.947947
27.300000  1.389402  0.959186
27.350000  1.392238  0.970391
27.400000  1.393525  0.982024
27.450000  1.394777  0.993617
27.500000  1.394415  1.005559
27.550000  1.394027  1.017457
27.600000  1.391981  1.029613
27.650000  1.389920  1.041721
27.700000  1.386182  1.053985
27.750000  1.382441  1.066196
27.800000  1.377031  1.078450
27.850000  1.371630  1.090648
27.900000  1.364598  1.102769
27.950000  1.357586  1.114831
28.000000  1.349008  1.126688
28.050000  1.340463  1.138485
28.100000  1.330445  1.149945
28.150000  1.320470  1.161345
28.200000  1.309140  1.172275
28.250000  1.297863  1.183147
28.300000  1.285370  1.193420
28.350000  1.272939  1.203637
28.400000  1.259448  1.213131
28.450000  1.246027  1.222574
28.500000  1.231715  1.231179
28.550000  1.217478  1.239737
28.600000  1.202527  1.247356
28.650000  1.187655  1.254934
28.700000  1.172250  1.261485
28.750000  1.156924  1.268004
28.800000  1.141244  1.273424
28.850000  1.125642  1.278820
28.900000  1.109859  1.283064
28.950000  1.094151  1.287293
29.000000  1.078425  1.290336
29.050000  1.062769  1.293372
29.100000  1.047246  1.295207
29.150000  1.031788  1.297043
29.200000  1.016597  1.297681
29.250000  1.001466  1.298327
29.300000  0.986721  1.297795
29.350000  0.972029  1.297278
29.400000  0.957825  1.295618
29.450000  0.943667  1.293979
29.500000  0.930083  1.291245
29.550000  0.916539  1.288536
29.600000  0.903637  1.284792
29.650000  0.890770  1.281078
29.700000  0.878600  1.276396
29.750000  0.866458  1.271748
29.800000  0.855054  1.266206
29.850000  0.843673  1.260700
29.900000  0.833059  1.254381
29.950000  0.822464  1.248099
30.000000  0.812654  1.241086
30.050000  0.802858  1.234111
30.100000  0.793858  1.226489
30.150000  0.784868  1.218904
30.200000  0.776677  1.210755
30.250000  0.768493  1.202643
30.300000  0.761104  1.194050
30.350000  0.753720  1.185492
30.400000  0.747123  1.176532
30.450000  0.740529  1.167607
30.500000  0.734712  1.158354
30.550000  0.728894  1.149136
30.600000  0.723841  1.139662
30.650000  0.718787  1.130220
30.700000  0.714481  1.120592
30.750000  0.710173  1.110994
30.800000  0.706599  1.101273
30.850000  0.703021  1.091579
30.900000  0.700160  1.081822
30.950000  0.697296  1.072091
31.000000  0.695134  1.062350
31.050000  0.692966  1.052634
31.100000  0.691486  1.042959
31.150000  0.690001  1.033306
31.200000  0.689188  1.023739
31.250000  0.688370  1.014194
31.300000  0.688211  1.004776
31.350000  0.688047  0.995378
31.400000  0.688529  0.986145
31.450000  0.689006  0.976931
31.500000  0.690119  0.967916
31.550000  0.691226  0.958918
31.600000  0.692958  0.950151
31.650000  0.694685  0.941399
31.700000  0.697029  0.932906
31.750000  0.699368  0.924426
31.800000  0.702315  0.916231
31.850000  0.705256  0.908048
31.900000  0.708800  0.900172
31.950000  0.712337  0.892308
32.000000  0.716471  0.884771
32.050000  0.720599  0.877246
32.100000  0.725316  0.870065
32.150000  0.730029  0.862895
32.200000  0.735326  0.856088
32.250000  0.740617  0.849290
32.300000  0.746487  0.842870
32.350000  0.752352  0.836460
32.400000  0.758791  0.830441
32.450000  0.765224  0.824432
32.500000  0.772226  0.818828
32.550000  0.779222  0.813233
32.600000  0.786780  0.808055
32.650000  0.794330  0.802886
32.700000  0.802437  0.798147
32.750000  0.810536  0.793417
32.800000  0.819181  0.789128
32.850000  0.827818  0.784847
32.900000  0.836992  0.781020
32.950000  0.846156  0.777200
33.000000  0.855844  0.773846
33.050000  0.865522  0.770499
33.100000  0.875708  0.767629
33.150000  0.885882  0.764767
33.200000  0.896547  0.762392
33.250000  0.907198  0.760026
33.300000  0.918317  0.758161
33.350000  0.929422  0.756303
33.400000  0.940967  0.754958
33.450000  0.952496  0.753621
33.500000  0.964435  0.752810
33.550000  0.976355  0.752007
33.600000  0.988648  0.751743
33.650000  1.000919  0.751487
33.700000  1.013522  0.751784
33.750000  1.026100  0.752089
33.800000  1.038960  0.752962
33.850000  1.051793  0.753842
33.900000  1.064850  0.755305
33.950000  1.077879  0.756774
34.000000  1.091067  0.758841
34.050000  1.104223  0.760914
34.100000  1.117468  0.763599
34.150000  1.130676  0.766290
34.200000  1.143893  0.769607
34.250000  1.157070  0.772930
34.300000  1.170166  0.776892
34.350000  1.183220  0.780858
34.400000  1.196096  0.785476
34.450000  1.208925  0.790097
34.500000  1.221471  0.795380
34.550000  1.233968  0.800665
34.600000  1.246069  0.806620
34.650000  1.258117  0.812574
34.700000  1.269649  0.819204
34.750000  1.281126  0.825831
34.800000  1.291962  0.833134
34.850000  1.302742  0.840431
34.900000  1.312750  0.848400
34.950000  1.322701  0.856360
35.000000  1.331749  0.864981
35.050000  1.340740  0.873590
35.100000  1.348698  0.882841
35.150000  1.356598  0.892076
35.200000  1.363338  0.901928
35.250000  1.370024  0.911759
35.300000  1.375428  0.922170
35.350000  1.380780  0.932556
35.400000  1.384740  0.943476
35.450000  1.388654  0.954366
35.500000  1.391077  0.965731
35.550000  1.393461  0.977061
35.600000  1.394274  0.988797
35.650000  1.395055  1.000493
35.700000  1.394205  1.012512
35.750000  1.393333  1.024486
35.800000  1.390793  1.036690
35.850000  1.388242  1.048844
35.900000  1.384012  1.061122
35.950000  1.379783  1.073347
36.000000  1.373892  1.085581
36.050000  1.368013  1.097757
36.100000  1.360519  1.109820
36.150000  1.353048  1.121823
36.200000  1.344036  1.133583
36.250000  1.335059  1.145283
36.300000  1.324639  1.156608
36.350000  1.314267  1.167872
36.400000  1.302577  1.178629
36.450000  1.290943  1.189328
36.500000  1.278135  1.199391
36.550000  1.265393  1.209398
36.600000  1.251638  1.218649
36.650000  1.237955  1.227848
36.700000  1.223432  1.236179
36.750000  1.208984  1.244465
36.800000  1.193876  1.251783
36.850000  1.178846  1.259064
36.900000  1.163337  1.265294
36.950000  1.147905  1.271494
37.000000  1.132172  1.276578
37.050000  1.116515  1.281640
37.100000  1.100726  1.285538
37.150000  1.085011  1.289422
37.200000  1.069324  1.292114
37.250000  1.053705  1.294802
37.300000  1.038260  1.296287
37.350000  1.022879  1.297775
37.400000  1.007801  1.298068
37.450000  0.992782  1.298372
37.500000  0.978180  1.297506
37.550000  0.963629  1.296657
37.600000  0.949593  1.294676
37.650000  0.935602  1.292718
37.700000  0.922206  1.289681
37.750000  0.908849  1.286671
37.800000  0.896152  1.282644
37.850000  0.883487  1.278648
37.900000  0.871534  1.273706
37.950000  0.859607  1.268797
38.000000  0.848428  1.263018
38.050000  0.837270  1.257275
38.100000  0.826887  1.250742
38.150000  0.816520  1.244246
38.200000  0.806944  1.237044
38.250000  0.797380  1.229880
38.300000  0.788614  1.222093
38.350000  0.779856  1.214343
38.400000  0.771898  1.206053
38.450000  0.763945  1.197800
38.500000  0.756787  1.189088
38.550000  0.749632  1.180412
38.600000  0.743263  1.171356
38.650000  0.736895  1.162334
38.700000  0.731301  1.153007
38.750000  0.725706  1.143712
38.800000  0.720871  1.134184
38.850000  0.716035  1.124686
38.900000  0.711943  1.115022
38.950000  0.707849  1.105386
39.000000  0.704484  1.095645
39.050000  0.701115  1.085932
39.100000  0.698459  1.076171
39.150000  0.695799  1.066436
39.200000  0.693836  1.056706
39.250000  0.691869  1.047001
39.300000  0.690584  1.037350
39.350000  0.689295  1.027720
39.400000  0.688674  1.018191
39.450000  0.688047  1.008681
39.500000  0.688076  0.999311
39.550000  0.688100  0.989960
39.600000  0.688767  0.980785
39.650000  0.689429  0.971627
39.700000  0.690723  0.962679
39.750000  0.692012  0.953747
39.800000  0.693924  0.945055
39.850000  0.695830  0.936377
39.900000  0.698351  0.927966
39.950000  0.700866  0.919568
40.000000  0.703988  0.911461
40.050000  0.707105  0.903367
40.100000  0.710821  0.895586
40.150000  0.714532  0.887816
40.200000  0.718837  0.880379
40.250000  0.723137  0.872953
40.300000  0.728024  0.865878
40.350000  0.732907  0.858813
40.400000  0.738372  0.852115
40.450000  0.743832  0.845427
40.500000  0.749870  0.839121
40.550000  0.755902  0.832824
40.600000  0.762507  0.826923
40.650000  0.769105  0.821031
40.700000  0.776271  0.815549
40.750000  0.783430  0.810075
40.800000  0.791151  0.805023
40.850000  0.798863  0.799979
40.900000  0.807129  0.795368
40.950000  0.815388  0.790766
41.000000  0.824190  0.786609
41.050000  0.832984  0.782460
41.100000  0.842311  0.778768
41.150000  0.851628  0.775084
41.200000  0.861465  0.771868
41.250000  0.871292  0.768660
41.300000  0.881622  0.765932
41.350000  0.891940  0.763212
41.400000  0.902742  0.760984
41.450000  0.913530  0.758763
41.500000  0.924780  0.757047
41.550000  0.936013  0.755339
41.600000  0.947680  0.754147
41.650000  0.959330  0.752964
41.700000  0.971379  0.752310
41.750000  0.983409  0.751664
41.800000  0.995801  0.751562
41.850000  1.008170  0.751467
41.900000  1.020857  0.751930
41.950000  1.033519  0.752400
42.000000  1.046447  0.753443
42.050000  1.059347  0.754493
42.100000  1.072455  0.756130
42.150000  1.085532  0.757773
42.200000  1.098749  0.760019
42.250000  1.111933  0.762270
42.300000  1.125183  0.765138
42.350000  1.138396  0.768011
42.400000  1.151593  0.771515
42.450000  1.164749  0.775024
42.500000  1.177797  0.779176
42.550000  1.190801  0.783333
42.600000  1.203597  0.788144
42.650000  1.216347  0.792958
42.700000  1.228781  0.798437
42.750000  1.241165  0.803917
42.800000  1.253118  0.810070
42.850000  1.265018  0.816221
42.900000  1.276366  0.823049
42.950000  1.287659  0.829873
43.000000  1.298273  0.837372
43.050000  1.308830  0.844865
43.100000  1.318578  0.853027
43.150000  1.328267  0.861180
43.200000  1.337017  0.869989
43.250000  1.345708  0.878785
43.300000  1.353329  0.888217
43.350000  1.360893  0.897632
43.400000  1.367260  0.907654
43.450000  1.373573  0.917654
43.500000  1.378571  0.928223
43.550000  1.383518  0.938765
43.600000  1.387043  0.949825
43.650000  1.390522  0.960853
43.700000  1.392486  0.972339
43.750000  1.394412  0.983788
43.800000  1.394747  0.995620
43.850000  1.395052  1.007410
43.900000  1.393713  1.019499
43.950000  1.392354  1.031540
44.000000  1.389321  1.043782
44.050000  1.386280  1.055973
44.100000  1.381562  1.068256
44.150000  1.376847  1.080485
44.200000  1.370480  1.092687
44.250000  1.364129  1.104832
44.300000  1.356180  1.116825
44.350000  1.348258  1.128759
44.400000  1.338820  1.140411
44.450000  1.329421  1.152003
44.500000  1.318612  1.163181
44.550000  1.307854  1.174299
44.600000  1.295817  1.184871
44.650000  1.283839  1.195387
44.700000  1.270732  1.205229
44.750000  1.257693  1.215018
44.800000  1.243689  1.224015
44.850000  1.229759  1.232964
44.900000  1.215041  1.241012
44.950000  1.200399  1.249018
45.000000  1.185148  1.256031
45.050000  1.169977  1.263007
45.100000  1.154377  1.268911
45.150000  1.138856  1.274788
45.200000  1.123083  1.279532
45.250000  1.107386  1.284257
45.300000  1.091605  1.287807
45.350000  1.075896  1.291346
45.400000  1.060259  1.293687
45.450000  1.044690  1.296026
45.500000  1.029333  1.297162
45.550000  1.014039  1.298304
45.600000  0.999084  1.298256
45.650000  0.984185  1.298220
45.700000  0.969734  1.297024
45.750000  0.955332  1.295846
45.800000  0.941471  1.293551
45.850000  0.927652  1.291280
45.900000  0.914450  1.287946
45.950000  0.901284  1.284640
46.000000  0.888796  1.280337
46.050000  0.876338  1.276066
46.100000  0.864603  1.270869
46.150000  0.852893  1.265707
46.200000  0.841941  1.259697
46.250000  0.831009  1.253724
46.300000  0.820856  1.246985
46.350000  0.810719  1.240284
46.400000  0.801376  1.232900
46.450000  0.792044  1.225553
46.500000  0.783511  1.217608
46.550000  0.774986  1.209700
