   t     nR      nF
3.950000  1.088280  1.305611
4.000000  1.071603  1.309378
4.050000  1.055026  1.313129
4.100000  1.038567  1.315159
4.150000  1.022201  1.317188
4.200000  1.006144  1.317498
4.250000  0.990171  1.317822
4.300000  0.974674  1.316462
4.350000  0.959252  1.315129
4.400000  0.944445  1.312175
4.450000  0.929704  1.309259
4.500000  0.915693  1.304812
4.550000  0.901738  1.300412
4.600000  0.888604  1.294590
4.650000  0.875515  1.288821
4.700000  0.863317  1.281755
4.750000  0.851155  1.274747
4.800000  0.839932  1.266575
4.850000  0.828737  1.258466
4.900000  0.818512  1.249333
4.950000  0.808308  1.240264
5.000000  0.799091  1.230313
5.050000  0.789889  1.220426
5.100000  0.781680  1.209799
5.150000  0.773480  1.199234
5.200000  0.766270  1.188067
5.250000  0.759064  1.176960
5.300000  0.752837  1.165382
5.350000  0.746612  1.153860
5.400000  0.741350  1.141992
5.450000  0.736087  1.130177
5.500000  0.731768  1.118130
5.550000  0.727446  1.106133
5.600000  0.724047  1.094012
5.650000  0.720644  1.081936
5.700000  0.718143  1.069832
5.750000  0.715635  1.057770
5.800000  0.714008  1.045769
5.850000  0.712374  1.033805
5.900000  0.711600  1.021981
5.950000  0.710818  1.010191
6.000000  0.710876  0.998610
6.050000  0.710925  0.987061
6.100000  0.711796  0.975784
6.150000  0.712657  0.964535
6.200000  0.714323  0.953611
6.250000  0.715980  0.942714
6.300000  0.718425  0.932191
6.350000  0.720860  0.921692
6.400000  0.724070  0.911609
6.450000  0.727270  0.901547
6.500000  0.731230  0.891939
6.550000  0.735181  0.882350
6.600000  0.739879  0.873246
6.650000  0.744568  0.864160
6.700000  0.749993  0.855587
6.750000  0.755409  0.847031
6.800000  0.761549  0.839013
6.850000  0.767679  0.831010
6.900000  0.774522  0.823568
6.950000  0.781354  0.816140
7.000000  0.788888  0.809292
7.050000  0.796410  0.802458
7.100000  0.804620  0.796222
7.150000  0.812818  0.790000
7.200000  0.821689  0.784393
7.250000  0.830547  0.778798
7.300000  0.840061  0.773835
7.350000  0.849561  0.768884
7.400000  0.859696  0.764581
7.450000  0.869815  0.760290
7.500000  0.880546  0.756663
7.550000  0.891260  0.753048
7.600000  0.902556  0.750112
7.650000  0.913833  0.747188
7.700000  0.925659  0.744962
7.750000  0.937463  0.742746
7.800000  0.949775  0.741246
7.850000  0.962063  0.739756
7.900000  0.974813  0.739001
7.950000  0.987534  0.738256
8.000000  1.000661  0.738264
8.050000  1.013756  0.738284
8.100000  1.027192  0.739077
8.150000  1.040593  0.739881
8.200000  1.054260  0.741479
8.250000  1.067888  0.743089
8.300000  1.081695  0.745515
8.350000  1.095459  0.747951
8.400000  1.109306  0.751227
8.450000  1.123105  0.754512
8.500000  1.136877  0.758658
8.550000  1.150596  0.762811
8.600000  1.164168  0.767848
8.650000  1.177681  0.772890
8.700000  1.190914  0.778834
8.750000  1.204084  0.784782
8.800000  1.216828  0.791647
8.850000  1.229505  0.798513
8.900000  1.241601  0.806308
8.950000  1.253626  0.814100
9.000000  1.264906  0.822826
9.050000  1.276112  0.831545
9.100000  1.286403  0.841194
9.150000  1.296617  0.850831
9.200000  1.305744  0.861384
9.250000  1.314794  0.871918
9.300000  1.322584  0.883342
9.350000  1.330299  0.894740
9.400000  1.336587  0.906984
9.450000  1.342803  0.919195
9.500000  1.347438  0.932193
9.550000  1.352006  0.945148
9.600000  1.354854  0.958808
9.650000  1.357644  0.972418
9.700000  1.358598  0.986631
9.750000  1.359507  1.000783
9.800000  1.358492  1.015414
9.850000  1.357445  1.029975
9.900000  1.354423  1.044867
9.950000  1.351385  1.059680
10.000000  1.346358  1.074655
10.050000  1.341332  1.089544
10.100000  1.334347  1.104407
10.150000  1.327382  1.119177
10.200000  1.318528  1.133719
10.250000  1.309712  1.148163
10.300000  1.299123  1.162167
10.350000  1.288589  1.176072
10.400000  1.276434  1.189319
10.450000  1.264352  1.202469
10.500000  1.250835  1.214749
10.550000  1.237404  1.226937
10.600000  1.222754  1.238051
10.650000  1.208200  1.249082
10.700000  1.192660  1.258856
10.750000  1.177223  1.268557
10.800000  1.161045  1.276841
10.850000  1.144973  1.285066
10.900000  1.128405  1.291745
10.950000  1.111945  1.298380
11.000000  1.095227  1.303373
11.050000  1.078614  1.308338
11.100000  1.061969  1.311601
11.150000  1.045424  1.314853
11.200000  1.029054  1.316379
11.250000  1.012775  1.317909
11.300000  0.996857  1.317726
11.350000  0.981020  1.317561
11.400000  0.965704  1.315726
11.450000  0.950459  1.313921
11.500000  0.935867  1.310518
11.550000  0.921336  1.307156
11.600000  0.907567  1.302292
11.650000  0.893850  1.297477
11.700000  0.880977  1.291274
11.750000  0.868147  1.285126
11.800000  0.856224  1.277718
11.850000  0.844335  1.270370
11.900000  0.833396  1.261898
11.950000  0.822483  1.253489
12.000000  0.812547  1.244097
12.050000  0.802630  1.234768
12.100000  0.793704  1.224600
12.150000  0.784790  1.214495
12.200000  0.776870  1.203691
12.250000  0.768958  1.192947
12.300000  0.762033  1.181641
12.350000  0.755113  1.170393
12.400000  0.749167  1.158712
12.450000  0.743222  1.147086
12.500000  0.738235  1.135148
12.550000  0.733246  1.123262
12.600000  0.729197  1.111177
12.650000  0.725143  1.099141
12.700000  0.722008  1.087009
12.750000  0.718867  1.074922
12.800000  0.716622  1.062833
12.850000  0.714370  1.050786
12.900000  0.712994  1.038822
12.950000  0.711610  1.026896
13.000000  0.711080  1.015130
13.050000  0.710542  1.003399
13.100000  0.710838  0.991895
13.150000  0.711126  0.980422
13.200000  0.712231  0.969238
13.250000  0.713326  0.958081
13.300000  0.715221  0.947265
13.350000  0.717107  0.936475
13.400000  0.719776  0.926071
13.450000  0.722437  0.915691
13.500000  0.725867  0.905738
13.550000  0.729288  0.895807
13.600000  0.733466  0.886338
13.650000  0.737634  0.876888
13.700000  0.742547  0.867933
13.750000  0.747450  0.858995
13.800000  0.753086  0.850578
13.850000  0.758713  0.842177
13.900000  0.765061  0.834321
13.950000  0.771398  0.826480
14.000000  0.778446  0.819206
14.050000  0.785483  0.811946
14.100000  0.793217  0.805272
14.150000  0.800940  0.798611
14.200000  0.809347  0.792554
14.250000  0.817742  0.786510
14.300000  0.826805  0.781087
14.350000  0.835855  0.775675
14.400000  0.845555  0.770901
14.450000  0.855241  0.766138
14.500000  0.865556  0.762028
14.550000  0.875855  0.757930
14.600000  0.886758  0.754501
14.650000  0.897643  0.751083
14.700000  0.909102  0.748351
14.750000  0.920541  0.745630
14.800000  0.932518  0.743611
14.850000  0.944472  0.741604
14.900000  0.956923  0.740316
14.950000  0.969347  0.739041
15.000000  0.982219  0.738504
15.050000  0.995061  0.737979
15.100000  1.008291  0.738213
15.150000  1.021489  0.738457
15.200000  1.035008  0.739482
15.250000  1.048489  0.740518
15.300000  1.062214  0.742355
15.350000  1.075898  0.744202
15.400000  1.089735  0.746873
15.450000  1.103527  0.749554
15.500000  1.117373  0.753081
15.550000  1.131168  0.756617
15.600000  1.144903  0.761021
15.650000  1.158584  0.765432
15.700000  1.172080  0.770732
15.750000  1.185516  0.776037
15.800000  1.198631  0.782249
15.850000  1.211681  0.788464
15.900000  1.224263  0.795601
15.950000  1.236775  0.802738
16.000000  1.248660  0.810807
16.050000  1.260471  0.818871
16.100000  1.271490  0.827870
16.150000  1.282433  0.836860
16.200000  1.292412  0.846779
16.250000  1.302313  0.856683
16.300000  1.311076  0.867497
16.350000  1.319762  0.878292
16.400000  1.327139  0.889965
16.450000  1.334440  0.901611
16.500000  1.340268  0.914088
16.550000  1.346026  0.926529
16.600000  1.350158  0.939736
16.650000  1.354226  0.952898
16.700000  1.356536  0.966739
16.750000  1.358792  0.980527
16.800000  1.359182  0.994884
16.850000  1.359530  1.009178
16.900000  1.357935  1.023910
16.950000  1.356311  1.038570
17.000000  1.352703  1.053515
17.050000  1.349084  1.068378
17.100000  1.343479  1.083351
17.150000  1.337880  1.098235
17.200000  1.330336  1.113036
17.250000  1.322817  1.127744
17.300000  1.313438  1.142161
17.350000  1.304102  1.156481
17.400000  1.293031  1.170296
17.450000  1.282021  1.184013
17.500000  1.269440  1.197009
17.550000  1.256936  1.209910
17.600000  1.243056  1.221879
17.650000  1.229265  1.233758
17.700000  1.214321  1.244507
17.750000  1.199475  1.255176
17.800000  1.183713  1.264538
17.850000  1.168056  1.273830
17.900000  1.151728  1.281664
17.950000  1.135508  1.289442
18.000000  1.118862  1.295642
18.050000  1.102323  1.301802
18.100000  1.085593  1.306298
18.150000  1.068968  1.310771
18.200000  1.052373  1.313530
18.250000  1.035875  1.316282
18.300000  1.019610  1.317308
18.350000  1.003434  1.318341
18.400000  0.987667  1.317670
18.450000  0.971979  1.317020
18.500000  0.956853  1.314718
18.550000  0.941796  1.312449
18.600000  0.927427  1.308607
18.650000  0.913116  1.304808
18.700000  0.899594  1.299537
18.750000  0.886121  1.294318
18.800000  0.873514  1.287746
18.850000  0.860947  1.281230
18.900000  0.849302  1.273493
18.950000  0.837688  1.265816
19.000000  0.827034  1.257056
19.050000  0.816405  1.248359
19.100000  0.806758  1.238721
19.150000  0.797129  1.229146
19.200000  0.788492  1.218772
19.250000  0.779867  1.208461
19.300000  0.772235  1.197491
19.350000  0.764610  1.186581
19.400000  0.757969  1.175146
19.450000  0.751331  1.163769
19.500000  0.745665  1.151994
19.550000  0.739998  1.140275
19.600000  0.735284  1.128276
19.650000  0.730568  1.116330
19.700000  0.726786  1.104214
19.750000  0.722999  1.092147
19.800000  0.720123  1.080012
19.850000  0.717242  1.067922
19.900000  0.715252  1.055855
19.950000  0.713254  1.043829
20.000000  0.712126  1.031910
20.050000  0.710989  1.020028
20.100000  0.710702  1.008326
20.150000  0.710406  0.996658
20.200000  0.710939  0.985236
20.250000  0.711464  0.973845
20.300000  0.712800  0.962757
20.350000  0.714127  0.951697
20.400000  0.716249  0.940992
20.450000  0.718363  0.930312
20.500000  0.721256  0.920031
20.550000  0.724139  0.909773
20.600000  0.727789  0.899953
20.650000  0.731430  0.890154
20.700000  0.735824  0.880828
20.750000  0.740208  0.871520
20.800000  0.745334  0.862715
20.850000  0.750450  0.853927
20.900000  0.756296  0.845667
20.950000  0.762132  0.837423
21.000000  0.768686  0.829731
21.050000  0.775231  0.822054
21.100000  0.782481  0.814950
21.150000  0.789721  0.807859
21.200000  0.797655  0.801360
21.250000  0.805577  0.794873
21.300000  0.814180  0.788996
21.350000  0.822769  0.783132
21.400000  0.832023  0.777893
21.450000  0.841263  0.772666
21.500000  0.851148  0.768081
21.550000  0.861018  0.763507
21.600000  0.871510  0.759591
21.650000  0.881986  0.755687
21.700000  0.893058  0.752457
21.750000  0.904112  0.749238
21.800000  0.915730  0.746709
21.850000  0.927327  0.744192
21.900000  0.939452  0.742383
21.950000  0.951552  0.740585
22.000000  0.964136  0.739512
22.050000  0.976694  0.738452
22.100000  0.989682  0.738136
22.150000  1.002640  0.737831
22.200000  1.015968  0.738291
22.250000  1.029262  0.738763
22.300000  1.042856  0.740021
22.350000  1.056412  0.741289
22.400000  1.070186  0.743366
22.450000  1.083919  0.745453
22.500000  1.097777  0.748371
22.550000  1.111589  0.751298
22.600000  1.125423  0.755078
22.650000  1.139205  0.758866
22.700000  1.152893  0.763529
22.750000  1.166524  0.768198
22.800000  1.179933  0.773763
22.850000  1.193280  0.779332
22.900000  1.206265  0.785813
22.950000  1.219183  0.792296
23.000000  1.231588  0.799706
23.050000  1.243922  0.807114
23.100000  1.255581  0.815455
23.150000  1.267167  0.823792
23.200000  1.277910  0.833063
23.250000  1.288576  0.842323
23.300000  1.298228  0.852509
23.350000  1.307801  0.862678
23.400000  1.316186  0.873751
23.450000  1.324495  0.884802
23.500000  1.331444  0.896720
23.550000  1.338320  0.908609
23.600000  1.343675  0.921312
23.650000  1.348962  0.933978
23.700000  1.352582  0.947386
23.750000  1.356140  0.960747
23.800000  1.357905  0.974759
23.850000  1.359619  0.988714
23.900000  1.359439  1.003204
23.950000  1.359222  1.017627
24.000000  1.357043  1.032448
24.050000  1.354842  1.047193
24.100000  1.350649  1.062175
24.150000  1.346451  1.077073
24.200000  1.340272  1.092027
24.250000  1.334105  1.106891
24.300000  1.326012  1.121613
24.350000  1.317949  1.136239
24.400000  1.308056  1.150514
24.450000  1.298212  1.164691
24.500000  1.286676  1.178300
24.550000  1.275205  1.191812
24.600000  1.262216  1.204539
24.650000  1.249307  1.217173
24.700000  1.235084  1.228815
24.750000  1.220954  1.240370
24.800000  1.205736  1.250740
24.850000  1.190620  1.261033
24.900000  1.174657  1.269971
24.950000  1.158801  1.278843
25.000000  1.142344  1.286217
25.050000  1.125997  1.293541
25.100000  1.109292  1.299256
25.150000  1.092694  1.304936
25.200000  1.075972  1.308932
25.250000  1.059352  1.312910
25.300000  1.042824  1.315166
25.350000  1.026390  1.317419
25.400000  1.010244  1.317948
25.450000  0.994184  1.318488
25.500000  0.978580  1.317334
25.550000  0.963054  1.316206
25.600000  0.948128  1.313444
25.650000  0.933269  1.310719
25.700000  0.919130  1.306447
25.750000  0.905047  1.302221
25.800000  0.891777  1.296555
25.850000  0.878554  1.290942
25.900000  0.866217  1.284012
25.950000  0.853916  1.277141
26.000000  0.842551  1.269087
26.050000  0.831215  1.261094
26.100000  0.820848  1.252058
26.150000  0.810503  1.243086
26.200000  0.801146  1.233214
26.250000  0.791804  1.223404
26.300000  0.783457  1.212837
26.350000  0.775120  1.202332
26.400000  0.767774  1.191206
26.450000  0.760434  1.180141
26.500000  0.754075  1.168589
26.550000  0.747719  1.157093
26.600000  0.742329  1.145236
26.650000  0.736939  1.133432
26.700000  0.732496  1.121383
26.750000  0.728050  1.109384
26.800000  0.724532  1.097247
26.850000  0.721009  1.085157
26.900000  0.718393  1.073027
26.950000  0.715769  1.060940
27.000000  0.714031  1.048903
27.050000  0.712285  1.036905
27.100000  0.711402  1.025036
27.150000  0.710511  1.013203
27.200000  0.710464  1.001571
27.250000  0.710408  0.989972
27.300000  0.711176  0.978636
27.350000  0.711936  0.967330
27.400000  0.713502  0.956344
27.450000  0.715060  0.945385
27.500000  0.717407  0.934794
27.550000  0.719746  0.924227
27.600000  0.722861  0.914072
27.650000  0.725967  0.903939
27.700000  0.729835  0.894256
27.750000  0.733694  0.884592
27.800000  0.738302  0.875410
27.850000  0.742902  0.866246
27.900000  0.748239  0.857593
27.950000  0.753567  0.848957
28.000000  0.759621  0.840856
28.050000  0.765665  0.832771
28.100000  0.772425  0.825244
28.150000  0.779174  0.817732
28.200000  0.786627  0.810798
28.250000  0.794068  0.803878
28.300000  0.802200  0.797555
28.350000  0.810320  0.791245
28.400000  0.819116  0.785548
28.450000  0.827899  0.779864
28.500000  0.837341  0.774811
28.550000  0.846769  0.769770
28.600000  0.856836  0.765375
28.650000  0.866888  0.760992
28.700000  0.877556  0.757271
28.750000  0.888206  0.753562
28.800000  0.899445  0.750531
28.850000  0.910664  0.747513
28.900000  0.922438  0.745189
28.950000  0.934190  0.742877
29.000000  0.946458  0.741278
29.050000  0.958701  0.739690
29.100000  0.971414  0.738834
29.150000  0.984099  0.737989
29.200000  0.997198  0.737895
29.250000  1.010267  0.737813
29.300000  1.023686  0.738501
29.350000  1.037071  0.739201
29.400000  1.050733  0.740694
29.450000  1.064356  0.742197
29.500000  1.078172  0.744515
29.550000  1.091945  0.746843
29.600000  1.105816  0.750008
29.650000  1.119638  0.753183
29.700000  1.133450  0.757217
29.750000  1.147209  0.761259
29.800000  1.160839  0.766182
29.850000  1.174410  0.771111
29.900000  1.187720  0.776941
29.950000  1.200966  0.782775
30.000000  1.213808  0.789526
30.050000  1.226581  0.796278
30.100000  1.238796  0.803960
30.150000  1.250938  0.811639
30.200000  1.262359  0.820254
30.250000  1.273704  0.828862
30.300000  1.284157  0.838403
30.350000  1.294532  0.847932
30.400000  1.303842  0.858382
30.450000  1.313075  0.868815
30.500000  1.321068  0.880142
30.550000  1.328985  0.891446
30.600000  1.335495  0.903604
30.650000  1.341931  0.915730
30.700000  1.346803  0.928654
30.750000  1.351607  0.941536
30.800000  1.354705  0.955138
30.850000  1.357744  0.968689
30.900000  1.358956  0.982861
30.950000  1.360121  0.996973
31.000000  1.359368  1.011583
31.050000  1.358581  1.026125
31.100000  1.355819  1.041019
31.150000  1.353038  1.055836
31.200000  1.348264  1.070839
31.250000  1.343488  1.085757
31.300000  1.336742  1.100675
31.350000  1.330014  1.115501
31.400000  1.321381  1.130125
31.450000  1.312783  1.144653
31.500000  1.302391  1.158768
31.550000  1.292052  1.172784
31.600000  1.280066  1.186169
31.650000  1.268151  1.199457
31.700000  1.254772  1.211900
31.750000  1.241478  1.224250
31.800000  1.226932  1.235550
31.850000  1.212482  1.246765
31.900000  1.197012  1.256743
31.950000  1.181646  1.266647
32.000000  1.165504  1.275150
32.050000  1.149470  1.283591
32.100000  1.132906  1.290498
32.150000  1.116451  1.297359
32.200000  1.099707  1.302585
32.250000  1.083070  1.307780
32.300000  1.066373  1.311275
32.350000  1.049776  1.314757
32.400000  1.033330  1.316511
32.450000  1.016977  1.318266
32.500000  1.000963  1.318301
32.550000  0.985033  1.318352
32.600000  0.969605  1.316723
32.650000  0.954250  1.315122
32.700000  0.939534  1.311909
32.750000  0.924882  1.308736
32.800000  0.910980  1.304045
32.850000  0.897131  1.299401
32.900000  0.884119  1.293351
32.950000  0.871152  1.287356
33.000000  0.859086  1.280081
33.050000  0.847056  1.272866
33.100000  0.835973  1.264507
33.150000  0.824917  1.256211
33.200000  0.814838  1.246912
33.250000  0.804778  1.237677
33.300000  0.795710  1.227582
33.350000  0.786656  1.217551
33.400000  0.778596  1.206801
33.450000  0.770546  1.196114
33.500000  0.763485  1.184845
33.550000  0.756429  1.173636
33.600000  0.750351  1.161976
33.650000  0.744274  1.150373
33.700000  0.739159  1.138442
33.750000  0.734042  1.126563
33.800000  0.729868  1.114472
33.850000  0.725691  1.102430
33.900000  0.722435  1.090280
33.950000  0.719174  1.078175
34.000000  0.716813  1.066057
34.050000  0.714446  1.053982
34.100000  0.712956  1.041980
34.150000  0.711460  1.030016
34.200000  0.710821  1.018204
34.250000  0.710174  1.006426
34.300000  0.710365  0.994869
34.350000  0.710547  0.983343
34.400000  0.711548  0.972098
34.450000  0.712541  0.960882
34.500000  0.714335  0.950001
34.550000  0.716121  0.939146
34.600000  0.718693  0.928673
34.650000  0.721257  0.918223
34.700000  0.724592  0.908197
34.750000  0.727918  0.898192
34.800000  0.732002  0.888646
34.850000  0.736078  0.879120
34.900000  0.740900  0.870085
34.950000  0.745713  0.861067
35.000000  0.751261  0.852568
35.050000  0.756799  0.844085
35.100000  0.763060  0.836145
35.150000  0.769312  0.828221
35.200000  0.776275  0.820860
35.250000  0.783228  0.813515
35.300000  0.790881  0.806753
35.350000  0.798523  0.800004
35.400000  0.806851  0.793858
35.450000  0.815168  0.787725
35.500000  0.824155  0.782210
35.550000  0.833130  0.776708
35.600000  0.842759  0.771842
35.650000  0.852373  0.766987
35.700000  0.862620  0.762783
35.750000  0.872851  0.758592
35.800000  0.883691  0.755067
35.850000  0.894514  0.751554
35.900000  0.905915  0.748725
35.950000  0.917297  0.745907
36.000000  0.929223  0.743790
36.050000  0.941127  0.741684
36.100000  0.953534  0.740296
36.150000  0.965916  0.738920
36.200000  0.978752  0.738282
36.250000  0.991560  0.737654
36.300000  1.004765  0.737784
36.350000  1.017938  0.737924
36.400000  1.031443  0.738842
36.450000  1.044911  0.739772
36.500000  1.058634  0.741500
36.550000  1.072317  0.743239
36.600000  1.086167  0.745800
36.650000  1.099972  0.748371
36.700000  1.113846  0.751786
36.750000  1.127669  0.755209
36.800000  1.141450  0.759499
36.850000  1.155176  0.763796
36.900000  1.168736  0.768981
36.950000  1.182236  0.774171
37.000000  1.195434  0.780267
37.050000  1.208568  0.786367
37.100000  1.221253  0.793388
37.150000  1.233869  0.800410
37.200000  1.245880  0.808364
37.250000  1.257818  0.816314
37.300000  1.268984  0.825200
37.350000  1.280075  0.834079
37.400000  1.290223  0.843889
37.450000  1.300294  0.853685
37.500000  1.309249  0.864397
37.550000  1.318125  0.875090
37.600000  1.325713  0.886668
37.650000  1.333226  0.898220
37.700000  1.339283  0.910613
37.750000  1.345269  0.922971
37.800000  1.349645  0.936107
37.850000  1.353957  0.949199
37.900000  1.356523  0.962985
37.950000  1.359034  0.976718
38.000000  1.359688  0.991039
38.050000  1.360297  1.005298
38.100000  1.358967  1.020015
38.150000  1.357607  1.034661
38.200000  1.354261  1.049616
38.250000  1.350902  1.064489
38.300000  1.345549  1.079498
38.350000  1.340201  1.094419
38.400000  1.332895  1.109284
38.450000  1.325612  1.124055
38.500000  1.316451  1.138564
38.550000  1.307330  1.152976
38.600000  1.296451  1.166912
38.650000  1.285632  1.180749
38.700000  1.273214  1.193893
38.750000  1.260870  1.206940
38.800000  1.247121  1.219081
38.850000  1.233460  1.231131
38.900000  1.218612  1.242075
38.950000  1.203862  1.252936
39.000000  1.188162  1.262509
39.050000  1.172567  1.272011
39.100000  1.156267  1.280069
39.150000  1.140075  1.288071
39.200000  1.123425  1.294503
39.250000  1.106882  1.300894
39.300000  1.090119  1.305627
39.350000  1.073461  1.310333
39.400000  1.056806  1.313328
39.450000  1.040250  1.316312
39.500000  1.023902  1.317566
39.550000  1.007644  1.318826
39.600000  0.991776  1.318373
39.650000  0.975988  1.317939
39.700000  0.960745  1.315841
39.750000  0.945573  1.313775
39.800000  0.931076  1.310120
39.850000  0.916638  1.306508
39.900000  0.902980  1.301407
39.950000  0.889372  1.296357
40.000000  0.876623  1.289934
40.050000  0.863915  1.283568
40.100000  0.852125  1.275960
40.150000  0.840367  1.268413
40.200000  0.829568  1.259762
40.250000  0.818794  1.251174
40.300000  0.809002  1.241624
40.350000  0.799229  1.232138
40.400000  0.790449  1.221834
40.450000  0.781682  1.211593
40.500000  0.773909  1.200673
40.550000  0.766144  1.189815
40.600000  0.759367  1.178413
40.650000  0.752593  1.167071
40.700000  0.746793  1.155314
40.750000  0.740994  1.143613
40.800000  0.736152  1.131618
40.850000  0.731307  1.119675
40.900000  0.727400  1.107550
40.950000  0.723488  1.095473
41.000000  0.720492  1.083317
41.050000  0.717491  1.071205
41.100000  0.715383  1.059107
41.150000  0.713269  1.047049
41.200000  0.712027  1.035089
41.250000  0.710778  1.023166
41.300000  0.710381  1.011415
41.350000  0.709975  0.999698
41.400000  0.710402  0.988221
41.450000  0.710821  0.976773
41.500000  0.712053  0.965624
41.550000  0.713277  0.954502
41.600000  0.715299  0.943729
41.650000  0.717311  0.932982
41.700000  0.720106  0.922630
41.750000  0.722892  0.912300
41.800000  0.726446  0.902405
41.850000  0.729990  0.892531
41.900000  0.734291  0.883126
41.950000  0.738582  0.873740
42.000000  0.743616  0.864853
42.050000  0.748641  0.855984
42.100000  0.754398  0.847640
42.150000  0.760145  0.839313
42.200000  0.766612  0.831535
42.250000  0.773070  0.823772
42.300000  0.780236  0.816580
42.350000  0.787391  0.809402
42.400000  0.795243  0.802813
42.450000  0.803084  0.796238
42.500000  0.811607  0.790270
42.550000  0.820118  0.784315
42.600000  0.829296  0.778983
42.650000  0.838460  0.773664
42.700000  0.848273  0.768985
42.750000  0.858072  0.764318
42.800000  0.868497  0.760307
42.850000  0.878905  0.756307
42.900000  0.889915  0.752980
42.950000  0.900906  0.749664
43.000000  0.912468  0.747037
43.050000  0.924009  0.744421
43.100000  0.936083  0.742511
43.150000  0.948135  0.740613
43.200000  0.960677  0.739438
43.250000  0.973193  0.738275
43.300000  0.986148  0.737855
43.350000  0.999073  0.737446
43.400000  1.012379  0.737800
43.450000  1.025651  0.738166
43.500000  1.039234  0.739315
43.550000  1.052779  0.740475
43.600000  1.066556  0.742442
43.650000  1.080291  0.744418
43.700000  1.094166  0.747223
43.750000  1.107995  0.750038
43.800000  1.121862  0.753703
43.850000  1.135677  0.757377
43.900000  1.149416  0.761924
43.950000  1.163098  0.766478
44.000000  1.176577  0.771925
44.050000  1.189994  0.777377
44.100000  1.203069  0.783741
44.150000  1.216078  0.790107
44.200000  1.228593  0.797399
44.250000  1.241039  0.804690
44.300000  1.252832  0.812916
44.350000  1.264551  0.821137
44.400000  1.275450  0.830294
44.450000  1.286273  0.839443
44.500000  1.296102  0.849519
44.550000  1.305854  0.859581
44.600000  1.314439  0.870552
44.650000  1.322947  0.881501
44.700000  1.330116  0.893326
44.750000  1.337210  0.905122
44.800000  1.342803  0.917743
44.850000  1.348326  0.930327
44.900000  1.352197  0.943668
44.950000  1.356006  0.956962
45.000000  1.358033  0.970923
45.050000  1.360008  0.984827
45.100000  1.360097  0.999286
45.150000  1.360145  1.013680
45.200000  1.358236  1.028492
45.250000  1.356301  1.043230
45.300000  1.352373  1.058228
45.350000  1.348436  1.073144
45.400000  1.342510  1.088142
45.450000  1.336593  1.103050
45.500000  1.328736  1.117844
45.550000  1.320907  1.132543
45.600000  1.311229  1.146920
45.650000  1.301596  1.161198
45.700000  1.290247  1.174937
45.750000  1.278962  1.188577
45.800000  1.266129  1.201462
45.850000  1.253375  1.214252
45.900000  1.239275  1.226075
45.950000  1.225267  1.237810
46.000000  1.210137  1.248382
46.050000  1.195108  1.258875
46.100000  1.179199  1.268031
46.150000  1.163396  1.277120
46.200000  1.146959  1.284725
46.250000  1.130630  1.292277
46.300000  1.113913  1.298230
46.350000  1.097303  1.304145
46.400000  1.080539  1.308382
46.450000  1.063878  1.312597
46.500000  1.047282  1.315089
46.550000  1.030783  1.317577
