   t     nR      nF
4.650000  0.711195  1.073756
4.700000  0.708914  1.064437
4.750000  0.706630  1.055142
4.800000  0.705018  1.045864
4.850000  0.703401  1.036609
4.900000  0.702443  1.027417
4.950000  0.701480  1.018245
5.000000  0.701163  1.009179
5.050000  0.700841  1.000132
5.100000  0.701154  0.991227
5.150000  0.701461  0.982340
5.200000  0.702392  0.973631
5.250000  0.703319  0.964938
5.300000  0.704858  0.956454
5.350000  0.706393  0.947986
5.400000  0.708533  0.939754
5.450000  0.710667  0.931537
5.500000  0.713398  0.923583
5.550000  0.716124  0.915642
5.600000  0.719439  0.907987
5.650000  0.722749  0.900345
5.700000  0.726642  0.893010
5.750000  0.730529  0.885686
5.800000  0.734993  0.878690
5.850000  0.739451  0.871704
5.900000  0.744480  0.865062
5.950000  0.749503  0.858431
6.000000  0.755090  0.852160
6.050000  0.760672  0.845899
6.100000  0.766812  0.840013
6.150000  0.772946  0.834137
6.200000  0.779633  0.828650
6.250000  0.786312  0.823172
6.300000  0.793537  0.818096
6.350000  0.800754  0.813029
6.400000  0.808509  0.808376
6.450000  0.816255  0.803732
6.500000  0.824529  0.799515
6.550000  0.832794  0.795307
6.600000  0.841576  0.791536
6.650000  0.850348  0.787775
6.700000  0.859622  0.784463
6.750000  0.868886  0.781159
6.800000  0.878637  0.778318
6.850000  0.888376  0.775484
6.900000  0.898583  0.773124
6.950000  0.908776  0.770772
7.000000  0.919414  0.768905
7.050000  0.930038  0.767046
7.100000  0.941080  0.765685
7.150000  0.952105  0.764332
7.200000  0.963518  0.763489
7.250000  0.974912  0.762653
7.300000  0.986657  0.762341
7.350000  0.998382  0.762036
7.400000  1.010415  0.762267
7.450000  1.022426  0.762505
7.500000  1.034697  0.763293
7.550000  1.046943  0.764087
7.600000  1.059396  0.765445
7.650000  1.071820  0.766809
7.700000  1.084390  0.768749
7.750000  1.096928  0.770696
7.800000  1.109543  0.773231
7.850000  1.122123  0.775773
7.900000  1.134704  0.778916
7.950000  1.147247  0.782064
8.000000  1.159707  0.785825
8.050000  1.172126  0.789590
8.100000  1.184369  0.793980
8.150000  1.196570  0.798371
8.200000  1.208496  0.803396
8.250000  1.220375  0.808421
8.300000  1.231875  0.814085
8.350000  1.243327  0.819748
8.400000  1.254287  0.826053
8.450000  1.265196  0.832355
8.500000  1.275497  0.839297
8.550000  1.285746  0.846234
8.600000  1.295267  0.853806
8.650000  1.304735  0.861369
8.700000  1.313355  0.869555
8.750000  1.321921  0.877730
8.800000  1.329518  0.886509
8.850000  1.337063  0.895273
8.900000  1.343521  0.904615
8.950000  1.349929  0.913937
9.000000  1.355139  0.923803
9.050000  1.360302  0.933646
9.100000  1.364165  0.943987
9.150000  1.367986  0.954300
9.200000  1.370417  0.965057
9.250000  1.372811  0.975781
9.300000  1.373741  0.986884
9.350000  1.374642  0.997949
9.400000  1.374023  1.009317
9.450000  1.373383  1.020642
9.500000  1.371188  1.032182
9.550000  1.368982  1.043676
9.600000  1.365209  1.055288
9.650000  1.361435  1.066850
9.700000  1.356108  1.078424
9.750000  1.350791  1.089945
9.800000  1.343958  1.101364
9.850000  1.337147  1.112729
9.900000  1.328885  1.123873
9.950000  1.320654  1.134962
10.000000  1.311061  1.145709
10.050000  1.301509  1.156401
10.100000  1.290705  1.166629
10.150000  1.279952  1.176804
10.200000  1.268075  1.186396
10.250000  1.256257  1.195937
10.300000  1.243461  1.204784
10.350000  1.230729  1.213584
10.400000  1.217174  1.221585
10.450000  1.203689  1.229544
10.500000  1.189544  1.236611
10.550000  1.175471  1.243643
10.600000  1.160905  1.249705
10.650000  1.146411  1.255737
10.700000  1.131587  1.260736
10.750000  1.116835  1.265713
10.800000  1.101911  1.269609
10.850000  1.087057  1.273490
10.900000  1.072181  1.276261
10.950000  1.057371  1.279024
11.000000  1.042678  1.280663
11.050000  1.028046  1.282303
11.100000  1.013656  1.282821
11.150000  0.999322  1.283347
11.200000  0.985340  1.282769
11.250000  0.971409  1.282205
11.300000  0.957927  1.280569
11.350000  0.944489  1.278953
11.400000  0.931580  1.276310
11.450000  0.918710  1.273690
11.500000  0.906436  1.270097
11.550000  0.894195  1.266532
11.600000  0.882603  1.262057
11.650000  0.871038  1.257612
11.700000  0.860164  1.252326
11.750000  0.849312  1.247072
11.800000  0.839180  1.241051
11.850000  0.829065  1.235063
11.900000  0.819691  1.228384
11.950000  0.810331  1.221739
12.000000  0.801723  1.214480
12.050000  0.793125  1.207256
12.100000  0.785285  1.199495
12.150000  0.777452  1.191769
12.200000  0.770376  1.183582
12.250000  0.763305  1.175428
12.300000  0.756985  1.166889
12.350000  0.750669  1.158381
12.400000  0.745096  1.149559
12.450000  0.739524  1.140769
12.500000  0.734686  1.131731
12.550000  0.729847  1.122723
12.600000  0.725729  1.113532
12.650000  0.721610  1.104370
12.700000  0.718198  1.095086
12.750000  0.714783  1.085828
12.800000  0.712063  1.076504
12.850000  0.709339  1.067205
12.900000  0.707296  1.057892
12.950000  0.705248  1.048603
13.000000  0.703868  1.039348
13.050000  0.702483  1.030114
13.100000  0.701753  1.020959
13.150000  0.701017  1.011824
13.200000  0.700924  1.002808
13.250000  0.700825  0.993810
13.300000  0.701358  0.984969
13.350000  0.701885  0.976144
13.400000  0.703032  0.967508
13.450000  0.704174  0.958889
13.500000  0.705927  0.950488
13.550000  0.707675  0.942103
13.600000  0.710024  0.933964
13.650000  0.712369  0.925840
13.700000  0.715307  0.917986
13.750000  0.718240  0.910146
13.800000  0.721761  0.902600
13.850000  0.725276  0.895066
13.900000  0.729371  0.887846
13.950000  0.733462  0.880638
14.000000  0.738126  0.873763
14.050000  0.742785  0.866898
14.100000  0.748013  0.860384
14.150000  0.753235  0.853880
14.200000  0.759019  0.847741
14.250000  0.764797  0.841613
14.300000  0.771133  0.835864
14.350000  0.777461  0.830125
14.400000  0.784340  0.824780
14.450000  0.791211  0.819444
14.500000  0.798625  0.814515
14.550000  0.806032  0.809594
14.600000  0.813973  0.805093
14.650000  0.821905  0.800600
14.700000  0.830362  0.796538
14.750000  0.838809  0.792484
14.800000  0.847768  0.788873
14.850000  0.856717  0.785271
14.900000  0.866164  0.782122
14.950000  0.875600  0.778982
15.000000  0.885517  0.776308
15.050000  0.895421  0.773642
15.100000  0.905785  0.771454
15.150000  0.916136  0.769273
15.200000  0.926923  0.767583
15.250000  0.937695  0.765900
15.300000  0.948874  0.764720
15.350000  0.960037  0.763547
15.400000  0.971575  0.762889
15.450000  0.983093  0.762238
15.500000  0.994949  0.762116
15.550000  1.006783  0.762000
15.600000  1.018910  0.762426
15.650000  1.031014  0.762858
15.700000  1.043360  0.763845
15.750000  1.055680  0.764839
15.800000  1.068186  0.766400
15.850000  1.080662  0.767968
15.900000  1.093260  0.770117
15.950000  1.105826  0.772272
16.000000  1.118443  0.775021
16.050000  1.131024  0.777775
16.100000  1.143577  0.781135
16.150000  1.156092  0.784500
16.200000  1.168491  0.788482
16.250000  1.180849  0.792468
16.300000  1.192998  0.797082
16.350000  1.205102  0.801697
16.400000  1.216895  0.806947
16.450000  1.228641  0.812198
16.500000  1.239969  0.818089
16.550000  1.251247  0.823979
16.600000  1.261994  0.830511
16.650000  1.272689  0.837038
16.700000  1.282734  0.844206
16.750000  1.292726  0.851366
16.800000  1.301948  0.859159
16.850000  1.311117  0.866941
16.900000  1.319394  0.875342
16.950000  1.327617  0.883729
17.000000  1.334830  0.892714
17.050000  1.341990  0.901681
17.100000  1.348024  0.911215
17.150000  1.354008  0.920729
17.200000  1.358758  0.930772
17.250000  1.363461  0.940790
17.300000  1.366831  0.951289
17.350000  1.370160  0.961757
17.400000  1.372071  0.972649
17.450000  1.373947  0.983506
17.500000  1.374337  0.994716
17.550000  1.374700  1.005886
17.600000  1.373528  1.017330
17.650000  1.372337  1.028730
17.700000  1.369585  1.040312
17.750000  1.366824  1.051847
17.800000  1.362498  1.063463
17.850000  1.358175  1.075028
17.900000  1.352308  1.086565
17.950000  1.346455  1.098050
18.000000  1.339106  1.109391
18.050000  1.331782  1.120677
18.100000  1.323035  1.131700
18.150000  1.314323  1.142668
18.200000  1.304284  1.153250
18.250000  1.294290  1.163778
18.300000  1.283086  1.173799
18.350000  1.271936  1.183768
18.400000  1.259712  1.193114
18.450000  1.247549  1.202410
18.500000  1.234460  1.210973
18.550000  1.221438  1.219491
18.600000  1.207651  1.227176
18.650000  1.193933  1.234821
18.700000  1.179615  1.241544
18.750000  1.165368  1.248234
18.800000  1.150686  1.253929
18.850000  1.136077  1.259598
18.900000  1.121194  1.264213
18.950000  1.106382  1.268810
19.000000  1.091453  1.272312
19.050000  1.076593  1.275803
19.100000  1.061761  1.278175
19.150000  1.046993  1.280543
19.200000  1.032388  1.281786
19.250000  1.017842  1.283031
19.300000  1.003580  1.283159
19.350000  0.989371  1.283297
19.400000  0.975551  1.282341
19.450000  0.961779  1.281400
19.500000  0.948487  1.279402
19.550000  0.935236  1.277425
19.600000  0.922541  1.274439
19.650000  0.909882  1.271477
19.700000  0.897840  1.267564
19.750000  0.885828  1.263679
19.800000  0.874482  1.258907
19.850000  0.863162  1.254167
19.900000  0.852544  1.248610
19.950000  0.841946  1.243086
20.000000  0.832077  1.236821
20.050000  0.822224  1.230591
20.100000  0.813117  1.223695
20.150000  0.804023  1.216835
20.200000  0.795683  1.209387
20.250000  0.787353  1.201974
20.300000  0.779781  1.194051
20.350000  0.772215  1.186163
20.400000  0.765405  1.177840
20.450000  0.758599  1.169550
20.500000  0.752543  1.160900
20.550000  0.746489  1.152282
20.600000  0.741175  1.143373
20.650000  0.735862  1.134495
20.700000  0.731278  1.125393
20.750000  0.726694  1.116321
20.800000  0.722825  1.107087
20.850000  0.718955  1.097882
20.900000  0.715788  1.088574
20.950000  0.712618  1.079293
21.000000  0.710138  1.069964
21.050000  0.707653  1.060660
21.100000  0.705845  1.051359
21.150000  0.704033  1.042081
21.200000  0.702882  1.032854
21.250000  0.701728  1.023647
21.300000  0.701223  1.014534
21.350000  0.700713  1.005441
21.400000  0.700842  0.996479
21.450000  0.700965  0.987536
21.500000  0.701715  0.978761
21.550000  0.702461  0.970002
21.600000  0.703823  0.961444
21.650000  0.705179  0.952901
21.700000  0.707144  0.944588
21.750000  0.709103  0.936289
21.800000  0.711662  0.928246
21.850000  0.714215  0.920217
21.900000  0.717360  0.912467
21.950000  0.720500  0.904730
22.000000  0.724224  0.897295
22.050000  0.727943  0.889871
22.100000  0.732241  0.882769
22.150000  0.736533  0.875678
22.200000  0.741398  0.868926
22.250000  0.746256  0.862185
22.300000  0.751682  0.855800
22.350000  0.757102  0.849425
22.400000  0.763082  0.843420
22.450000  0.769056  0.837426
22.500000  0.775585  0.831817
22.550000  0.782107  0.826216
22.600000  0.789177  0.821015
22.650000  0.796239  0.815822
22.700000  0.803842  0.811041
22.750000  0.811436  0.806268
22.800000  0.819562  0.801919
22.850000  0.827679  0.797578
22.900000  0.836316  0.793673
22.950000  0.844944  0.789775
23.000000  0.854079  0.786325
23.050000  0.863203  0.782883
23.100000  0.872820  0.779899
23.150000  0.882426  0.776924
23.200000  0.892505  0.774419
23.250000  0.902572  0.771921
23.300000  0.913091  0.769906
23.350000  0.923596  0.767899
23.400000  0.934528  0.766386
23.450000  0.945444  0.764881
23.500000  0.956757  0.763882
23.550000  0.968052  0.762891
23.600000  0.979710  0.762420
23.650000  0.991348  0.761956
23.700000  1.003309  0.762024
23.750000  1.015247  0.762100
23.800000  1.027461  0.762721
23.850000  1.039651  0.763350
23.900000  1.052065  0.764538
23.950000  1.064451  0.765732
24.000000  1.077001  0.767499
24.050000  1.089522  0.769272
24.100000  1.102140  0.771631
24.150000  1.114725  0.773995
24.200000  1.127333  0.776958
24.250000  1.139905  0.779926
24.300000  1.152419  0.783505
24.350000  1.164894  0.787088
24.400000  1.177221  0.791293
24.450000  1.189506  0.795500
24.500000  1.201547  0.800338
24.550000  1.213542  0.805177
24.600000  1.225190  0.810654
24.650000  1.236789  0.816131
24.700000  1.247930  0.822249
24.750000  1.259021  0.828365
24.800000  1.269540  0.835123
24.850000  1.280005  0.841876
24.900000  1.289780  0.849267
24.950000  1.299500  0.856650
25.000000  1.308408  0.864661
25.050000  1.317262  0.872661
25.100000  1.325182  0.881272
25.150000  1.333049  0.889870
25.200000  1.339863  0.899055
25.250000  1.346625  0.908221
25.300000  1.352222  0.917943
25.350000  1.357770  0.927643
25.400000  1.362046  0.937856
25.450000  1.366278  0.948043
25.500000  1.369145  0.958691
25.550000  1.371973  0.969308
25.600000  1.373356  0.980325
25.650000  1.374707  0.991305
25.700000  1.374551  1.002611
25.750000  1.374372  1.013877
25.800000  1.372644  1.025386
25.850000  1.370902  1.036849
25.900000  1.367592  1.048460
25.950000  1.364279  1.060022
26.000000  1.359404  1.071628
26.050000  1.354535  1.083183
26.100000  1.348136  1.094670
26.150000  1.341755  1.106103
26.200000  1.333900  1.117351
26.250000  1.326073  1.128543
26.300000  1.316854  1.139430
26.350000  1.307674  1.150261
26.400000  1.297205  1.160664
26.450000  1.286784  1.171013
26.500000  1.275199  1.180814
26.550000  1.263671  1.190563
26.600000  1.251118  1.199649
26.650000  1.238629  1.208687
26.700000  1.225270  1.216955
26.750000  1.211978  1.225179
26.800000  1.197979  1.232537
26.850000  1.184050  1.239858
26.900000  1.169578  1.246229
26.950000  1.155179  1.252569
27.000000  1.140402  1.257892
27.050000  1.125697  1.263190
27.100000  1.110775  1.267418
27.150000  1.095923  1.271630
27.200000  1.081006  1.274737
27.250000  1.066157  1.277835
27.300000  1.051385  1.279809
27.350000  1.036675  1.281782
27.400000  1.022173  1.282630
27.450000  1.007728  1.283483
27.500000  0.993606  1.283225
27.550000  0.979535  1.282979
27.600000  0.965887  1.281650
27.650000  0.952285  1.280338
27.700000  0.939191  1.277984
27.750000  0.926137  1.275653
27.800000  0.913662  1.272331
27.850000  0.901221  1.269035
27.900000  0.889416  1.264809
27.950000  0.877639  1.260613
28.000000  0.866543  1.255554
28.050000  0.855471  1.250528
28.100000  0.845111  1.244710
28.150000  0.834771  1.238926
28.200000  0.825166  1.232428
28.250000  0.815577  1.225964
28.300000  0.806737  1.218862
28.350000  0.797909  1.211795
28.400000  0.789838  1.204168
28.450000  0.781775  1.196576
28.500000  0.774470  1.188501
28.550000  0.767171  1.180460
28.600000  0.760626  1.172010
28.650000  0.754084  1.163594
28.700000  0.748289  1.154841
28.750000  0.742496  1.146121
28.800000  0.737440  1.137134
28.850000  0.732384  1.128177
28.900000  0.728053  1.119019
28.950000  0.723720  1.109889
29.000000  0.720100  1.100620
29.050000  0.716477  1.091378
29.100000  0.713553  1.082054
29.150000  0.710625  1.072756
29.200000  0.708382  1.063429
29.250000  0.706136  1.054125
29.300000  0.704560  1.044842
29.350000  0.702981  1.035582
29.400000  0.702059  1.026387
29.450000  0.701133  1.017213
29.500000  0.700852  1.008146
29.550000  0.700567  0.999099
29.600000  0.700915  0.990197
29.650000  0.701259  0.981312
29.700000  0.702226  0.972607
29.750000  0.703188  0.963919
29.800000  0.704763  0.955441
29.850000  0.706333  0.946978
29.900000  0.708508  0.938755
29.950000  0.710678  0.930546
30.000000  0.713444  0.922602
30.050000  0.716205  0.914670
30.100000  0.719555  0.907027
30.150000  0.722900  0.899396
30.200000  0.726828  0.892073
30.250000  0.730750  0.884763
30.300000  0.735249  0.877780
30.350000  0.739742  0.870808
30.400000  0.744806  0.864182
30.450000  0.749864  0.857566
30.500000  0.755487  0.851312
30.550000  0.761103  0.845067
30.600000  0.767279  0.839199
30.650000  0.773448  0.833340
30.700000  0.780169  0.827871
30.750000  0.786883  0.822411
30.800000  0.794143  0.817355
30.850000  0.801395  0.812307
30.900000  0.809185  0.807675
30.950000  0.816966  0.803051
31.000000  0.825275  0.798856
31.050000  0.833575  0.794668
31.100000  0.842391  0.790921
31.150000  0.851197  0.787181
31.200000  0.860506  0.783893
31.250000  0.869804  0.780612
31.300000  0.879588  0.777795
31.350000  0.889361  0.774985
31.400000  0.899600  0.772650
31.450000  0.909826  0.770323
31.500000  0.920497  0.768482
31.550000  0.931152  0.766649
31.600000  0.942225  0.765315
31.650000  0.953282  0.763989
31.700000  0.964724  0.763174
31.750000  0.976147  0.762366
31.800000  0.987920  0.762083
31.850000  0.999673  0.761807
31.900000  1.011732  0.762068
31.950000  1.023768  0.762336
32.000000  1.036063  0.763155
32.050000  1.048333  0.763981
32.100000  1.060806  0.765370
32.150000  1.073251  0.766767
32.200000  1.085838  0.768740
32.250000  1.098393  0.770720
32.300000  1.111022  0.773290
32.350000  1.123616  0.775866
32.400000  1.136206  0.779045
32.450000  1.148758  0.782228
32.500000  1.161222  0.786027
32.550000  1.173646  0.789828
32.600000  1.185889  0.794256
32.650000  1.198089  0.798685
32.700000  1.210008  0.803748
32.750000  1.221882  0.808812
32.800000  1.233369  0.814516
32.850000  1.244808  0.820218
32.900000  1.255749  0.826564
32.950000  1.266638  0.832906
33.000000  1.276913  0.839889
33.050000  1.287136  0.846866
33.100000  1.296624  0.854479
33.150000  1.306058  0.862083
33.200000  1.314637  0.870310
33.250000  1.323162  0.878525
33.300000  1.330710  0.887344
33.350000  1.338206  0.896148
33.400000  1.344607  0.905529
33.450000  1.350959  0.914890
33.500000  1.356105  0.924794
33.550000  1.361205  0.934674
33.600000  1.364998  0.945051
33.650000  1.368748  0.955399
33.700000  1.371102  0.966189
33.750000  1.373420  0.976945
33.800000  1.374269  0.988077
33.850000  1.375088  0.999172
33.900000  1.374383  1.010564
33.950000  1.373657  1.021914
34.000000  1.371372  1.033475
34.050000  1.369077  1.044989
34.100000  1.365213  1.056616
34.150000  1.361348  1.068192
34.200000  1.355930  1.079775
34.250000  1.350521  1.091305
34.300000  1.343599  1.102727
34.350000  1.336698  1.114093
34.400000  1.328348  1.125233
34.450000  1.320030  1.136317
34.500000  1.310354  1.147053
34.550000  1.300719  1.157732
34.600000  1.289837  1.167942
34.650000  1.279006  1.178097
34.700000  1.267058  1.187664
34.750000  1.255169  1.197179
34.800000  1.242309  1.205993
34.850000  1.229514  1.214759
34.900000  1.215904  1.222721
34.950000  1.202364  1.230641
35.000000  1.188173  1.237663
35.050000  1.174053  1.244650
35.100000  1.159449  1.250661
35.150000  1.144918  1.256644
35.200000  1.130066  1.261588
35.250000  1.115285  1.266511
35.300000  1.100342  1.270348
35.350000  1.085469  1.274173
35.400000  1.070582  1.276883
35.450000  1.055761  1.279586
35.500000  1.041064  1.281164
35.550000  1.026429  1.282742
35.600000  1.012043  1.283198
35.650000  0.997712  1.283661
35.700000  0.983741  1.283021
35.750000  0.969820  1.282396
35.800000  0.956354  1.280699
35.850000  0.942932  1.279022
35.900000  0.930044  1.276320
35.950000  0.917195  1.273641
36.000000  0.904946  1.269992
36.050000  0.892730  1.266370
36.100000  0.881166  1.261841
36.150000  0.869630  1.257343
36.200000  0.858787  1.252006
36.250000  0.847966  1.246702
36.300000  0.837868  1.240634
36.350000  0.827787  1.234599
36.400000  0.818448  1.227877
36.450000  0.809122  1.221189
36.500000  0.800551  1.213891
36.550000  0.791989  1.206628
36.600000  0.784186  1.198831
36.650000  0.776390  1.191070
36.700000  0.769352  1.182851
36.750000  0.762318  1.174667
36.800000  0.756036  1.166100
36.850000  0.749758  1.157565
36.900000  0.744223  1.148719
36.950000  0.738689  1.139905
37.000000  0.733888  1.130847
37.050000  0.729087  1.121819
37.100000  0.725007  1.112612
37.150000  0.720924  1.103433
37.200000  0.717550  1.094136
37.250000  0.714173  1.084864
37.300000  0.711489  1.075531
37.350000  0.708802  1.066222
37.400000  0.706795  1.056902
37.450000  0.704784  1.047605
37.500000  0.703440  1.038346
37.550000  0.702091  1.029108
37.600000  0.701397  1.019951
37.650000  0.700697  1.010814
37.700000  0.700639  1.001798
37.750000  0.700576  0.992801
37.800000  0.701143  0.983962
37.850000  0.701705  0.975140
37.900000  0.702888  0.966510
37.950000  0.704065  0.957895
38.000000  0.705852  0.949501
38.050000  0.707634  0.941122
38.100000  0.710018  0.932992
38.150000  0.712397  0.924875
38.200000  0.715370  0.917032
38.250000  0.718338  0.909202
38.300000  0.721893  0.901667
38.350000  0.725442  0.894144
38.400000  0.729572  0.886937
38.450000  0.733696  0.879742
38.500000  0.738395  0.872880
38.550000  0.743088  0.866030
38.600000  0.748350  0.859531
38.650000  0.753606  0.853042
38.700000  0.759425  0.846920
38.750000  0.765238  0.840807
38.800000  0.771607  0.835076
38.850000  0.777970  0.829355
38.900000  0.784883  0.824028
38.950000  0.791789  0.818710
39.000000  0.799237  0.813800
39.050000  0.806678  0.808899
39.100000  0.814653  0.804417
39.150000  0.822620  0.799945
39.200000  0.831110  0.795904
39.250000  0.839591  0.791871
39.300000  0.848584  0.788282
39.350000  0.857567  0.784702
39.400000  0.867048  0.781576
39.450000  0.876517  0.778459
39.500000  0.886466  0.775809
39.550000  0.896403  0.773166
39.600000  0.906799  0.771003
39.650000  0.917182  0.768847
39.700000  0.928000  0.767182
39.750000  0.938803  0.765525
39.800000  0.950013  0.764372
39.850000  0.961205  0.763225
39.900000  0.972772  0.762595
39.950000  0.984319  0.761972
40.000000  0.996201  0.761878
40.050000  1.008062  0.761791
40.100000  1.020214  0.762247
40.150000  1.032342  0.762709
40.200000  1.044711  0.763727
40.250000  1.057053  0.764751
40.300000  1.069578  0.766345
40.350000  1.082074  0.767944
40.400000  1.094688  0.770126
40.450000  1.107270  0.772314
40.500000  1.119899  0.775097
40.550000  1.132493  0.777885
40.600000  1.145053  0.781281
40.650000  1.157576  0.784681
40.700000  1.169978  0.788700
40.750000  1.182339  0.792721
40.800000  1.194486  0.797372
40.850000  1.206587  0.802025
40.900000  1.218373  0.807314
40.950000  1.230111  0.812602
41.000000  1.241425  0.818533
41.050000  1.252689  0.824461
41.100000  1.263415  0.831033
41.150000  1.274088  0.837600
41.200000  1.284106  0.844807
41.250000  1.294070  0.852008
41.300000  1.303257  0.859840
41.350000  1.312390  0.867663
41.400000  1.320625  0.876103
41.450000  1.328806  0.884530
41.500000  1.335968  0.893554
41.550000  1.343079  0.902560
41.600000  1.349055  0.912133
41.650000  1.354982  0.921684
41.700000  1.359667  0.931764
41.750000  1.364306  0.941817
41.800000  1.367605  0.952350
41.850000  1.370863  0.962853
41.900000  1.372697  0.973775
41.950000  1.374497  0.984663
42.000000  1.374805  0.995901
42.050000  1.375087  1.007099
42.100000  1.373829  1.018566
42.150000  1.372554  1.029989
42.200000  1.369713  1.041589
42.250000  1.366865  1.053142
42.300000  1.362449  1.064771
42.350000  1.358037  1.076349
42.400000  1.352081  1.087893
42.450000  1.346139  1.099384
42.500000  1.338703  1.110726
42.550000  1.331291  1.122012
42.600000  1.322459  1.133028
42.650000  1.313663  1.143989
42.700000  1.303544  1.154558
42.750000  1.293470  1.165072
42.800000  1.282192  1.175073
42.850000  1.270969  1.185021
42.900000  1.258677  1.194339
42.950000  1.246446  1.203607
43.000000  1.233298  1.212136
43.050000  1.220217  1.220620
43.100000  1.206378  1.228264
43.150000  1.192609  1.235869
43.200000  1.178248  1.242547
43.250000  1.163959  1.249191
43.300000  1.149243  1.254836
43.350000  1.134600  1.260454
43.400000  1.119692  1.265015
43.450000  1.104855  1.269558
43.500000  1.089910  1.273002
43.550000  1.075032  1.276436
43.600000  1.060192  1.278749
43.650000  1.045416  1.281058
43.700000  1.030810  1.282240
43.750000  1.016263  1.283425
43.800000  1.002006  1.283492
43.850000  0.987803  1.283569
43.900000  0.973995  1.282553
43.950000  0.960235  1.281552
44.000000  0.946960  1.279495
44.050000  0.933726  1.277459
44.100000  0.921053  1.274415
44.150000  0.908415  1.271397
44.200000  0.896398  1.267429
44.250000  0.884412  1.263490
44.300000  0.873095  1.258666
44.350000  0.861803  1.253874
44.400000  0.851216  1.248269
44.450000  0.840650  1.242698
44.500000  0.830814  1.236388
44.550000  0.820994  1.230112
44.600000  0.811922  1.223176
44.650000  0.802862  1.216274
44.700000  0.794558  1.208790
44.750000  0.786263  1.201339
44.800000  0.778727  1.193383
44.850000  0.771198  1.185461
44.900000  0.764425  1.177109
44.950000  0.757655  1.168790
45.000000  0.751636  1.160114
45.050000  0.745619  1.151470
45.100000  0.740342  1.142539
45.150000  0.735066  1.133639
45.200000  0.730519  1.124519
45.250000  0.725971  1.115428
45.300000  0.722139  1.106179
45.350000  0.718305  1.096958
45.400000  0.715174  1.087639
45.450000  0.712041  1.078345
45.500000  0.709596  1.069008
45.550000  0.707148  1.059694
45.600000  0.705375  1.050388
45.650000  0.703598  1.041104
45.700000  0.702483  1.031873
45.750000  0.701363  1.022663
45.800000  0.700893  1.013548
45.850000  0.700418  1.004453
45.900000  0.700581  0.995493
45.950000  0.700739  0.986551
46.000000  0.701524  0.977779
46.050000  0.702303  0.969024
46.100000  0.703699  0.960471
46.150000  0.705090  0.951933
46.200000  0.707088  0.943627
46.250000  0.709081  0.935335
46.300000  0.711674  0.927300
46.350000  0.714261  0.919279
46.400000  0.717439  0.911540
46.450000  0.720612  0.903813
46.500000  0.724371  0.896389
46.550000  0.728123  0.888977
