   t     nR      nF
11.700000  1.153907  0.870082
11.750000  1.161403  0.875439
11.800000  1.168374  0.881386
11.850000  1.175303  0.887322
11.900000  1.181617  0.893830
11.950000  1.187889  0.900324
12.000000  1.193457  0.907363
12.050000  1.198985  0.914385
12.100000  1.203722  0.921919
12.150000  1.208422  0.929432
12.200000  1.212250  0.937416
12.250000  1.216043  0.945375
12.300000  1.218892  0.953755
12.350000  1.221711  0.962106
12.400000  1.223522  0.970820
12.450000  1.225307  0.979500
12.500000  1.226034  0.988475
12.550000  1.226740  0.997412
12.600000  1.226351  1.006568
12.650000  1.225949  1.015681
12.700000  1.224429  1.024927
12.750000  1.222903  1.034128
12.800000  1.220255  1.043368
12.850000  1.217609  1.052560
12.900000  1.213856  1.061691
12.950000  1.210111  1.070773
13.000000  1.205291  1.079690
13.050000  1.200489  1.088556
13.100000  1.194660  1.097149
13.150000  1.188857  1.105692
13.200000  1.182095  1.113855
13.250000  1.175366  1.121968
13.300000  1.167759  1.129595
13.350000  1.160192  1.137175
13.400000  1.151844  1.144169
13.450000  1.143541  1.151118
13.500000  1.134563  1.157387
13.550000  1.125635  1.163617
13.600000  1.116146  1.169083
13.650000  1.106710  1.174514
13.700000  1.096832  1.179109
13.750000  1.087010  1.183676
13.800000  1.076867  1.187348
13.850000  1.066779  1.190999
13.900000  1.056491  1.193711
13.950000  1.046258  1.196408
14.000000  1.035942  1.198139
14.050000  1.025679  1.199861
14.100000  1.015442  1.200604
14.150000  1.005257  1.201345
14.200000  0.995202  1.201109
14.250000  0.985195  1.200878
14.300000  0.975412  1.199686
14.350000  0.965673  1.198507
14.400000  0.956242  1.196395
14.450000  0.946852  1.194301
14.500000  0.937845  1.191317
14.550000  0.928874  1.188355
14.600000  0.920349  1.184555
14.650000  0.911856  1.180781
14.700000  0.903864  1.176229
14.750000  0.895900  1.171706
14.800000  0.888481  1.166471
14.850000  0.881086  1.161268
14.900000  0.874272  1.155424
14.950000  0.867478  1.149613
15.000000  0.861294  1.143236
15.050000  0.855125  1.136893
15.100000  0.849588  1.130059
15.150000  0.844063  1.123260
15.200000  0.839184  1.116047
15.250000  0.834314  1.108868
15.300000  0.830101  1.101349
15.350000  0.825894  1.093864
15.400000  0.822348  1.086113
15.450000  0.818808  1.078395
15.500000  0.815929  1.070481
15.550000  0.813054  1.062599
15.600000  0.810840  1.054589
15.650000  0.808627  1.046610
15.700000  0.807071  1.038566
15.750000  0.805515  1.030551
15.800000  0.804610  1.022532
15.850000  0.803703  1.014540
15.900000  0.803441  1.006600
15.950000  0.803176  0.998685
16.000000  0.803547  0.990874
16.050000  0.803913  0.983088
16.100000  0.804906  0.975453
16.150000  0.805894  0.967841
16.200000  0.807498  0.960424
16.250000  0.809096  0.953028
16.300000  0.811299  0.945869
16.350000  0.813494  0.938729
16.400000  0.816283  0.931863
16.450000  0.819064  0.925015
16.500000  0.822425  0.918473
16.550000  0.825777  0.911949
16.600000  0.829696  0.905762
16.650000  0.833605  0.899592
16.700000  0.838066  0.893787
16.750000  0.842516  0.887998
16.800000  0.847502  0.882600
16.850000  0.852477  0.877216
16.900000  0.857969  0.872247
16.950000  0.863450  0.867292
17.000000  0.869428  0.862773
17.050000  0.875393  0.858267
17.100000  0.881835  0.854217
17.150000  0.888263  0.850180
17.200000  0.895143  0.846617
17.250000  0.902008  0.843066
17.300000  0.909299  0.840008
17.350000  0.916573  0.836961
17.400000  0.924242  0.834422
17.450000  0.931894  0.831894
17.500000  0.939908  0.829890
17.550000  0.947903  0.827895
17.600000  0.956222  0.826439
17.650000  0.964520  0.824992
17.700000  0.973102  0.824098
17.750000  0.981660  0.823211
17.800000  0.990457  0.822890
17.850000  0.999228  0.822576
17.900000  1.008185  0.822839
17.950000  1.017116  0.823108
18.000000  1.026177  0.823966
18.050000  1.035209  0.824829
18.100000  1.044311  0.826289
18.150000  1.053382  0.827754
18.200000  1.062455  0.829824
18.250000  1.071495  0.831897
18.300000  1.080467  0.834582
18.350000  1.089404  0.837269
18.400000  1.098195  0.840571
18.450000  1.106950  0.843872
18.500000  1.115478  0.847791
18.550000  1.123967  0.851707
18.600000  1.132146  0.856238
18.650000  1.140284  0.860764
18.700000  1.148022  0.865898
18.750000  1.155720  0.871025
18.800000  1.162928  0.876749
18.850000  1.170095  0.882462
18.900000  1.176681  0.888757
18.950000  1.183226  0.895038
19.000000  1.189101  0.901876
19.050000  1.194935  0.908698
19.100000  1.200011  0.916047
19.150000  1.205048  0.923376
19.200000  1.209244  0.931194
19.250000  1.213404  0.938988
19.300000  1.216648  0.947225
19.350000  1.219858  0.955433
19.400000  1.222084  0.964030
19.450000  1.224282  0.972594
19.500000  1.225439  0.981481
19.550000  1.226574  0.990331
19.600000  1.226625  0.999431
19.650000  1.226660  1.008491
19.700000  1.225584  1.017718
19.750000  1.224498  1.026901
19.800000  1.222290  1.036161
19.850000  1.220080  1.045374
19.900000  1.216754  1.054566
19.950000  1.213434  1.063709
20.000000  1.209023  1.072729
20.050000  1.204626  1.081698
20.100000  1.199181  1.090436
20.150000  1.193759  1.099124
20.200000  1.187348  1.107473
20.250000  1.180968  1.115773
20.300000  1.173676  1.123627
20.350000  1.166421  1.131433
20.400000  1.158345  1.138691
20.450000  1.150313  1.145903
20.500000  1.141562  1.152470
20.550000  1.132859  1.158996
20.600000  1.123550  1.164789
20.650000  1.114293  1.170545
20.700000  1.104546  1.175491
20.750000  1.094854  1.180407
20.800000  1.084794  1.184449
20.850000  1.074790  1.188466
20.900000  1.064538  1.191560
20.950000  1.054342  1.194636
21.000000  1.044017  1.196753
21.050000  1.033746  1.198860
21.100000  1.023460  1.199990
21.150000  1.013226  1.201116
21.200000  1.003082  1.201261
21.250000  0.992988  1.201409
21.300000  0.983083  1.200587
21.350000  0.973223  1.199774
21.400000  0.963640  1.198017
21.450000  0.954099  1.196274
21.500000  0.944914  1.193624
21.550000  0.935766  1.190994
21.600000  0.927041  1.187504
21.650000  0.918350  1.184038
21.700000  0.910140  1.179769
21.750000  0.901959  1.175529
21.800000  0.894308  1.170549
21.850000  0.886682  1.165601
21.900000  0.879624  1.159983
21.950000  0.872588  1.154397
22.000000  0.866152  1.148216
22.050000  0.859733  1.142069
22.100000  0.853938  1.135400
22.150000  0.848157  1.128767
22.200000  0.843016  1.121689
22.250000  0.837887  1.114645
22.300000  0.833410  1.107233
22.350000  0.828942  1.099855
22.400000  0.825133  1.092182
22.450000  0.821330  1.084542
22.500000  0.818189  1.076680
22.550000  0.815052  1.068850
22.600000  0.812578  1.060865
22.650000  0.810105  1.052912
22.700000  0.808291  1.044870
22.750000  0.806478  1.036857
22.800000  0.805319  1.028817
22.850000  0.804158  1.020806
22.900000  0.803646  1.012824
22.950000  0.803130  1.004869
23.000000  0.803255  0.996998
23.050000  0.803375  0.989152
23.100000  0.804126  0.981439
23.150000  0.804872  0.973749
23.200000  0.806239  0.966238
23.250000  0.807600  0.958749
23.300000  0.809570  0.951481
23.350000  0.811534  0.944233
23.400000  0.814096  0.937245
23.450000  0.816650  0.930275
23.500000  0.819790  0.923599
23.550000  0.822922  0.916942
23.600000  0.826625  0.910610
23.650000  0.830320  0.904295
23.700000  0.834572  0.898334
23.750000  0.838814  0.892390
23.800000  0.843598  0.886827
23.850000  0.848372  0.881279
23.900000  0.853670  0.876137
23.950000  0.858957  0.871009
24.000000  0.864750  0.866309
24.050000  0.870530  0.861622
24.100000  0.876796  0.857385
24.150000  0.883048  0.853159
24.200000  0.889763  0.849403
24.250000  0.896463  0.845657
24.300000  0.903599  0.842398
24.350000  0.910720  0.839150
24.400000  0.918248  0.836404
24.450000  0.925759  0.833669
24.500000  0.933646  0.831453
24.550000  0.941515  0.829246
24.600000  0.949723  0.827573
24.650000  0.957911  0.825909
24.700000  0.966399  0.824792
24.750000  0.974865  0.823684
24.800000  0.983588  0.823136
24.850000  0.992286  0.822596
24.900000  1.001192  0.822628
24.950000  1.010071  0.822667
25.000000  1.019103  0.823291
25.050000  1.028108  0.823920
25.100000  1.037206  0.825144
25.150000  1.046274  0.826372
25.200000  1.055373  0.828203
25.250000  1.064438  0.830037
25.300000  1.073464  0.832482
25.350000  1.082455  0.834928
25.400000  1.091332  0.837989
25.450000  1.100173  0.841051
25.500000  1.108819  0.844729
25.550000  1.117428  0.848406
25.600000  1.125759  0.852699
25.650000  1.134050  0.856989
25.700000  1.141977  0.861890
25.750000  1.149863  0.866785
25.800000  1.157295  0.872282
25.850000  1.164685  0.877770
25.900000  1.171531  0.883846
25.950000  1.178335  0.889911
26.000000  1.184503  0.896542
26.050000  1.190631  0.903159
26.100000  1.196033  0.910316
26.150000  1.201397  0.917454
26.200000  1.205950  0.925098
26.250000  1.210467  0.932719
26.300000  1.214095  0.940802
26.350000  1.217688  0.948859
26.400000  1.220322  0.957327
26.450000  1.222926  0.965764
26.500000  1.224509  0.974550
26.550000  1.226067  0.983302
26.600000  1.226556  0.992334
26.650000  1.227026  1.001326
26.700000  1.226393  1.010520
26.750000  1.225748  1.019671
26.800000  1.223982  1.028935
26.850000  1.222211  1.038153
26.900000  1.219319  1.047390
26.950000  1.216430  1.056579
27.000000  1.212437  1.065684
27.050000  1.208455  1.074740
27.100000  1.203405  1.083607
27.150000  1.198374  1.092423
27.200000  1.192329  1.100944
27.250000  1.186311  1.109413
27.300000  1.179349  1.117479
27.350000  1.172422  1.125496
27.400000  1.164636  1.133004
27.450000  1.156891  1.140465
27.500000  1.148385  1.147318
27.550000  1.139927  1.154128
27.600000  1.130816  1.160238
27.650000  1.121756  1.166309
27.700000  1.112160  1.171598
27.750000  1.102618  1.176854
27.800000  1.092660  1.181259
27.850000  1.082757  1.185638
27.900000  1.072560  1.189109
27.950000  1.062418  1.192560
28.000000  1.052102  1.195064
28.050000  1.041841  1.197555
28.100000  1.031520  1.199073
28.150000  1.021252  1.200584
28.200000  1.011035  1.201114
28.250000  1.000868  1.201644
28.300000  0.990853  1.201197
28.350000  0.980885  1.200758
28.400000  0.971161  1.199361
28.450000  0.961481  1.197978
28.500000  0.952126  1.195670
28.550000  0.942811  1.193380
28.600000  0.933894  1.190210
28.650000  0.925012  1.187062
28.700000  0.916590  1.183088
28.750000  0.908200  1.179141
28.800000  0.900321  1.174429
28.850000  0.892469  1.169746
28.900000  0.885172  1.164366
28.950000  0.877897  1.159018
29.000000  0.871211  1.153044
29.050000  0.864545  1.147104
29.100000  0.858494  1.140614
29.150000  0.852458  1.134158
29.200000  0.847057  1.127227
29.250000  0.841669  1.120331
29.300000  0.836929  1.113036
29.350000  0.832199  1.105776
29.400000  0.828127  1.098192
29.450000  0.824061  1.090642
29.500000  0.820657  1.082841
29.550000  0.817258  1.075073
29.600000  0.814522  1.067125
29.650000  0.811788  1.059207
29.700000  0.809715  1.051176
29.750000  0.807643  1.043175
29.800000  0.806228  1.035123
29.850000  0.804812  1.027100
29.900000  0.804047  1.019085
29.950000  0.803280  1.011097
30.000000  0.803156  1.003173
30.050000  0.803028  0.995274
30.100000  0.803535  0.987489
30.150000  0.804038  0.979729
30.200000  0.805165  0.972130
30.250000  0.806287  0.964554
30.300000  0.808023  0.957183
30.350000  0.809753  0.949832
30.400000  0.812085  0.942726
30.450000  0.814411  0.935640
30.500000  0.817327  0.928835
30.550000  0.820235  0.922048
30.600000  0.823721  0.915575
30.650000  0.827198  0.909119
30.700000  0.831239  0.903007
30.750000  0.835270  0.896911
30.800000  0.839849  0.891187
30.850000  0.844419  0.885478
30.900000  0.849520  0.880166
30.950000  0.854610  0.874868
31.000000  0.860214  0.869990
31.050000  0.865805  0.865126
31.100000  0.871891  0.860702
31.150000  0.877964  0.856292
31.200000  0.884508  0.852343
31.250000  0.891038  0.848405
31.300000  0.898016  0.844947
31.350000  0.904978  0.841500
31.400000  0.912360  0.838550
31.450000  0.919725  0.835611
31.500000  0.927479  0.833184
31.550000  0.935215  0.830767
31.600000  0.943306  0.828878
31.650000  0.951377  0.826999
31.700000  0.959765  0.825661
31.750000  0.968131  0.824332
31.800000  0.976772  0.823560
31.850000  0.985389  0.822794
31.900000  0.994234  0.822598
31.950000  1.003052  0.822408
32.000000  1.012047  0.822799
32.050000  1.021014  0.823195
32.100000  1.030099  0.824183
32.150000  1.039154  0.825175
32.200000  1.048266  0.826767
32.250000  1.057346  0.828364
32.300000  1.066414  0.830568
32.350000  1.075448  0.832774
32.400000  1.084398  0.835594
32.450000  1.093312  0.838415
32.500000  1.102064  0.841853
32.550000  1.110779  0.845290
32.600000  1.119249  0.849344
32.650000  1.127680  0.853395
32.700000  1.135782  0.858061
32.750000  1.143842  0.862721
32.800000  1.151484  0.867989
32.850000  1.159085  0.873248
32.900000  1.166176  0.879102
32.950000  1.173225  0.884946
33.000000  1.179674  0.891366
33.050000  1.186082  0.897772
33.100000  1.191799  0.904731
33.150000  1.197476  0.911672
33.200000  1.202376  0.919133
33.250000  1.207238  0.926574
33.300000  1.211241  0.934495
33.350000  1.215208  0.942391
33.400000  1.218241  0.950720
33.450000  1.221243  0.959019
33.500000  1.223246  0.967694
33.550000  1.225222  0.976335
33.600000  1.226146  0.985285
33.650000  1.227048  0.994198
33.700000  1.226857  1.003344
33.750000  1.226652  1.012448
33.800000  1.225330  1.021702
33.850000  1.224001  1.030910
33.900000  1.221547  1.040176
33.950000  1.219093  1.049394
34.000000  1.215526  1.058569
34.050000  1.211966  1.067695
34.100000  1.207321  1.076674
34.150000  1.202693  1.085603
34.200000  1.197026  1.094277
34.250000  1.191383  1.102902
34.300000  1.184766  1.111164
34.350000  1.178181  1.119376
34.400000  1.170702  1.127120
34.450000  1.163261  1.134816
34.500000  1.155019  1.141941
34.550000  1.146822  1.149022
34.600000  1.137929  1.155438
34.650000  1.129085  1.161812
34.700000  1.119659  1.167435
34.750000  1.110285  1.173023
34.800000  1.100448  1.177785
34.850000  1.090666  1.182517
34.900000  1.080542  1.186362
34.950000  1.070473  1.190184
35.000000  1.060183  1.193072
35.050000  1.049949  1.195944
35.100000  1.039610  1.197851
35.150000  1.029326  1.199749
35.200000  1.019049  1.200665
35.250000  1.008825  1.201580
35.300000  0.998713  1.201514
35.350000  0.988651  1.201452
35.400000  0.978797  1.200423
35.450000  0.968988  1.199405
35.500000  0.959475  1.197447
35.550000  0.950003  1.195506
35.600000  0.940902  1.192666
35.650000  0.931838  1.189846
35.700000  0.923211  1.186177
35.750000  0.914617  1.182534
35.800000  0.906516  1.178100
35.850000  0.898444  1.173695
35.900000  0.890911  1.168564
35.950000  0.883402  1.163465
36.000000  0.876470  1.157712
36.050000  0.869559  1.151991
36.100000  0.863254  1.145690
36.150000  0.856965  1.139423
36.200000  0.851306  1.132652
36.250000  0.845659  1.125915
36.300000  0.840657  1.118750
36.350000  0.835666  1.111619
36.400000  0.831330  1.104136
36.450000  0.827001  1.096686
36.500000  0.823334  1.088958
36.550000  0.819672  1.081263
36.600000  0.816673  1.073359
36.650000  0.813677  1.065488
36.700000  0.811344  1.057477
36.750000  0.809013  1.049497
36.800000  0.807340  1.041442
36.850000  0.805667  1.033416
36.900000  0.804648  1.025376
36.950000  0.803627  1.017364
37.000000  0.803252  1.009393
37.050000  0.802875  1.001449
37.100000  0.803136  0.993600
37.150000  0.803393  0.985776
37.200000  0.804279  0.978096
37.250000  0.805160  0.970438
37.300000  0.806659  0.962969
37.350000  0.808152  0.955522
37.400000  0.810253  0.948304
37.450000  0.812348  0.941106
37.500000  0.815038  0.934176
37.550000  0.817720  0.927264
37.600000  0.820985  0.920654
37.650000  0.824242  0.914062
37.700000  0.828069  0.907802
37.750000  0.831886  0.901559
37.800000  0.836258  0.895677
37.850000  0.840620  0.889810
37.900000  0.845521  0.884331
37.950000  0.850411  0.878867
38.000000  0.855822  0.873814
38.050000  0.861222  0.868774
38.100000  0.867123  0.864168
38.150000  0.873013  0.859575
38.200000  0.879383  0.855436
38.250000  0.885739  0.851309
38.300000  0.892553  0.847654
38.350000  0.899352  0.844011
38.400000  0.906582  0.840858
38.450000  0.913795  0.837716
38.500000  0.921411  0.835081
38.550000  0.929009  0.832456
38.600000  0.936976  0.830353
38.650000  0.944924  0.828260
38.700000  0.953204  0.826704
38.750000  0.961464  0.825157
38.800000  0.970015  0.824160
38.850000  0.978543  0.823172
38.900000  0.987318  0.822747
38.950000  0.996068  0.822330
39.000000  1.005015  0.822488
39.050000  1.013935  0.822653
39.100000  1.022997  0.823406
39.150000  1.032030  0.824163
39.200000  1.041144  0.825517
39.250000  1.050227  0.826876
39.300000  1.059326  0.828840
39.350000  1.068392  0.830807
39.400000  1.077402  0.833386
39.450000  1.086378  0.835966
39.500000  1.095223  0.839162
39.550000  1.104030  0.842359
39.600000  1.112627  0.846173
39.650000  1.121184  0.849985
39.700000  1.129446  0.854413
39.750000  1.137668  0.858837
39.800000  1.145506  0.863872
39.850000  1.153303  0.868900
39.900000  1.160626  0.874528
39.950000  1.167907  0.880147
40.000000  1.174623  0.886351
40.050000  1.181298  0.892542
40.100000  1.187317  0.899296
40.150000  1.193296  0.906034
40.200000  1.198530  0.913307
40.250000  1.203726  0.920560
40.300000  1.208093  0.928310
40.350000  1.212423  0.936037
40.400000  1.215848  0.944217
40.450000  1.219239  0.952369
40.500000  1.221655  0.960921
40.550000  1.224042  0.969440
40.600000  1.225396  0.978296
40.650000  1.226725  0.987117
40.700000  1.226976  0.996201
40.750000  1.227209  1.005245
40.800000  1.226332  1.014473
40.850000  1.225445  1.023657
40.900000  1.223433  1.032935
40.950000  1.221419  1.042167
41.000000  1.218283  1.051396
41.050000  1.215152  1.060576
41.100000  1.210922  1.069650
41.150000  1.206705  1.078675
41.200000  1.201428  1.087488
41.250000  1.196173  1.096250
41.300000  1.189915  1.104692
41.350000  1.183687  1.113084
41.400000  1.176530  1.121049
41.450000  1.169409  1.128965
41.500000  1.161448  1.136349
41.550000  1.153530  1.143688
41.600000  1.144874  1.150397
41.650000  1.136264  1.157063
41.700000  1.127027  1.163010
41.750000  1.117841  1.168919
41.800000  1.108145  1.174030
41.850000  1.098502  1.179108
41.900000  1.088470  1.183321
41.950000  1.078493  1.187509
42.000000  1.068247  1.190778
42.050000  1.058057  1.194029
42.100000  1.047718  1.196324
42.150000  1.037433  1.198607
42.200000  1.027113  1.199913
42.250000  1.016847  1.201215
42.300000  1.006653  1.201532
42.350000  0.996509  1.201852
42.400000  0.986538  1.201196
42.450000  0.976614  1.200550
42.500000  0.966952  1.198950
42.550000  0.957333  1.197365
42.600000  0.948058  1.194863
42.650000  0.938821  1.192381
42.700000  0.929997  1.189027
42.750000  0.921207  1.185698
42.800000  0.912890  1.181553
42.850000  0.904603  1.177436
42.900000  0.896839  1.172568
42.950000  0.889101  1.167729
43.000000  0.881926  1.162208
43.050000  0.874774  1.156719
43.100000  0.868217  1.150619
43.150000  0.861678  1.144554
43.200000  0.855761  1.137954
43.250000  0.849858  1.131389
43.300000  0.844595  1.124365
43.350000  0.839343  1.117375
43.400000  0.834743  1.110003
43.450000  0.830152  1.102666
43.500000  0.826220  1.095021
43.550000  0.822295  1.087409
43.600000  0.819033  1.079562
43.650000  0.815774  1.071747
43.700000  0.813180  1.063766
43.750000  0.810587  1.055817
43.800000  0.808655  1.047767
43.850000  0.806724  1.039748
43.900000  0.805449  1.031691
43.950000  0.804172  1.023662
44.000000  0.803546  1.015654
44.050000  0.802917  1.007673
44.100000  0.802930  0.999766
44.150000  0.802939  0.991885
44.200000  0.803581  0.984129
44.250000  0.804219  0.976397
44.300000  0.805480  0.968836
44.350000  0.806735  0.961298
44.400000  0.808602  0.953973
44.450000  0.810463  0.946670
44.500000  0.812924  0.939619
44.550000  0.815378  0.932588
44.600000  0.818421  0.925845
44.650000  0.821455  0.919121
44.700000  0.825065  0.912717
44.750000  0.828665  0.906330
44.800000  0.832827  0.900294
44.850000  0.836979  0.894274
44.900000  0.841676  0.888631
44.950000  0.846363  0.883003
45.000000  0.851578  0.877778
45.050000  0.856782  0.872567
45.100000  0.862496  0.867781
45.150000  0.868198  0.863008
45.200000  0.874390  0.858681
45.250000  0.880568  0.854367
45.300000  0.887214  0.850518
45.350000  0.893845  0.846681
45.400000  0.900918  0.843327
45.450000  0.907976  0.839985
45.500000  0.915447  0.837144
45.550000  0.922901  0.834312
45.600000  0.930738  0.831998
45.650000  0.938557  0.829693
45.700000  0.946723  0.827919
45.750000  0.954868  0.826155
45.800000  0.963323  0.824936
45.850000  0.971755  0.823726
45.900000  0.980452  0.823075
45.950000  0.989125  0.822432
46.000000  0.998016  0.822360
46.050000  1.006880  0.822294
46.100000  1.015909  0.822812
46.150000  1.024909  0.823336
46.200000  1.034015  0.824453
46.250000  1.043091  0.825575
46.300000  1.052209  0.827299
46.350000  1.061295  0.829027
46.400000  1.070355  0.831364
46.450000  1.079380  0.833704
46.500000  1.088304  0.836659
46.550000  1.097193  0.839614
