   t     nR      nF
15.400000  1.022972  0.782622
15.450000  1.034091  0.782802
15.500000  1.045432  0.783156
15.550000  1.056767  0.783511
15.600000  1.068310  0.784045
15.650000  1.079845  0.784581
15.700000  1.091572  0.785298
15.750000  1.103290  0.786017
15.800000  1.115180  0.786922
15.850000  1.127061  0.787828
15.900000  1.139094  0.788924
15.950000  1.151115  0.790021
16.000000  1.163264  0.791312
16.050000  1.175402  0.792604
16.100000  1.187642  0.794092
16.150000  1.199869  0.795582
16.200000  1.212169  0.797272
16.250000  1.224456  0.798964
16.300000  1.236785  0.800859
16.350000  1.249100  0.802755
16.400000  1.261423  0.804858
16.450000  1.273731  0.806962
16.500000  1.286011  0.809276
16.550000  1.298275  0.811591
16.600000  1.310472  0.814118
16.650000  1.322651  0.816645
16.700000  1.334723  0.819387
16.750000  1.346777  0.822130
16.800000  1.358678  0.825089
16.850000  1.370561  0.828049
16.900000  1.382245  0.831226
16.950000  1.393910  0.834404
17.000000  1.405328  0.837800
17.050000  1.416725  0.841196
17.100000  1.427826  0.844811
17.150000  1.438905  0.848425
17.200000  1.449636  0.852258
17.250000  1.460345  0.856090
17.300000  1.470652  0.860140
17.350000  1.480936  0.864189
17.400000  1.490765  0.868453
17.450000  1.500570  0.872715
17.500000  1.509865  0.877190
17.550000  1.519136  0.881662
17.600000  1.527842  0.886344
17.650000  1.536524  0.891022
17.700000  1.544587  0.895905
17.750000  1.552626  0.900784
17.800000  1.559991  0.905861
17.850000  1.567334  0.910934
17.900000  1.573951  0.916197
17.950000  1.580546  0.921455
18.000000  1.586365  0.926896
18.050000  1.592164  0.932331
18.100000  1.597139  0.937938
18.150000  1.602095  0.943539
18.200000  1.606185  0.949300
18.250000  1.610257  0.955054
18.300000  1.613422  0.960956
18.350000  1.616572  0.966851
18.400000  1.618781  0.972879
18.450000  1.620976  0.978899
18.500000  1.622202  0.985036
18.550000  1.623415  0.991165
18.600000  1.623636  0.997395
18.650000  1.623847  1.003615
18.700000  1.623049  1.009917
18.750000  1.622244  1.016209
18.800000  1.620419  1.022563
18.850000  1.618591  1.028907
18.900000  1.615740  1.035293
18.950000  1.612889  1.041667
19.000000  1.609020  1.048061
19.050000  1.605153  1.054444
19.100000  1.600281  1.060823
19.150000  1.595414  1.067191
19.200000  1.589561  1.073532
19.250000  1.583717  1.079861
19.300000  1.576913  1.086138
19.350000  1.570122  1.092404
19.400000  1.562405  1.098594
19.450000  1.554703  1.104773
19.500000  1.546116  1.110851
19.550000  1.537546  1.116917
19.600000  1.528139  1.122859
19.650000  1.518752  1.128789
19.700000  1.508579  1.134570
19.750000  1.498429  1.140340
19.800000  1.487550  1.145937
19.850000  1.476696  1.151524
19.900000  1.465175  1.156916
19.950000  1.453679  1.162298
20.000000  1.441582  1.167462
20.050000  1.429511  1.172618
20.100000  1.416906  1.177535
20.150000  1.404328  1.182444
20.200000  1.391285  1.187097
20.250000  1.378270  1.191742
20.300000  1.364858  1.196113
20.350000  1.351474  1.200477
20.400000  1.337764  1.204552
20.450000  1.324081  1.208620
20.500000  1.310141  1.212386
20.550000  1.296228  1.216146
20.600000  1.282123  1.219591
20.650000  1.268046  1.223032
20.700000  1.253842  1.226147
20.750000  1.239664  1.229260
20.800000  1.225421  1.232040
20.850000  1.211204  1.234817
20.900000  1.196980  1.237256
20.950000  1.182781  1.239693
21.000000  1.168630  1.241787
21.050000  1.154502  1.243881
21.100000  1.140473  1.245631
21.150000  1.126467  1.247381
21.200000  1.112607  1.248786
21.250000  1.098767  1.250192
21.300000  1.085117  1.251256
21.350000  1.071484  1.252321
21.400000  1.058081  1.253046
21.450000  1.044694  1.253774
21.500000  1.031569  1.254167
21.550000  1.018460  1.254563
21.600000  1.005643  1.254630
21.650000  0.992840  1.254701
21.700000  0.980355  1.254450
21.750000  0.967883  1.254204
21.800000  0.955751  1.253645
21.850000  0.943630  1.253090
21.900000  0.931869  1.252232
21.950000  0.920117  1.251379
22.000000  0.908739  1.250233
22.050000  0.897369  1.249092
22.100000  0.886387  1.247669
22.150000  0.875410  1.246251
22.200000  0.864829  1.244563
22.250000  0.854254  1.242881
22.300000  0.844081  1.240940
22.350000  0.833913  1.239006
22.400000  0.824150  1.236825
22.450000  0.814391  1.234650
22.500000  0.805041  1.232242
22.550000  0.795692  1.229839
22.600000  0.786752  1.227216
22.650000  0.777814  1.224599
22.700000  0.769283  1.221774
22.750000  0.760752  1.218956
22.800000  0.752626  1.215942
22.850000  0.744500  1.212934
22.900000  0.736773  1.209744
22.950000  0.729046  1.206559
23.000000  0.721714  1.203205
23.050000  0.714381  1.199857
23.100000  0.707436  1.196351
23.150000  0.700491  1.192851
23.200000  0.693927  1.189206
23.250000  0.687362  1.185566
23.300000  0.681172  1.181793
23.350000  0.674980  1.178025
23.400000  0.669156  1.174135
23.450000  0.663330  1.170251
23.500000  0.657863  1.166255
23.550000  0.652394  1.162265
23.600000  0.647276  1.158175
23.650000  0.642157  1.154090
23.700000  0.637381  1.149916
23.750000  0.632604  1.145746
23.800000  0.628162  1.141497
23.850000  0.623717  1.137252
23.900000  0.619601  1.132938
23.950000  0.615482  1.128628
24.000000  0.611684  1.124259
24.050000  0.607884  1.119893
24.100000  0.604396  1.115476
24.150000  0.600906  1.111063
24.200000  0.597722  1.106608
24.250000  0.594536  1.102156
24.300000  0.591649  1.097670
24.350000  0.588759  1.093188
24.400000  0.586162  1.088679
24.450000  0.583563  1.084173
24.500000  0.581250  1.079649
24.550000  0.578935  1.075128
24.600000  0.576901  1.070595
24.650000  0.574864  1.066065
24.700000  0.573103  1.061530
24.750000  0.571340  1.056999
24.800000  0.569846  1.052469
24.850000  0.568351  1.047941
24.900000  0.567121  1.043422
24.950000  0.565890  1.038905
25.000000  0.564920  1.034402
25.050000  0.563948  1.029901
25.100000  0.563234  1.025420
25.150000  0.562518  1.020941
25.200000  0.562056  1.016487
25.250000  0.561592  1.012035
25.300000  0.561380  1.007613
25.350000  0.561166  1.003194
25.400000  0.561200  0.998809
25.450000  0.561234  0.994426
25.500000  0.561513  0.990082
25.550000  0.561792  0.985741
25.600000  0.562314  0.981443
25.650000  0.562836  0.977147
25.700000  0.563601  0.972900
25.750000  0.564364  0.968654
25.800000  0.565370  0.964460
25.850000  0.566374  0.960268
25.900000  0.567620  0.956132
25.950000  0.568865  0.951998
26.000000  0.570351  0.947923
26.050000  0.571836  0.943851
26.100000  0.573561  0.939841
26.150000  0.575287  0.935833
26.200000  0.577253  0.931892
26.250000  0.579219  0.927952
26.300000  0.581426  0.924082
26.350000  0.583633  0.920214
26.400000  0.586083  0.916419
26.450000  0.588532  0.912626
26.500000  0.591225  0.908909
26.550000  0.593918  0.905194
26.600000  0.596856  0.901557
26.650000  0.599793  0.897923
26.700000  0.602978  0.894370
26.750000  0.606163  0.890819
26.800000  0.609596  0.887353
26.850000  0.613030  0.883889
26.900000  0.616714  0.880513
26.950000  0.620399  0.877138
27.000000  0.624336  0.873853
27.050000  0.628274  0.870571
27.100000  0.632468  0.867381
27.150000  0.636662  0.864193
27.200000  0.641114  0.861101
27.250000  0.645567  0.858011
27.300000  0.650281  0.855019
27.350000  0.654995  0.852029
27.400000  0.659973  0.849140
27.450000  0.664951  0.846253
27.500000  0.670196  0.843469
27.550000  0.675442  0.840688
27.600000  0.680957  0.838012
27.650000  0.686472  0.835339
27.700000  0.692260  0.832774
27.750000  0.698049  0.830211
27.800000  0.704112  0.827761
27.850000  0.710176  0.825311
27.900000  0.716518  0.822977
27.950000  0.722860  0.820644
28.000000  0.729483  0.818428
28.050000  0.736106  0.816214
28.100000  0.743012  0.814120
28.150000  0.749918  0.812028
28.200000  0.757108  0.810059
28.250000  0.764299  0.808091
28.300000  0.771776  0.806249
28.350000  0.779253  0.804409
28.400000  0.787017  0.802698
28.450000  0.794781  0.800988
28.500000  0.802834  0.799410
28.550000  0.810886  0.797834
28.600000  0.819228  0.796393
28.650000  0.827568  0.794953
28.700000  0.836197  0.793651
28.750000  0.844824  0.792351
28.800000  0.853740  0.791192
28.850000  0.862653  0.790035
28.900000  0.871852  0.789022
28.950000  0.881049  0.788011
29.000000  0.890530  0.787147
29.050000  0.900007  0.786286
29.100000  0.909764  0.785575
29.150000  0.919518  0.784866
29.200000  0.929546  0.784311
29.250000  0.939571  0.783759
29.300000  0.949863  0.783364
29.350000  0.960152  0.782971
29.400000  0.970701  0.782740
29.450000  0.981246  0.782511
29.500000  0.992042  0.782447
29.550000  1.002833  0.782384
29.600000  1.013866  0.782491
29.650000  1.024892  0.782600
29.700000  1.036147  0.782881
29.750000  1.047395  0.783164
29.800000  1.058858  0.783623
29.850000  1.070314  0.784084
29.900000  1.081968  0.784726
29.950000  1.093614  0.785369
30.000000  1.105440  0.786196
30.050000  1.117258  0.787025
30.100000  1.129235  0.788042
30.150000  1.141203  0.789060
30.200000  1.153308  0.790270
30.250000  1.165402  0.791482
30.300000  1.177608  0.792888
30.350000  1.189803  0.794297
30.400000  1.202083  0.795904
30.450000  1.214350  0.797512
30.500000  1.226672  0.799323
30.550000  1.238980  0.801134
30.600000  1.251311  0.803152
30.650000  1.263627  0.805170
30.700000  1.275930  0.807397
30.750000  1.288218  0.809625
30.800000  1.300455  0.812064
30.850000  1.312675  0.814504
30.900000  1.324805  0.817157
30.950000  1.336916  0.819812
31.000000  1.348894  0.822682
31.050000  1.360853  0.825552
31.100000  1.372634  0.828640
31.150000  1.384395  0.831727
31.200000  1.395930  0.835034
31.250000  1.407444  0.838340
31.300000  1.418682  0.841865
31.350000  1.429899  0.845390
31.400000  1.440790  0.849134
31.450000  1.451658  0.852877
31.500000  1.462147  0.856838
31.550000  1.472613  0.860798
31.600000  1.482646  0.864975
31.650000  1.492656  0.869149
31.700000  1.502178  0.873539
31.750000  1.511676  0.877925
31.800000  1.520632  0.882523
31.850000  1.529564  0.887117
31.900000  1.537898  0.891918
31.950000  1.546209  0.896716
32.000000  1.553868  0.901714
32.050000  1.561504  0.906709
32.100000  1.568435  0.911897
32.150000  1.575344  0.917080
32.200000  1.581498  0.922449
32.250000  1.587630  0.927814
32.300000  1.592958  0.933354
32.350000  1.598266  0.938888
32.400000  1.602726  0.944588
32.450000  1.607166  0.950281
32.500000  1.610716  0.956127
32.550000  1.614250  0.961967
32.600000  1.616856  0.967945
32.650000  1.619447  0.973916
32.700000  1.621080  0.980011
32.750000  1.622700  0.986098
32.800000  1.623336  0.992292
32.850000  1.623962  0.998477
32.900000  1.623583  1.004752
32.950000  1.623197  1.011017
33.000000  1.621795  1.017353
33.050000  1.620388  1.023679
33.100000  1.617958  1.030055
33.150000  1.615527  1.036420
33.200000  1.612074  1.042814
33.250000  1.608623  1.049197
33.300000  1.604160  1.055585
33.350000  1.599702  1.061962
33.400000  1.594248  1.068322
33.450000  1.588802  1.074671
33.500000  1.582384  1.080978
33.550000  1.575978  1.087273
33.600000  1.568630  1.093503
33.650000  1.561297  1.099721
33.700000  1.553061  1.105848
33.750000  1.544842  1.111964
33.800000  1.535764  1.117965
33.850000  1.526706  1.123954
33.900000  1.516840  1.129805
33.950000  1.506996  1.135644
34.000000  1.496399  1.141320
34.050000  1.485825  1.146985
34.100000  1.474559  1.152465
34.150000  1.463318  1.157934
34.200000  1.451448  1.163195
34.250000  1.439605  1.168446
34.300000  1.427199  1.173468
34.350000  1.414820  1.178481
34.400000  1.401947  1.183245
34.450000  1.389102  1.188001
34.500000  1.375832  1.192490
34.550000  1.362590  1.196972
34.600000  1.348993  1.201170
34.650000  1.335424  1.205362
34.700000  1.321568  1.209256
34.750000  1.307741  1.213145
34.800000  1.293694  1.216723
34.850000  1.279676  1.220296
34.900000  1.265504  1.223549
34.950000  1.251359  1.226797
35.000000  1.237123  1.229716
35.050000  1.222914  1.232632
35.100000  1.208674  1.235211
35.150000  1.194460  1.237789
35.200000  1.180271  1.240025
35.250000  1.166107  1.242261
35.300000  1.152021  1.244152
35.350000  1.137958  1.246044
35.400000  1.124022  1.247590
35.450000  1.110108  1.249138
35.500000  1.096365  1.250341
35.550000  1.082642  1.251546
35.600000  1.069132  1.252410
35.650000  1.055639  1.253276
35.700000  1.042395  1.253804
35.750000  1.029167  1.254336
35.800000  1.016220  1.254536
35.850000  1.003287  1.254740
35.900000  0.990662  1.254619
35.950000  0.978050  1.254501
36.000000  0.965771  1.254068
36.050000  0.953502  1.253639
36.100000  0.941586  1.252902
36.150000  0.929680  1.252170
36.200000  0.918142  1.251141
36.250000  0.906613  1.250117
36.300000  0.895467  1.248806
36.350000  0.884327  1.247501
36.400000  0.873579  1.245920
36.450000  0.862838  1.244345
36.500000  0.852496  1.242506
36.550000  0.842160  1.240674
36.600000  0.832228  1.238590
36.650000  0.822300  1.236512
36.700000  0.812779  1.234195
36.750000  0.803262  1.231885
36.800000  0.794153  1.229348
36.850000  0.785046  1.226818
36.900000  0.776347  1.224074
36.950000  0.767649  1.221336
37.000000  0.759356  1.218398
37.050000  0.751064  1.215466
37.100000  0.743173  1.212347
37.150000  0.735283  1.209233
37.200000  0.727789  1.205945
37.250000  0.720294  1.202662
37.300000  0.713191  1.199217
37.350000  0.706087  1.195778
37.400000  0.699367  1.192188
37.450000  0.692647  1.188604
37.500000  0.686304  1.184881
37.550000  0.679959  1.181165
37.600000  0.673985  1.177321
37.650000  0.668010  1.173483
37.700000  0.662396  1.169529
37.750000  0.656782  1.165581
37.800000  0.651521  1.161528
37.850000  0.646259  1.157481
37.900000  0.641344  1.153339
37.950000  0.636427  1.149203
38.000000  0.631848  1.144983
38.050000  0.627268  1.140768
38.100000  0.623018  1.136479
38.150000  0.618767  1.132195
38.200000  0.614839  1.127846
38.250000  0.610908  1.123502
38.300000  0.607294  1.119104
38.350000  0.603677  1.114709
38.400000  0.600369  1.110268
38.450000  0.597059  1.105831
38.500000  0.594050  1.101356
38.550000  0.591040  1.096885
38.600000  0.588324  1.092384
38.650000  0.585606  1.087887
38.700000  0.583177  1.083368
38.750000  0.580746  1.078852
38.800000  0.578598  1.074322
38.850000  0.576448  1.069795
38.900000  0.574575  1.065260
38.950000  0.572700  1.060728
39.000000  0.571097  1.056195
39.050000  0.569492  1.051665
39.100000  0.568155  1.047140
39.150000  0.566815  1.042618
39.200000  0.565739  1.038107
39.250000  0.564661  1.033599
39.300000  0.563842  1.029107
39.350000  0.563021  1.024619
39.400000  0.562456  1.020153
39.450000  0.561889  1.015689
39.500000  0.561574  1.011253
39.550000  0.561258  1.006819
39.600000  0.561191  1.002418
39.650000  0.561123  0.998020
39.700000  0.561302  0.993658
39.750000  0.561480  0.989299
39.800000  0.561903  0.984982
39.850000  0.562325  0.980667
39.900000  0.562990  0.976397
39.950000  0.563655  0.972130
40.000000  0.564561  0.967914
40.050000  0.565467  0.963699
40.100000  0.566614  0.959539
40.150000  0.567760  0.955380
40.200000  0.569147  0.951279
40.250000  0.570534  0.947181
40.300000  0.572161  0.943144
40.350000  0.573787  0.939109
40.400000  0.575655  0.935139
40.450000  0.577522  0.931170
40.500000  0.579630  0.927271
40.550000  0.581738  0.923373
40.600000  0.584088  0.919546
40.650000  0.586437  0.915722
40.700000  0.589030  0.911972
40.750000  0.591622  0.908224
40.800000  0.594460  0.904554
40.850000  0.597296  0.900886
40.900000  0.600380  0.897298
40.950000  0.603463  0.893713
41.000000  0.606794  0.890211
41.050000  0.610125  0.886710
41.100000  0.613706  0.883297
41.150000  0.617287  0.879884
41.200000  0.621120  0.876562
41.250000  0.624954  0.873241
41.300000  0.629042  0.870012
41.350000  0.633131  0.866784
41.400000  0.637476  0.863652
41.450000  0.641822  0.860521
41.500000  0.646429  0.857487
41.550000  0.651035  0.854455
41.600000  0.655904  0.851524
41.650000  0.660773  0.848594
41.700000  0.665909  0.845766
41.750000  0.671044  0.842941
41.800000  0.676448  0.840221
41.850000  0.681852  0.837502
41.900000  0.687528  0.834892
41.950000  0.693204  0.832283
42.000000  0.699154  0.829785
42.050000  0.705104  0.827288
42.100000  0.711332  0.824906
42.150000  0.717560  0.822524
42.200000  0.724067  0.820259
42.250000  0.730574  0.817996
42.300000  0.737364  0.815851
42.350000  0.744153  0.813709
42.400000  0.751227  0.811688
42.450000  0.758300  0.809668
42.500000  0.765660  0.807774
42.550000  0.773019  0.805881
42.600000  0.780665  0.804115
42.650000  0.788311  0.802352
42.700000  0.796246  0.800718
42.750000  0.804180  0.799087
42.800000  0.812403  0.797589
42.850000  0.820625  0.796093
42.900000  0.829136  0.794733
42.950000  0.837646  0.793375
43.000000  0.846444  0.792157
43.050000  0.855241  0.790940
43.100000  0.864324  0.789867
43.150000  0.873405  0.788795
43.200000  0.882771  0.787870
43.250000  0.892134  0.786946
43.300000  0.901778  0.786172
43.350000  0.911419  0.785400
43.400000  0.921337  0.784781
43.450000  0.931251  0.784163
43.500000  0.941437  0.783702
43.550000  0.951618  0.783243
43.600000  0.962064  0.782944
43.650000  0.972505  0.782647
43.700000  0.983201  0.782514
43.750000  0.993893  0.782383
43.800000  1.004830  0.782419
43.850000  1.015762  0.782456
43.900000  1.026927  0.782665
43.950000  1.038087  0.782876
44.000000  1.049467  0.783262
44.050000  1.060840  0.783649
44.100000  1.072418  0.784215
44.150000  1.083989  0.784783
44.200000  1.095747  0.785533
44.250000  1.107497  0.786285
44.300000  1.119416  0.787224
44.350000  1.131325  0.788164
44.400000  1.143382  0.789294
44.450000  1.155428  0.790426
44.500000  1.167597  0.791751
44.550000  1.179754  0.793078
44.600000  1.192008  0.794602
44.650000  1.204250  0.796128
44.700000  1.216560  0.797854
44.750000  1.228856  0.799582
44.800000  1.241188  0.801514
44.850000  1.253506  0.803447
44.900000  1.265826  0.805588
44.950000  1.278131  0.807729
45.000000  1.290401  0.810081
45.050000  1.302654  0.812433
45.100000  1.314834  0.814999
45.150000  1.326997  0.817564
45.200000  1.339043  0.820345
45.250000  1.351072  0.823127
45.300000  1.362940  0.826125
45.350000  1.374789  0.829123
45.400000  1.386432  0.832340
45.450000  1.398055  0.835556
45.500000  1.409422  0.838992
45.550000  1.420769  0.842427
45.600000  1.431810  0.846081
45.650000  1.442829  0.849735
45.700000  1.453491  0.853607
45.750000  1.464130  0.857478
45.800000  1.474358  0.861566
45.850000  1.484563  0.865653
45.900000  1.494302  0.869956
45.950000  1.504019  0.874256
46.000000  1.513214  0.878769
46.050000  1.522387  0.883278
46.100000  1.530984  0.887997
46.150000  1.539558  0.892712
46.200000  1.547502  0.897630
46.250000  1.555422  0.902545
46.300000  1.562660  0.907656
46.350000  1.569875  0.912763
46.400000  1.576355  0.918059
46.450000  1.582813  0.923351
46.500000  1.588487  0.928822
46.550000  1.594141  0.934288
