   t     nR      nF
8.750000  1.364588  1.043356
8.800000  1.361116  1.050968
8.850000  1.357647  1.058559
8.900000  1.353165  1.066112
8.950000  1.348692  1.073642
9.000000  1.343233  1.081087
9.050000  1.337787  1.088508
9.100000  1.331393  1.095794
9.150000  1.325016  1.103057
9.200000  1.317738  1.110135
9.250000  1.310481  1.117189
9.300000  1.302380  1.124009
9.350000  1.294305  1.130807
9.400000  1.285450  1.137321
9.450000  1.276624  1.143814
9.500000  1.267090  1.149978
9.550000  1.257588  1.156121
9.600000  1.247456  1.161890
9.650000  1.237359  1.167640
9.700000  1.226713  1.172976
9.750000  1.216104  1.178294
9.800000  1.205031  1.183161
9.850000  1.193995  1.188013
9.900000  1.182582  1.192380
9.950000  1.171207  1.196734
10.000000  1.159541  1.200575
10.050000  1.147912  1.204406
10.100000  1.136077  1.207701
10.150000  1.124278  1.210988
10.200000  1.112356  1.213721
10.250000  1.100469  1.216449
10.300000  1.088536  1.218610
10.350000  1.076638  1.220768
10.400000  1.064768  1.222352
10.450000  1.052930  1.223936
10.500000  1.041189  1.224943
10.550000  1.029478  1.225953
10.600000  1.017927  1.226389
10.650000  1.006405  1.226829
10.700000  0.995099  1.226703
10.750000  0.983820  1.226583
10.800000  0.972808  1.225909
10.850000  0.961819  1.225243
10.900000  0.951143  1.224038
10.950000  0.940489  1.222842
11.000000  0.930185  1.221127
11.050000  0.919901  1.219422
11.100000  0.910001  1.217220
11.150000  0.900117  1.215029
11.200000  0.890645  1.212366
11.250000  0.881188  1.209714
11.300000  0.872166  1.206617
11.350000  0.863155  1.203532
11.400000  0.854598  1.200029
11.450000  0.846050  1.196539
11.500000  0.837969  1.192661
11.550000  0.829897  1.188796
11.600000  0.822301  1.184572
11.650000  0.814713  1.180362
11.700000  0.807607  1.175824
11.750000  0.800507  1.171299
11.800000  0.793894  1.166477
11.850000  0.787286  1.161669
11.900000  0.781166  1.156593
11.950000  0.775050  1.151531
12.000000  0.769422  1.146231
12.050000  0.763796  1.140946
12.100000  0.758657  1.135452
12.150000  0.753519  1.129971
12.200000  0.748863  1.124311
12.250000  0.744209  1.118664
12.300000  0.740032  1.112865
12.350000  0.735856  1.107079
12.400000  0.732153  1.101168
12.450000  0.728449  1.095269
12.500000  0.725213  1.089271
12.550000  0.721976  1.083285
12.600000  0.719200  1.077224
12.650000  0.716423  1.071174
12.700000  0.714101  1.065074
12.750000  0.711777  1.058983
12.800000  0.709902  1.052865
12.850000  0.708026  1.046756
12.900000  0.706592  1.040640
12.950000  0.705156  1.034533
13.000000  0.704157  1.028439
13.050000  0.703156  1.022353
13.100000  0.702585  1.016299
13.150000  0.702012  1.010254
13.200000  0.701865  1.004258
13.250000  0.701716  0.998270
13.300000  0.701987  0.992347
13.350000  0.702255  0.986432
13.400000  0.702939  0.980599
13.450000  0.703621  0.974773
13.500000  0.704714  0.969043
13.550000  0.705805  0.963320
13.600000  0.707303  0.957707
13.650000  0.708799  0.952100
13.700000  0.710698  0.946616
13.750000  0.712595  0.941139
13.800000  0.714893  0.935797
13.850000  0.717188  0.930461
13.900000  0.719880  0.925271
13.950000  0.722570  0.920087
14.000000  0.725654  0.915061
14.050000  0.728736  0.910040
14.100000  0.732210  0.905186
14.150000  0.735681  0.900338
14.200000  0.739542  0.895667
14.250000  0.743400  0.891002
14.300000  0.747645  0.886522
14.350000  0.751887  0.882048
14.400000  0.756514  0.877768
14.450000  0.761137  0.873494
14.500000  0.766143  0.869422
14.550000  0.771145  0.865356
14.600000  0.776526  0.861501
14.650000  0.781903  0.857650
14.700000  0.787656  0.854019
14.750000  0.793405  0.850392
14.800000  0.799526  0.846991
14.850000  0.805643  0.843595
14.900000  0.812127  0.840433
14.950000  0.818606  0.837275
15.000000  0.825447  0.834358
15.050000  0.832284  0.831445
15.100000  0.839476  0.828780
15.150000  0.846663  0.826119
15.200000  0.854198  0.823713
15.250000  0.861727  0.821311
15.300000  0.869596  0.819170
15.350000  0.877458  0.817034
15.400000  0.885650  0.815165
15.450000  0.893835  0.813301
15.500000  0.902338  0.811712
15.550000  0.910833  0.810126
15.600000  0.919633  0.808822
15.650000  0.928423  0.807522
15.700000  0.937503  0.806510
15.750000  0.946573  0.805502
15.800000  0.955913  0.804789
15.850000  0.965244  0.804079
15.900000  0.974824  0.803671
15.950000  0.984394  0.803266
16.000000  0.994191  0.803169
16.050000  1.003975  0.803076
16.100000  1.013961  0.803297
16.150000  1.023934  0.803521
16.200000  1.034080  0.804066
16.250000  1.044210  0.804614
16.300000  1.054482  0.805489
16.350000  1.064737  0.806367
16.400000  1.075099  0.807577
16.450000  1.085442  0.808790
16.500000  1.095853  0.810342
16.550000  1.106245  0.811895
16.600000  1.116663  0.813792
16.650000  1.127059  0.815691
16.700000  1.137435  0.817938
16.750000  1.147789  0.820186
16.800000  1.158074  0.822786
16.850000  1.168335  0.825387
16.900000  1.178475  0.828344
16.950000  1.188589  0.831301
17.000000  1.198526  0.834615
17.050000  1.208437  0.837929
17.100000  1.218111  0.841601
17.150000  1.227759  0.845272
17.200000  1.237108  0.849302
17.250000  1.246430  0.853329
17.300000  1.255390  0.857713
17.350000  1.264321  0.862094
17.400000  1.272826  0.866828
17.450000  1.281301  0.871558
17.500000  1.289283  0.876635
17.550000  1.297235  0.881707
17.600000  1.304628  0.887118
17.650000  1.311992  0.892523
17.700000  1.318729  0.898256
17.750000  1.325438  0.903982
17.800000  1.331456  0.910024
17.850000  1.337446  0.916056
17.900000  1.342683  0.922389
17.950000  1.347893  0.928710
18.000000  1.352292  0.935312
18.050000  1.356666  0.941902
18.100000  1.360174  0.948750
18.150000  1.363659  0.955584
18.200000  1.366231  0.962650
18.250000  1.368782  0.969701
18.300000  1.370378  0.976955
18.350000  1.371957  0.984191
18.400000  1.372547  0.991598
18.450000  1.373123  0.998986
18.500000  1.372686  1.006507
18.550000  1.372239  1.014010
18.600000  1.370763  1.021606
18.650000  1.369283  1.029181
18.700000  1.366768  1.036808
18.750000  1.364252  1.044413
18.800000  1.360709  1.052025
18.850000  1.357169  1.059615
18.900000  1.352618  1.067164
18.950000  1.348076  1.074690
19.000000  1.342549  1.082127
19.050000  1.337036  1.089540
19.100000  1.330577  1.096815
19.150000  1.324136  1.104067
19.200000  1.316797  1.111130
19.250000  1.309481  1.118170
19.300000  1.301323  1.124972
19.350000  1.293192  1.131752
19.400000  1.284285  1.138245
19.450000  1.275408  1.144716
19.500000  1.265828  1.150855
19.550000  1.256280  1.156974
19.600000  1.246108  1.162716
19.650000  1.235970  1.168439
19.700000  1.225289  1.173744
19.750000  1.214645  1.179033
19.800000  1.203543  1.183867
19.850000  1.192478  1.188687
19.900000  1.181043  1.193019
19.950000  1.169644  1.197339
20.000000  1.157961  1.201144
20.050000  1.146315  1.204939
20.100000  1.134469  1.208196
20.150000  1.122659  1.211445
20.200000  1.110730  1.214140
20.250000  1.098838  1.216829
20.300000  1.086904  1.218951
20.350000  1.075006  1.221069
20.400000  1.063139  1.222614
20.450000  1.051306  1.224158
20.500000  1.039574  1.225126
20.550000  1.027872  1.226096
20.600000  1.016334  1.226493
20.650000  1.004824  1.226894
20.700000  0.993535  1.226730
20.750000  0.982272  1.226571
20.800000  0.971279  1.225860
20.850000  0.960311  1.225156
20.900000  0.949657  1.223915
20.950000  0.939025  1.222683
21.000000  0.928747  1.220933
21.050000  0.918487  1.219193
21.100000  0.908614  1.216958
21.150000  0.898758  1.214734
21.200000  0.889315  1.212039
21.250000  0.879887  1.209356
21.300000  0.870894  1.206228
21.350000  0.861914  1.203114
21.400000  0.853387  1.199583
21.450000  0.844871  1.196065
21.500000  0.836822  1.192161
21.550000  0.828782  1.188270
21.600000  0.821219  1.184023
21.650000  0.813663  1.179789
21.700000  0.806590  1.175229
21.750000  0.799523  1.170683
21.800000  0.792944  1.165842
21.850000  0.786368  1.161014
21.900000  0.780282  1.155921
21.950000  0.774199  1.150841
22.000000  0.768604  1.145526
22.050000  0.763011  1.140225
22.100000  0.757905  1.134717
22.150000  0.752799  1.129223
22.200000  0.748177  1.123551
22.250000  0.743555  1.117893
22.300000  0.739411  1.112084
22.350000  0.735267  1.106288
22.400000  0.731596  1.100369
22.450000  0.727924  1.094463
22.500000  0.724720  1.088458
22.550000  0.721514  1.082466
22.600000  0.718769  1.076400
22.650000  0.716024  1.070346
22.700000  0.713733  1.064242
22.750000  0.711440  1.058149
22.800000  0.709596  1.052029
22.850000  0.707750  1.045918
22.900000  0.706346  1.039802
22.950000  0.704940  1.033695
23.000000  0.703970  1.027602
23.050000  0.702999  1.021518
23.100000  0.702458  1.015466
23.150000  0.701915  1.009423
23.200000  0.701796  1.003430
23.250000  0.701676  0.997446
23.300000  0.701976  0.991528
23.350000  0.702273  0.985618
23.400000  0.702986  0.979790
23.450000  0.703696  0.973970
23.500000  0.704817  0.968246
23.550000  0.705936  0.962530
23.600000  0.707462  0.956925
23.650000  0.708986  0.951326
23.700000  0.710913  0.945851
23.750000  0.712838  0.940382
23.800000  0.715163  0.935049
23.850000  0.717486  0.929722
23.900000  0.720205  0.924543
23.950000  0.722923  0.919369
24.000000  0.726034  0.914353
24.050000  0.729144  0.909343
24.100000  0.732645  0.904501
24.150000  0.736143  0.899665
24.200000  0.740031  0.895006
24.250000  0.743916  0.890352
24.300000  0.748188  0.885886
24.350000  0.752457  0.881424
24.400000  0.757110  0.877158
24.450000  0.761760  0.872897
24.500000  0.766792  0.868840
24.550000  0.771821  0.864787
24.600000  0.777228  0.860946
24.650000  0.782632  0.857111
24.700000  0.788411  0.853494
24.750000  0.794187  0.849882
24.800000  0.800333  0.846497
24.850000  0.806476  0.843117
24.900000  0.812986  0.839971
24.950000  0.819491  0.836829
25.000000  0.826357  0.833929
25.050000  0.833219  0.831033
25.100000  0.840436  0.828385
25.150000  0.847648  0.825741
25.200000  0.855207  0.823353
25.250000  0.862760  0.820968
25.300000  0.870653  0.818846
25.350000  0.878539  0.816727
25.400000  0.886754  0.814878
25.450000  0.894962  0.813032
25.500000  0.903487  0.811462
25.550000  0.912004  0.809895
25.600000  0.920825  0.808611
25.650000  0.929637  0.807331
25.700000  0.938736  0.806339
25.750000  0.947826  0.805351
25.800000  0.957185  0.804658
25.850000  0.966534  0.803969
25.900000  0.976132  0.803582
25.950000  0.985719  0.803198
26.000000  0.995532  0.803123
26.050000  1.005331  0.803051
26.100000  1.015331  0.803294
26.150000  1.025318  0.803541
26.200000  1.035475  0.804108
26.250000  1.045617  0.804679
26.300000  1.055898  0.805576
26.350000  1.066163  0.806477
26.400000  1.076531  0.807711
26.450000  1.086881  0.808947
26.500000  1.097296  0.810522
26.550000  1.107692  0.812099
26.600000  1.118109  0.814020
26.650000  1.128507  0.815943
26.700000  1.138880  0.818214
26.750000  1.149232  0.820487
26.800000  1.159511  0.823112
26.850000  1.169766  0.825738
26.900000  1.179895  0.828719
26.950000  1.190000  0.831701
27.000000  1.199923  0.835040
27.050000  1.209820  0.838379
27.100000  1.219476  0.842077
27.150000  1.229105  0.845773
27.200000  1.238432  0.849827
27.250000  1.247731  0.853880
27.300000  1.256664  0.858289
27.350000  1.265568  0.862695
27.400000  1.274041  0.867453
27.450000  1.282484  0.872207
27.500000  1.290430  0.877308
27.550000  1.298346  0.882404
27.600000  1.305698  0.887839
27.650000  1.313020  0.893267
27.700000  1.319712  0.899023
27.750000  1.326375  0.904772
27.800000  1.332343  0.910835
27.850000  1.338283  0.916889
27.900000  1.343466  0.923242
27.950000  1.348622  0.929584
28.000000  1.352962  0.936205
28.050000  1.357278  0.942814
28.100000  1.360724  0.949679
28.150000  1.364148  0.956530
28.200000  1.366654  0.963611
28.250000  1.369140  0.970678
28.300000  1.370669  0.977944
28.350000  1.372180  0.985194
28.400000  1.372700  0.992611
28.450000  1.373207  1.000010
28.500000  1.372699  1.007539
28.550000  1.372181  1.015049
28.600000  1.370634  1.022650
28.650000  1.369082  1.030231
28.700000  1.366495  1.037860
28.750000  1.363908  1.045467
28.800000  1.360294  1.053078
28.850000  1.356684  1.060667
28.900000  1.352063  1.068211
28.950000  1.347452  1.075733
29.000000  1.341859  1.083162
29.050000  1.336279  1.090567
29.100000  1.329756  1.097831
29.150000  1.323252  1.105071
29.200000  1.315853  1.112120
29.250000  1.308476  1.119145
29.300000  1.300263  1.125929
29.350000  1.292076  1.132690
29.400000  1.283118  1.139162
29.450000  1.274190  1.145613
29.500000  1.264564  1.151727
29.550000  1.254971  1.157821
29.600000  1.244758  1.163535
29.650000  1.234580  1.169231
29.700000  1.223865  1.174506
29.750000  1.213187  1.179765
29.800000  1.202056  1.184567
29.850000  1.190963  1.189354
29.900000  1.179505  1.193652
29.950000  1.168084  1.197937
30.000000  1.156384  1.201706
30.050000  1.144722  1.205464
30.100000  1.132864  1.208684
30.150000  1.121044  1.211896
30.200000  1.109110  1.214552
30.250000  1.097212  1.217202
30.300000  1.085278  1.219285
30.350000  1.073379  1.221365
30.400000  1.061517  1.222870
30.450000  1.049688  1.224374
30.500000  1.037965  1.225303
30.550000  1.026272  1.226234
30.600000  1.014747  1.226592
30.650000  1.003251  1.226954
30.700000  0.991978  1.226752
30.750000  0.980732  1.226555
30.800000  0.969759  1.225806
30.850000  0.958810  1.225065
30.900000  0.948180  1.223788
30.950000  0.937570  1.222519
31.000000  0.927317  1.220735
31.050000  0.917083  1.218960
31.100000  0.907237  1.216692
31.150000  0.897407  1.214435
31.200000  0.887993  1.211708
31.250000  0.878593  1.208994
31.300000  0.869631  1.205837
31.350000  0.860681  1.202693
31.400000  0.852186  1.199135
31.450000  0.843701  1.195590
31.500000  0.835684  1.191660
31.550000  0.827675  1.187744
31.600000  0.820145  1.183473
31.650000  0.812621  1.179216
31.700000  0.805581  1.174634
31.750000  0.798547  1.170067
31.800000  0.792001  1.165206
31.850000  0.785458  1.160359
31.900000  0.779405  1.155248
31.950000  0.773355  1.150151
32.000000  0.767793  1.144821
32.050000  0.762233  1.139504
32.100000  0.757160  1.133984
32.150000  0.752087  1.128476
32.200000  0.747497  1.122793
32.250000  0.742908  1.117123
32.300000  0.738796  1.111305
32.350000  0.734684  1.105499
32.400000  0.731045  1.099573
32.450000  0.727405  1.093658
32.500000  0.724232  1.087648
32.550000  0.721058  1.081649
32.600000  0.718345  1.075579
32.650000  0.715630  1.069520
32.700000  0.713370  1.063413
32.750000  0.711108  1.057317
32.800000  0.709294  1.051195
32.850000  0.707478  1.045084
32.900000  0.706104  1.038967
32.950000  0.704729  1.032860
33.000000  0.703789  1.026768
33.050000  0.702847  1.020685
33.100000  0.702335  1.014636
33.150000  0.701821  1.008596
33.200000  0.701731  1.002606
33.250000  0.701640  0.996625
33.300000  0.701968  0.990712
33.350000  0.702294  0.984807
33.400000  0.703035  0.978985
33.450000  0.703774  0.973170
33.500000  0.704923  0.967454
33.550000  0.706071  0.961744
33.600000  0.707625  0.956146
33.650000  0.709176  0.950555
33.700000  0.711131  0.945089
33.750000  0.713084  0.939628
33.800000  0.715436  0.934305
33.850000  0.717786  0.928987
33.900000  0.720533  0.923818
33.950000  0.723278  0.918654
34.000000  0.726417  0.913649
34.050000  0.729553  0.908650
34.100000  0.733081  0.903820
34.150000  0.736607  0.898995
34.200000  0.740521  0.894348
34.250000  0.744433  0.889707
34.300000  0.748732  0.885253
34.350000  0.753028  0.880804
34.400000  0.757708  0.876552
34.450000  0.762385  0.872304
34.500000  0.767443  0.868261
34.550000  0.772498  0.864222
34.600000  0.777932  0.860396
34.650000  0.783362  0.856575
34.700000  0.789167  0.852974
34.750000  0.794969  0.849377
34.800000  0.801141  0.846008
34.850000  0.807310  0.842643
34.900000  0.813845  0.839513
34.950000  0.820375  0.836387
35.000000  0.827267  0.833503
35.050000  0.834154  0.830624
35.100000  0.841396  0.827993
35.150000  0.848632  0.825367
35.200000  0.856216  0.822996
35.250000  0.863793  0.820629
35.300000  0.871710  0.818525
35.350000  0.879619  0.816425
35.400000  0.887857  0.814594
35.450000  0.896088  0.812767
35.500000  0.904635  0.811215
35.550000  0.913174  0.809668
35.600000  0.922016  0.808403
35.650000  0.930849  0.807142
35.700000  0.939968  0.806171
35.750000  0.949078  0.805203
35.800000  0.958456  0.804531
35.850000  0.967823  0.803862
35.900000  0.977438  0.803496
35.950000  0.987042  0.803133
36.000000  0.996870  0.803080
36.050000  1.006685  0.803029
36.100000  1.016699  0.803294
36.150000  1.026698  0.803563
36.200000  1.036867  0.804153
36.250000  1.047020  0.804745
36.300000  1.057310  0.805666
36.350000  1.067584  0.806590
36.400000  1.077959  0.807847
36.450000  1.088315  0.809106
36.500000  1.098734  0.810705
36.550000  1.109133  0.812306
36.600000  1.119552  0.814251
36.650000  1.129949  0.816198
36.700000  1.140320  0.818493
36.750000  1.150669  0.820790
36.800000  1.160941  0.823440
36.850000  1.171190  0.826091
36.900000  1.181309  0.829097
36.950000  1.191404  0.832103
37.000000  1.201313  0.835468
37.050000  1.211195  0.838831
37.100000  1.220833  0.842554
37.150000  1.230444  0.846275
37.200000  1.239748  0.850355
37.250000  1.249024  0.854432
37.300000  1.257930  0.858866
37.350000  1.266807  0.863296
37.400000  1.275248  0.868079
37.450000  1.283659  0.872858
37.500000  1.291569  0.877983
37.550000  1.299448  0.883103
37.600000  1.306759  0.888561
37.650000  1.314040  0.894012
37.700000  1.320686  0.899791
37.750000  1.327303  0.905562
37.800000  1.333221  0.911646
37.850000  1.339111  0.917722
37.900000  1.344239  0.924095
37.950000  1.349341  0.930457
38.000000  1.353623  0.937097
38.050000  1.357880  0.943724
38.100000  1.361264  0.950606
38.150000  1.364626  0.957475
38.200000  1.367067  0.964571
38.250000  1.369489  0.971652
38.300000  1.370949  0.978932
38.350000  1.372394  0.986194
38.400000  1.372844  0.993622
38.450000  1.373282  1.001031
38.500000  1.372702  1.008568
38.550000  1.372114  1.016086
38.600000  1.370495  1.023692
38.650000  1.368872  1.031278
38.700000  1.366214  1.038909
38.750000  1.363556  1.046518
38.800000  1.359871  1.054128
38.850000  1.356190  1.061715
38.900000  1.351501  1.069254
38.950000  1.346821  1.076771
39.000000  1.341161  1.084192
39.050000  1.335516  1.091590
39.100000  1.328929  1.098842
39.150000  1.322362  1.106071
39.200000  1.314903  1.113104
39.250000  1.307467  1.120115
39.300000  1.299198  1.126880
39.350000  1.290956  1.133623
39.400000  1.281948  1.140074
39.450000  1.272970  1.146503
39.500000  1.263299  1.152592
39.550000  1.253660  1.158662
39.600000  1.243408  1.164348
39.650000  1.233190  1.170017
39.700000  1.222442  1.175262
39.750000  1.211729  1.180490
39.800000  1.200571  1.185260
39.850000  1.189450  1.190014
39.900000  1.177970  1.194278
39.950000  1.166527  1.198528
40.000000  1.154811  1.202261
40.050000  1.143132  1.205984
40.100000  1.131264  1.209166
40.150000  1.119433  1.212340
40.200000  1.107494  1.214957
40.250000  1.095591  1.217569
40.300000  1.083658  1.219613
40.350000  1.071758  1.221654
40.400000  1.059902  1.223120
40.450000  1.048077  1.224585
40.500000  1.036363  1.225475
40.550000  1.024680  1.226366
40.600000  1.013168  1.226685
40.650000  1.001685  1.227008
40.700000  0.990429  1.226768
40.750000  0.979199  1.226533
40.800000  0.968247  1.225747
40.850000  0.957318  1.224969
40.900000  0.946710  1.223656
40.950000  0.936124  1.222352
41.000000  0.925896  1.220533
41.050000  0.915686  1.218724
41.100000  0.905867  1.216423
41.150000  0.896065  1.214132
41.200000  0.886680  1.211375
41.250000  0.877309  1.208629
41.300000  0.868376  1.205443
41.350000  0.859456  1.202270
41.400000  0.850992  1.198685
41.450000  0.842538  1.195112
41.500000  0.834553  1.191157
41.550000  0.826577  1.187216
41.600000  0.819078  1.182922
41.650000  0.811587  1.178641
41.700000  0.804580  1.174039
41.750000  0.797579  1.169450
41.800000  0.791065  1.164570
41.850000  0.784556  1.159703
41.900000  0.778536  1.154576
41.950000  0.772518  1.149462
42.000000  0.766989  1.144116
42.050000  0.761463  1.138785
42.100000  0.756421  1.133251
42.150000  0.751382  1.127730
42.200000  0.746824  1.122036
42.250000  0.742267  1.116354
42.300000  0.738187  1.110527
42.350000  0.734108  1.104712
42.400000  0.730500  1.098778
42.450000  0.726893  1.092855
42.500000  0.723751  1.086839
42.550000  0.720608  1.080834
42.600000  0.717926  1.074760
42.650000  0.715242  1.068697
42.700000  0.713012  1.062587
42.750000  0.710781  1.056488
42.800000  0.708997  1.050365
42.850000  0.707212  1.044252
42.900000  0.705868  1.038135
42.950000  0.704522  1.032028
43.000000  0.703611  1.025937
43.050000  0.702699  1.019856
43.100000  0.702216  1.013809
43.150000  0.701731  1.007771
43.200000  0.701671  1.001786
43.250000  0.701608  0.995808
43.300000  0.701965  0.989900
43.350000  0.702319  0.984000
43.400000  0.703089  0.978183
43.450000  0.703855  0.972375
43.500000  0.705033  0.966665
43.550000  0.706208  0.960962
43.600000  0.707790  0.955372
43.650000  0.709369  0.949789
43.700000  0.711352  0.944330
43.750000  0.713332  0.938879
43.800000  0.715712  0.933565
43.850000  0.718089  0.928257
43.900000  0.720863  0.923097
43.950000  0.723635  0.917944
44.000000  0.726801  0.912950
44.050000  0.729965  0.907961
44.100000  0.733520  0.903142
44.150000  0.737072  0.898329
44.200000  0.741014  0.893695
44.250000  0.744952  0.889065
44.300000  0.749278  0.884624
44.350000  0.753600  0.880188
44.400000  0.758307  0.875949
44.450000  0.763010  0.871715
44.500000  0.768095  0.867686
44.550000  0.773177  0.863661
44.600000  0.778637  0.859850
44.650000  0.784093  0.856043
44.700000  0.789924  0.852457
44.750000  0.795751  0.848875
44.800000  0.801950  0.845522
44.850000  0.808144  0.842172
44.900000  0.814705  0.839058
44.950000  0.821261  0.835949
45.000000  0.828177  0.833082
45.050000  0.835089  0.830219
45.100000  0.842356  0.827605
45.150000  0.849617  0.824996
45.200000  0.857224  0.822643
45.250000  0.864826  0.820294
45.300000  0.872766  0.818207
45.350000  0.880699  0.816125
45.400000  0.888960  0.814313
45.450000  0.897213  0.812504
45.500000  0.905782  0.810972
45.550000  0.914343  0.809444
45.600000  0.923205  0.808199
45.650000  0.932059  0.806958
45.700000  0.941198  0.806006
45.750000  0.950327  0.805058
45.800000  0.959724  0.804406
45.850000  0.969110  0.803758
45.900000  0.978742  0.803413
45.950000  0.988362  0.803072
46.000000  0.998206  0.803039
46.050000  1.008036  0.803010
46.100000  1.018063  0.803297
46.150000  1.028076  0.803588
46.200000  1.038255  0.804200
46.250000  1.048420  0.804815
46.300000  1.058719  0.805759
46.350000  1.069001  0.806705
46.400000  1.079382  0.807985
46.450000  1.089745  0.809268
46.500000  1.100167  0.810890
46.550000  1.110570  0.812515
